,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 72",22,542,6542,814.7272727,542,1279.204298,1636363.636,542,542,1742,542,542,1542,37.26708075,423.4229249,0.035788228
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 71",16,6242,6242,6242,6242,0,0,6242,6242,6242,6242,6242,6242,0,6242,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 73",24,542,6542,792,542,1224.744871,1500000,542,542,1542,542,542,1542,39.13043478,342,0.051039698
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 72",25,542,6542,782,542,1200,1440000,542,542,1542,542,542,1399.142857,50.76923077,172.7692308,0.096955128
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 72",5,5963,5963,5963,5963,0,0,5963,5963,5963,5963,5963,5963,0,5963,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 73",5,5973,5973,5973,5973,0,0,5973,5973,5973,5973,5973,5973,0,5973,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 74",22,542,6542,814.7272727,542,1279.204298,1636363.636,542,542,1742,542,542,1542,50.81874647,281.1304348,0.066548358
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 73",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 73",5,5893,5893,5893,5893,0,0,5893,5893,5893,5893,5893,5893,0,5893,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 74",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 75",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 74",19,542,6542,1173.578947,542,1891.810606,3578947.368,542,542,3542,542,542,2942,147.3684211,-152.7368421,0.192156863
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 76",24,542,542,542,542,0,0,542,542,542,542,542,542,0,542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 75",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 74",5,5903,5903,5903,5903,0,0,5903,5903,5903,5903,5903,5903,0,5903,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 75",5,5823,5823,5823,5823,0,0,5823,5823,5823,5823,5823,5823,0,5823,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 77",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 76",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 78",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 77",22,542,6542,814.7272727,542,1279.204298,1636363.636,542,542,1742,542,542,542,10.16374929,708.0079051,0.002661934
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 76",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 75",5,5853,5853,5853,5853,0,0,5853,5853,5853,5853,5853,5853,0,5853,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 79",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 78",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 77",5,5903,5903,5903,5903,0,0,5903,5903,5903,5903,5903,5903,0,5903,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 76",5,5828,5828,5828,5828,0,0,5828,5828,5828,5828,5828,5828,0,5828,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 80",22,542,542,542,542,0,0,542,542,542,542,542,542,0,542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 79",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 81",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 80",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 78",5,5973,5973,5973,5973,0,0,5973,5973,5973,5973,5973,5973,0,5973,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 77",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 82",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 81",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 83",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 82",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 78",5,5853,5853,5853,5853,0,0,5853,5853,5853,5853,5853,5853,0,5853,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 79",5,5908,5908,5908,5908,0,0,5908,5908,5908,5908,5908,5908,0,5908,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 84",22,542,542,542,542,0,0,542,542,542,542,542,542,0,542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 83",23,542,542,542,542,0,0,542,542,542,542,542,542,0,542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 85",23,542,542,542,542,0,0,542,542,542,542,542,542,0,542,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 80",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 79",5,5868,5868,5868,5868,0,0,5868,5868,5868,5868,5868,5868,0,5868,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 84",23,542,6542,1063.73913,542,1728.624393,2988142.292,542,542,2942,542,542,542,-41.50197628,1520.26087,0.026515152
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 86",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 85",22,542,6542,814.7272727,542,1279.204298,1636363.636,542,542,1742,542,542,542,30.49124788,494.56917,0.023957409
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 80",5,5973,5973,5973,5973,0,0,5973,5973,5973,5973,5973,5973,0,5973,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 81",5,5963,5963,5963,5963,0,0,5963,5963,5963,5963,5963,5963,0,5963,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 87",22,542,6542,814.7272727,542,1279.204298,1636363.636,542,542,1742,542,542,542,-30.49124788,1134.885375,0.023957409
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 86",16,6542,6542,6542,6542,0,0,6542,6542,6542,6542,6542,6542,0,6542,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 88",21,542,6542,1113.428571,542,1804.755623,3257142.857,542,542,2942,542,542,542,7.792207792,1035.506494,0.000717703
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 87",20,542,6542,842,542,1341.640786,1800000,542,542,1742,542,542,542,22.55639098,627.7142857,0.009893154
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 81",5,5933,5933,5933,5933,0,0,5933,5933,5933,5933,5933,5933,0,5933,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 82",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 64",37,506,1106,619.5135135,506,238.2367662,56756.75676,506,506,972.6666667,506,506,626,2.13371266,581.1066856,0.009398496
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 64",5,5923,5923,5923,5923,0,0,5923,5923,5923,5923,5923,5923,0,5923,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 65",38,506,4706,758.6315789,506,706.2412275,498776.6714,506,1106,1506,506,1106,746,-9.453988401,933.5303644,0.022130486
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 82",5,5978,5978,5978,5978,0,0,5978,5978,5978,5978,5978,5978,0,5978,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 83",5,5908,5908,5908,5908,0,0,5908,5908,5908,5908,5908,5908,0,5908,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 66",29,1106,1106,1106,1106,0,0,1106,1106,1106,1106,1106,1106,0,1106,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 65",5,5643,5643,5643,5643,0,0,5643,5643,5643,5643,5643,5643,0,5643,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 83",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 84",5,5923,5923,5923,5923,0,0,5923,5923,5923,5923,5923,5923,0,5923,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 67",31,1106,4706,1222.129032,1106,646.5790873,418064.5161,1106,1106,1620.285714,1106,1106,1556,20.32258065,917.2903226,0.081666667
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 68",29,1106,1106,1106,1106,0,0,1106,1106,1106,1106,1106,1106,0,1106,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 66",5,5978,5978,5978,5978,0,0,5978,5978,5978,5978,5978,5978,0,5978,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 84",5,5863,5863,5863,5863,0,0,5863,5863,5863,5863,5863,5863,0,5863,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 85",5,5968,5968,5968,5968,0,0,5968,5968,5968,5968,5968,5968,0,5968,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 69",32,806,4706,1040.375,806,757.1633714,573296.371,806,806,1743.5,806,806,956,9.402492669,894.6363636,0.013570301
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 70",28,806,806,806,806,0,0,806,806,806,806,806,806,0,806,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 67",5,5918,5918,5918,5918,0,0,5918,5918,5918,5918,5918,5918,0,5918,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 85",5,5958,5958,5958,5958,0,0,5958,5958,5958,5958,5958,5958,0,5958,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 86",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 71",29,806,4706,1137.034483,806,1005.734788,1011502.463,806,806,2177.428571,806,806,1443.5,26.89655172,760.4827586,0.051851852
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 68",5,5833,5833,5833,5833,0,0,5833,5833,5833,5833,5833,5833,0,5833,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 72",35,506,1106,608.8571429,506,229.4311563,52638.65546,506,506,956,506,506,572.6666667,5.042016807,523.1428571,0.050709939
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 86",5,5858,5858,5858,5858,0,0,5858,5858,5858,5858,5858,5858,0,5858,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 87",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 73",39,506,4706,767.5384615,506,941.6154609,886639.6761,506,506,1639.333333,506,506,926,12.26720648,534.4615385,0.022064167
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 69",5,5978,5978,5978,5978,0,0,5978,5978,5978,5978,5978,5978,0,5978,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 74",25,806,2606,1022,806,596.9924623,356400,806,806,1706,806,806,1063.142857,22.15384615,756.1538462,0.074592075
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 87",5,5953,5953,5953,5953,0,0,5953,5953,5953,5953,5953,5953,0,5953,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 88",5,5948,5948,5948,5948,0,0,5948,5948,5948,5948,5948,5948,0,5948,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 75",27,1106,1106,1106,1106,0,0,1106,1106,1106,1106,1106,1106,0,1106,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 70",5,5773,5773,5773,5773,0,0,5773,5773,5773,5773,5773,5773,0,5773,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 89",5,5903,5903,5903,5903,0,0,5903,5903,5903,5903,5903,5903,0,5903,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 88",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 76",31,806,4706,1009.225806,806,715.7671274,512322.5806,806,806,1706,806,806,1368.5,19.35483871,718.9032258,0.060445788
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 77",39,506,1106,659.8461538,506,265.415418,70445.34413,506,1106,1106,506,639.3333333,566,-0.607287449,671.3846154,0.000680581
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 71",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 89",5,5963,5963,5963,5963,0,0,5963,5963,5963,5963,5963,5963,0,5963,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 90",5,5978,5978,5978,5978,0,0,5978,5978,5978,5978,5978,5978,0,5978,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 78",35,506,1106,591.7142857,506,213.0214807,45378.15126,506,506,881,506,581,639.3333333,0.840336134,577.4285714,0.001633987
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 79",39,506,2606,836.7692308,506,583.164618,340080.9717,506,1106,1606,506,572.6666667,956,11.11336032,625.6153846,0.047211936
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 72",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 80",31,506,1106,1086.645161,1106,107.7631812,11612.90323,1106,1106,1106,1020.285714,1020.285714,1106,3.629032258,1032.209677,0.09375
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 73",5,5618,5618,5618,5618,0,0,5618,5618,5618,5618,5618,5618,0,5618,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 81",39,506,1106,598.3076923,506,219.3106609,48097.16599,506,506,906,506,506,626,3.036437247,540.6153846,0.024920255
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 82",39,506,4706,690.6153846,506,690.3616373,476599.1903,506,506,1306,506,506,626,1.093117409,669.8461538,0.00032593
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 74",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 83",33,1106,1106,1106,1106,0,0,1106,1106,1106,1106,1106,1106,0,1106,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 75",5,5808,5808,5808,5808,0,0,5808,5808,5808,5808,5808,5808,0,5808,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 76",5,5953,5953,5953,5953,0,0,5953,5953,5953,5953,5953,5953,0,5953,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 77",5,5973,5973,5973,5973,0,0,5973,5973,5973,5973,5973,5973,0,5973,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 78",5,5613,5613,5613,5613,0,0,5613,5613,5613,5613,5613,5613,0,5613,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 79",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 80",5,5963,5963,5963,5963,0,0,5963,5963,5963,5963,5963,5963,0,5963,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 81",5,5788,5788,5788,5788,0,0,5788,5788,5788,5788,5788,5788,0,5788,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 82",5,5813,5813,5813,5813,0,0,5813,5813,5813,5813,5813,5813,0,5813,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 83",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
