,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 17",5786,0,1077.459455,77.83459859,0,219.6286987,48236.76528,0,0,311.4460494,0,0,311.1324195,0.071675176,-129.4858492,0.297173466
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 19",5786,0,1253.947057,427.8490041,461.4731968,414.1064266,171484.1326,0,831.6030677,945.2086407,0,0,895.2314752,0.226468496,-227.2111201,0.834530696
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 18",5786,0,1330.529133,959.5366604,1214.286844,434.5550603,188838.1004,845.1147886,1276.472727,1296.178606,315.4444621,344.22021,1287.830335,0.218664706,327.0489976,0.706510181
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 12",9028,0,1330.995266,982.932712,1329.780375,537.7159063,289138.3959,708.9148137,1330.923259,1330.943409,80.11155788,82.27643757,1330.93984,0.1678941,225.1426931,0.662239464
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 13",9028,0,1330.989153,1118.318366,1326.720817,438.9005364,192633.6808,1251.448751,1330.460888,1330.77911,520.7129431,522.0881746,1330.746319,0.114728199,600.4926404,0.464149711
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 20",5786,0,1323.359785,467.1449173,0,579.617649,335956.619,0,1182.934591,1227.680435,0,0,1216.219297,0.297129804,-392.3030396,0.73326321
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 19",5786,0,1330.980052,1255.720574,1315.991888,251.2199431,63111.45983,1297.790059,1323.974199,1326.19975,1066.546671,1069.810183,1324.724958,0.062397922,1075.234586,0.172140353
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 21",5786,0,1082.526805,332.7636268,262.8524044,341.7380717,116784.9096,0,656.0803874,801.2767012,0,0,766.0703347,0.186758528,-207.4354152,0.833344975
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 20",5786,0,1317.1062,528.0125083,630.6775666,448.4350549,201093.9984,0,911.0239182,1081.261766,0,0,1032.686699,0.253655284,-205.6854014,0.892769581
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 13",9028,0,1330.998915,1096.403123,1329.313875,481.5459396,231886.4919,1297.721917,1330.925406,1330.945717,406.4272077,407.0359277,1330.942227,0.127192045,522.3218275,0.473908401
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 14",9028,0,1330.995461,1030.980135,1330.809192,535.2042464,286443.5854,1274.278427,1330.934608,1330.947971,143.1795448,143.5375809,1330.940572,0.153024941,340.3020633,0.55530975
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 22",5786,0,1330.790198,1096.159258,1325.343851,451.3558807,203722.131,1140.224877,1328.009119,1328.920787,448.6188373,460.5952936,1328.459916,0.192229657,540.1349746,0.506119696
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 21",5786,0,1062.793638,160.4354692,0,260.2533044,67731.78246,0,233.4500858,588.7740551,0,0,587.7309509,0.120629732,-188.486031,0.599469218
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 23",5786,0,1308.533855,349.032891,0,457.2755061,209100.8885,0,907.3767604,1026.906079,0,0,1003.717333,0.235744285,-332.8574538,0.741612659
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 22",5786,0,1330.936379,1202.294118,1316.506837,350.4830164,122838.3448,1299.290187,1321.228647,1324.013349,855.8886671,858.3960933,1321.869871,0.109600467,885.2747678,0.272861033
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 14",9028,0,1330.999959,1047.549824,1330.900977,532.0678185,283096.1635,1290.993003,1330.933958,1330.948092,204.2954294,204.8792724,1330.941577,0.147857573,380.1946676,0.524569602
