,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 7",45,26,9026,2689.333333,00:00.0,2881.078554,8300613.636,476,3626,6898.727273,135.0909091,135.0909091,6626,197.826087,-1662.84058,0.813291103
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 12",48,242,6542,2085.75,00:00.0,2890.108314,8352726.064,242,6542,6542,242,242,6017,155.682805,-1572.795918,0.568733917
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 8",50,3,5963,431.9,00:00.0,1413.952446,1999261.52,8,1.63E+02,1656.75,5.5,6.75,1514.538462,40.63745498,-563.7176471,0.175526353
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 13",48,242,6542,1585.75,00:00.0,2571.025646,6610172.872,242,542,5542,242,242,4492,113.8026487,-1088.612245,0.384014828
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 8",50,15,7015,1222,00:00.0,1733.081778,3003572.449,165,1.82E+03,3590,40,40,3395.769231,89.76470588,-977.2352941,0.570075067
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18",40,182,10982,3467,00:00.0,3287.704366,10809000,782,5582,8462,332,332,7382,236.0600375,-1136.170732,0.704566563
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 8",45,26,9026,2042.666667,00:00.0,2409.474669,5805568.182,476,1976,5371.454545,26,66.90909091,4401,131.7588933,-856.0289855,0.515827208
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 14",48,242,6542,1667,00:00.0,2530.873199,6405319.149,242,542,5542,242,242,4517,115.2192792,-1040.653061,0.406224026
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 9",50,3,5983,547.7,00:00.0,1613.975131,2604915.724,8,163,2123,3.833333333,5.916666667,1954.538462,5.36E+01,-765.2117647,0.234263252
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 9",50,15,7015,1463,00:00.0,1997.803896,3991220.408,165,1765,3952.5,44.16666667,52.5,3784.230769,105.7911164,-1128.882353,0.595870141
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 15",48,242,6542,1029.5,00:00.0,2105.577699,4433457.447,242,242,3392,242,242,2342,58.81458967,-352.6428571,0.152926824
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 9",45,26,9026,2529.333333,00:00.0,2752.114889,7574136.364,326,3926,6530.545455,26,53.27272727,6313.5,186.9367589,-1583.275362,0.795875979
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19",40,182,10982,3317,00:00.0,3294.015553,10850538.46,782,5882,7922,302,302,7562,242.195122,-1405.804878,0.738825872
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 16",48,242,6542,1554.5,00:00.0,2585.608698,6685372.34,242,242,5492,242,242,3917,116.2613982,-1177.642857,0.396279452
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 10",50,3,5978,431.2,00:00.0,1413.934574,1999210.98,13,1.73E+02,1666.333333,4.25,5.5,1522.615385,40.78751501,-568.0941176,0.176829533
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 10",50,15,7015,1240,00:00.0,1862.416962,3468596.939,165,1815,3635.833333,40,52.5,3330.384615,90.63865546,-980.6470588,0.503305883
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 17",48,242,6542,1379.5,00:00.0,2336.903297,5461117.021,242,542,4542,242,242,2992,8.81E+01,-690.6530612,0.278511914
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 10",45,26,9026,2326,00:00.0,2744.333004,7531363.636,26,3926,6435.090909,26,53.27272727,5776,171.9367589,-1456.608696,0.677100218
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20",40,182,10982,3699.5,00:00.0,3658.491177,13384557.69,782,7382,9182,302,302,8462,274.4183865,-1651.658537,0.768926788
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 11",50,3,5968,552,00:00.0,1615.247185,2609023.469,3,1.83E+02,2136.333333,3,3.833333333,1969.153846,5.40E+01,-771.6823529,0.237747707
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 18",48,242,6542,1854.5,00:00.0,2736.718411,7489627.66,242,3542,6542,242,242,4992,1.25E+02,-1090.397959,0.410961011
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 1",48,85,6385,1660,00:00.0,2756.848339,7600212.766,85,3235,6385,85,85,4285,1.29E+02,-1377.5,0.430851064
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 11",50,15,7015,1258,00:00.0,2110.324716,4453470.408,65,7.65E+02,4365,44.16666667,60.83333333,3834.230769,101.9951981,-1240.882353,0.496386332
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 19",48,242,6542,1729.5,00:00.0,2653.831032,7042819.149,242,542,6042,242,242,3942,1.17E+02,-1024.071429,0.382090732
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 11",45,26,9026,2449.333333,00:00.0,2764.375649,7641772.727,26,3.63E+03,6298.727273,26,53.27272727,6076,183.1620553,-1580.231884,0.757296586
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 2",48,85,6385,1335,00:00.0,2409.422991,5805319.149,85,235,5022.5,85,85,3035,8.48E+01,-657.4744898,0.242705594
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 12",50,3,5983,546.9,00:00.0,1621.041581,2627775.806,8,1.08E+02,2130.916667,3.833333333,5.5,1962.230769,53.69771909,-768.6941176,0.23317517
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 20",48,242,6542,1348.25,00:00.0,2350.138633,5523151.596,242,542,4542,242,242,3492,9.07E+01,-782.744898,0.291808678
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 12",50,15,7015,1048,00:00.0,1655.282515,2739960.204,115,1065,2994.166667,44.16666667,52.5,2649.615385,68.85714286,-639,0.367716126
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 3",48,85,6385,1269.375,00:00.0,2483.566333,6168101.729,85,8.50E+01,4822.5,85,85,3760,100.7517369,-1098.290816,0.322559344
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 1",48,8,6258,1201.75,00:00.0,2454.77444,6025917.553,8,58,4712.166667,8,8,3158,9.19E+01,-958.9642857,0.274974137
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",45,26,9026,2159.333333,00:00.0,2587.996768,6697727.273,326,3926,6066.909091,94.18181818,94.18181818,5413.5,160.3162055,-1367.623188,0.661936745
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 13",50,3,5983,550.7,00:00.0,1615.64488,2610308.378,18,1.53E+02,2139.25,5.916666667,7.166666667,1967.230769,53.79711885,-767.3294118,0.235605352
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 4",48,85,6385,1328.75,00:00.0,2455.597709,6029960.106,85,235,4847.5,85,85,3297.5,9.64E+01,-936.5561224,0.302036692
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 2",48,8,6258,944.4583333,00:00.0,2218.916248,4923589.317,8,58,3678.833333,8,8,2641.333333,6.98E+01,-696.4217687,0.194085112
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,15,7015,1309,00:00.0,1723.594962,2970779.592,165,2415,3565,48.33333333,56.66666667,3407.307692,91.97118848,-944.2941176,0.605051163
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 5",48,85,6385,1669.375,00:00.0,2751.617634,7571399.601,85,3310,6385,85,85,4285,122.7990664,-1216.403061,0.390364247
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 3",48,8,6258,1710.083333,00:00.0,2801.119805,7846272.163,8,6258,6258,8,8,5216.333333,1.39E+02,-1551.268707,0.481118813
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 14",50,3,5983,437.8,00:00.0,1413.800407,1998831.592,13,1.53E+02,1684.25,4.666666667,5.5,1560.307692,41.66434574,-582.9764706,0.184549071
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 13",45,26,9026,2112.666667,00:00.0,2461.185043,6057431.818,326,4076,5426,26,53.27272727,5026,1.55E+02,-1291.681159,0.681903713
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 6",48,85,6385,806.875,00:00.0,1923.591119,3700202.793,85,235,2797.5,85,85,1760,5.76E+01,-546.7602041,0.17575112
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 4",48,8,6258,1069.458333,00:00.0,2345.054542,5499280.807,8,58,4191.333333,8,8,3153.833333,9.34E+01,-1126.52381,0.311223268
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 14",50,15,7015,1368,00:00.0,1903.203797,3622184.694,115,1.57E+03,4031.666667,44.16666667,52.5,3795.769231,1.02E+02,-1120.058824,0.60503077
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 7",48,85,6385,1138.125,00:00.0,2371.403352,5623553.856,85,85,4297.5,85,85,3235,8.60E+01,-884.005102,0.25806415
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 15",50,3,5983,539.5,00:00.0,1622.750641,2633319.643,13,1.48E+02,2101.333333,4.25,5.083333333,1941.461538,5.34E+01,-767.6352941,0.229701732
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 5",48,8,6258,1975.708333,00:00.0,2917.746317,8513243.573,8,6.26E+03,6258,8,8,5741.333333,1.61E+02,-1815.171769,0.599108367
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 14",45,26,9026,2586,00:00.0,2930.571617,8588250,26,5276,6762.363636,26,53.27272727,6638.5,1.98E+02,-1762.695652,0.784796555
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 8",48,85,6385,1528.75,00:00.0,2675.889691,7160385.638,85,85,5860,85,85,4810,1.23E+02,-1356.071429,0.41249796
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 15",50,15,7015,1100,00:00.0,1655.856952,2741862.245,115,1515,3040,35.83333333,35.83333333,2895.769231,76.66506603,-778.2941176,0.455520924
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 6",48,8,6258,1717.375,00:00.0,2796.647998,7821240.027,8,6258,6258,8,8,5220.5,1.44E+02,-1657.306122,0.516785378
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 9",48,85,6385,1560,00:00.0,2659.327223,7072021.277,85,235,5872.5,85,85,4310,113.2001737,-1100.204082,0.355145813
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 16",50,3,5983,676.3,00:00.0,1789.595955,3202653.684,13,2.13E+02,2660.5,5.083333333,5.083333333,2458.769231,68.57887155,-1003.882353,0.312053907
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 7",48,8,6258,1460.083333,00:00.0,2643.859975,6989995.567,8,8.30E+01,5745.5,8,8,4183,1.15E+02,-1250.120748,0.372947273
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 15",45,26,9026,1996,00:00.0,2411.18134,5813795.455,476,1976,5371.454545,80.54545455,107.8181818,4413.5,129.8814229,-861.3913043,0.500522295
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 10",48,85,6385,1844.375,00:00.0,2797.31361,7824963.431,85,6385,6385,85,85,4847.5,1.38E+02,-1399.94898,0.47740445
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 16",50,15,7015,1272,00:00.0,1714.821642,2940613.265,165,2265,3452.5,44.16666667,44.16666667,3361.153846,90.62905162,-948.4117647,0.593548064
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 8",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,1.74E+02,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 17",50,3,5978,661,00:00.0,1765.046395,3115388.776,13,1.58E+02,2581.333333,4.666666667,5.083333333,2385.692308,66.8729892,-977.3882353,0.305033934
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 11",48,85,6385,1006.875,00:00.0,2245.845011,5043819.814,85,85,3772.5,85,85,2710,7.48E+01,-750.0765306,0.217210265
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 9",48,8,6258,1068.416667,00:00.0,2345.547124,5501591.312,8,58,4195.5,8,8,3158,7.75E+01,-752.8843537,0.213990988
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 16",45,26,9026,2222.666667,00:00.0,2667.255143,7114250,176,3626,6080.545455,107.8181818,107.8181818,5588.5,158.8735178,-1272.550725,0.612016316
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 12",48,85,6385,1806.875,00:00.0,2820.025393,7952543.218,85,6385,6385,85,85,4847.5,1.41E+02,-1498.673469,0.487642297
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 17",50,15,7015,1230,00:00.0,1884.692634,3552066.327,165,1.32E+03,3765,48.33333333,56.66666667,3322.692308,90.20648259,-980.0588235,0.486803134
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 10",48,8,6258,1586.125,00:00.0,2725.9374,7430734.707,8,3.16E+03,6258,8,8,4708,1.33E+02,-1546.591837,0.468738766
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 18",50,3,5978,429.2,00:00.0,1418.929447,2013360.776,13,1.08E+02,1677.166667,5.916666667,6.75,1533.769231,40.78079232,-569.9294118,0.175528907
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 13",48,85,6385,1660,00:00.0,2756.848339,7600212.766,85,3235,6385,85,85,5335,1.34E+02,-1490,0.463356974
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 11",48,8,6258,1459.041667,00:00.0,2644.413815,6992924.424,8,5.80E+01,5741.333333,8,8,4708,1.28E+02,-1554.542517,0.460922775
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 17",45,26,9026,2102.666667,00:00.0,2525.407258,6377681.818,176,3926,5766.909091,94.18181818,121.4545455,4726,140.8498024,-996.0289855,0.536585255
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 18",50,15,7015,1191,00:00.0,2022.759279,4091555.102,165,1415,3748.333333,31.66666667,35.83333333,3453.461538,95.24129652,-1142.411765,0.471108704
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 14",48,85,6385,1560,00:00.0,2659.327223,7072021.277,85,235,5872.5,85,85,4835,1.22E+02,-1306.836735,0.412460828
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 19",50,3,5983,541.5,00:00.0,1621.304983,2628629.847,18,1.48E+02,2100.916667,5.5,5.5,1933,5.30E+01,-757.5176471,0.227262318
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 12",48,8,6258,1848.625,00:00.0,2859.468338,8176559.176,8,6258,6258,8,8,5224.666667,1.56E+02,-1822.739796,0.585065974
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 15",48,85,6385,1297.5,00:00.0,2470.539178,6103563.83,85,235,4847.5,85,85,2760,8.64E+01,-733.622449,0.239888301
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 13",48,8,6258,1319.458333,00:00.0,2560.299176,6555131.871,8,58,5224.666667,8,8,4187.166667,110.2013678,-1270.27381,0.363118694
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 19",50,15,7015,1185,00:00.0,1675.848856,2808469.388,65,1615,3231.666667,44.16666667,56.66666667,3107.307692,81.98319328,-823.5882353,0.508556138
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 18",45,26,9026,2232.666667,00:00.0,2676.722046,7164840.909,176,2.13E+03,6285.090909,107.8181818,121.4545455,5588.5,163.0434783,-1354.289855,0.640013907
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 20",50,3,5983,430.2,00:00.0,1419.739542,2015660.367,13,1.58E+02,1674.666667,4.25,5.5,1528.384615,4.08E+01,-569.0705882,0.175378204
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 16",48,85,6385,2063.125,00:00.0,2944.864015,8672224.069,85,6385,6385,85,85,6385,1.67E+02,-1865.765306,0.631727326
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 14",48,8,6258,1843.416667,00:00.0,2862.857491,8195953.014,8,6258,6258,8,8,5745.5,1.56E+02,-1813.598639,0.57912784
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 1",48,4,5864,1470.666667,00:00.0,2563.092658,6569443.972,4,2.94E+03,5863.583333,4,4,4401.083333,1.26E+02,-1490.468537,0.473705262
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 17",48,85,6385,1181.875,00:00.0,2352.486377,5534192.154,85,235,4335,85,85,3297.5,8.90E+01,-910.6632653,0.280810233
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 15",48,8,6258,1201.75,00:00.0,2454.817777,6026130.319,8,8.30E+01,4720.5,8,8,3678.833333,9.81E+01,-1103.989796,0.313113951
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 20",50,15,7015,1388,00:00.0,1899.06556,3606450,115,1.92E+03,3981.666667,40,44.16666667,3822.692308,101.3085234,-1094.058824,0.604743195
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 19",45,26,9026,2419.333333,00:00.0,2813.332705,7914840.909,476,3476,6776,107.8181818,135.0909091,5963.5,178.3201581,-1503.710145,0.693023227
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 2",48,4,5864,1226.604167,00:00.0,2404.11637,5779775.521,4,2.90E+01,4891.5,4,4,3428.583333,1.03E+02,-1183.542517,0.356694428
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 18",48,85,6385,906.875,00:00.0,2093.376237,4382224.069,85,235,3310,85,85,1722.5,5.67E+01,-426.4795918,0.143984946
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 16",48,8,6258,1067.375,00:00.0,2345.993784,5503686.835,8,58,4191.333333,8,8,3149.666667,8.12E+01,-841.2346939,0.234909664
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 3",48,4,5864,1227.958333,00:00.0,2403.413565,5776396.764,4,1.90E+01,4891.916667,4,4,3914.416667,1.05E+02,-1241.79932,0.374776206
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 19",48,85,6385,1413.125,00:00.0,2577.911621,6645628.324,85,235,5360,85,85,3772.5,1.02E+02,-988.9795918,0.308154224
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 17",48,8,6258,1073.625,00:00.0,2343.260055,5490867.686,8,8.30E+01,4208,8,8,2141.333333,6.85E+01,-535.75,0.167414808
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 20",45,26,9026,2426,00:00.0,2630.157271,6917727.273,476,4526,6407.818182,94.18181818,121.4545455,6251,179.3675889,-1520.086957,0.802257164
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 4",48,4,5864,1835.979167,00:00.0,2743.070717,7524436.957,4,5.86E+03,5864,4,4,5376.083333,1.50E+02,-1684.256803,0.584507235
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 20",48,85,6385,760,00:00.0,1939.044511,3759893.617,85,85,2785,85,85,1685,49.98914459,-414.744898,0.130266254
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 18",48,8,6258,1589.25,00:00.0,2724.155637,7421023.936,8,3.18E+03,6258,8,8,4716.333333,133.4889275,-1547.739796,0.47063338
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 5",48,4,5864,1226.8125,00:00.0,2404.002404,5779227.56,4,1.40E+01,4889,4,4,3426.083333,9.68E+01,-1047.594388,0.317677806
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 19",48,8,6258,1200.708333,00:00.0,2455.367321,6028828.679,8,108,4720.5,8,8,3691.333333,9.36E+01,-999.6105442,0.285009052
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 6",48,4,5864,1226.604167,00:00.0,2404.109511,5779742.542,4,9.00E+00,4888.166667,4,4,3424,9.67E+01,-1046.820578,0.317375223
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 20",48,8,6258,815.2916667,00:00.0,2079.125982,4322764.849,8,58,3170.5,8,8,2133,5.95E+01,-582.3486395,0.160379764
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 7",48,4,5864,982.3333333,00:00.0,2205.688326,4865060.993,4,9.00E+00,3913.166667,4,4,2936.916667,7.58E+01,-798.2278912,0.231284155
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 8",48,4,5864,1592.125,00:00.0,2630.570407,6919900.665,4,5.86E+03,5864,4,4,4888.166667,1.33E+02,-1540.094388,0.503181695
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 9",48,4,5864,1713.895833,00:00.0,2691.258009,7242869.67,4,5864,5864,4,4,4887.333333,1.34E+02,-1440.281463,0.487508148
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 10",48,4,5864,1470.979167,00:00.0,2563.153132,6569753.978,4,2939,5864,4,4,4888.583333,1.27E+02,-1519.945578,0.483261516
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 11",48,4,5864,1349,00:00.0,2487.107181,6185702.128,4,24,5376.083333,4,4,4401.5,114.2612896,-1336.140306,0.413680749
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 12",48,4,5864,1713.166667,00:00.0,2691.036804,7241679.078,4,5.86E+03,5864,4,4,5376.5,1.41E+02,-1605.80017,0.539867145
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 13",48,4,5864,1470.25,00:00.0,2562.122728,6564472.872,4,2.94E+03,5861.5,4,4,3914.416667,1.20E+02,-1341.522959,0.427445736
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 14",48,4,5864,1836.083333,00:00.0,2744.359173,7531507.27,4,5.86E+03,5864,4,4,5376.5,1.49E+02,-1654.988095,0.574322614
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 15",48,4,5864,1349.104167,00:00.0,2487.798627,6189142.01,4,1.65E+01,5376.916667,4,4,3913.583333,1.07E+02,-1171.565476,0.364352506
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 16",48,4,5864,1105.041667,00:00.0,2308.981529,5331395.7,4,1.90E+01,4401.916667,4,4,2940.666667,8.44E+01,-879.2312925,0.262109196
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 17",48,4,5864,1225.875,00:00.0,2401.392244,5766684.707,4,1.15E+01,4884.416667,4,4,3425.25,9.10E+01,-912.5433673,0.281435898
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 18",48,4,5864,860.5625,00:00.0,2088.689948,4362625.698,4,14,3425.666667,4,4,2451.083333,6.66E+01,-704.6607143,0.199308102
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 19",48,4,5864,1226.604167,00:00.0,2404.110618,5779747.861,4,1.40E+01,4889.416667,4,4,3912.75,9.80E+01,-1077.381803,0.325965107
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 20",48,4,5864,863.375,00:00.0,2088.127183,4360275.133,4,24,3434.833333,4,4,1969,6.17E+01,-586.4209184,0.171088256
