,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 27",5786,0,988.8818604,920.1006085,47:40.6,115.9798082,13451.3159,912.3435554,975.3627699,981.2012617,802.512598,802.6454791,980.8962216,0.041524331,799.9914817,0.357677135
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 27",6137,0,999.1936976,935.2103388,07:19.3,149.7701845,22431.10818,952.8961822,989.383253,993.8147912,791.4212427,791.4890458,993.1056924,0.044805115,797.7482466,0.28093524
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 27",6473,0,999.4134704,929.1390758,49:06.8,166.9467117,27871.20456,967.2149709,991.1845608,993.6147063,753.6884926,753.8064968,992.2822855,0.049664159,768.4258587,0.309049098
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 27",6957,0,998.7798565,923.9255467,27:27.9,172.1752178,29644.30562,960.2560991,990.7588486,992.9871374,738.2864917,738.4616637,991.9787217,0.049363164,752.240462,0.331581184
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 28",5786,0,1000.714014,938.3597652,08:11.9,138.8577166,19281.46547,961.5202722,992.2687793,995.7216431,793.5302301,793.6223347,994.3581088,0.047055244,802.2524731,0.320425211
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 28",6137,0,1000.161623,934.1875493,13:54.8,145.1787619,21076.87289,945.2443994,988.2168752,992.0826812,794.4982856,794.6379129,991.2170368,0.044112343,798.8508818,0.289811645
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 28",6473,0,999.0043805,944.8706847,15:37.5,138.9455182,19305.85702,967.2892818,991.1956528,993.7638321,821.4675194,821.5873832,992.589915,0.03673372,826.0003666,0.244083148
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 28",6957,0,997.7572701,925.7813849,28:06.9,158.8427548,25231.02076,942.1911893,988.8483445,991.5480911,755.8720971,755.8812131,990.5452842,0.045470981,767.633314,0.330566624
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 29",5786,0,980.0756219,894.9950768,42:10.6,141.034973,19890.86361,865.2440733,971.2046918,974.2318077,717.8750039,717.9194303,972.8662507,0.059690228,722.3410933,0.499808338
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 29",6137,0,995.6520053,932.1328898,58:19.3,128.7059783,16565.22886,954.4198239,983.4924742,988.0015517,798.1756131,798.2178047,987.6629361,0.041937368,803.4690462,0.333278005
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 29",6473,0,997.1062235,925.6466123,38:27.9,161.3898352,26046.67892,932.2176233,987.1045189,990.3561341,760.5777104,760.6865702,989.5018192,0.048079059,770.0627768,0.309925008
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 29",6957,0,997.1915829,938.3225102,48:41.9,128.5075932,16514.20151,952.6860578,989.4049509,991.5130067,803.409946,803.4479562,990.0429846,0.036331226,811.9625052,0.322424263
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 30",5786,0,974.0903808,880.5991552,33:55.1,125.0502389,15637.56225,843.0910515,944.1199376,965.0316253,734.8818352,735.1696305,964.9663056,0.052863944,727.6901987,0.498655632
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 30",6137,0,993.0575579,934.6531453,39:54.6,136.7995619,18714.12015,955.3209332,982.6273008,986.6431557,809.2613588,809.6232582,986.1003263,0.039796829,812.5564739,0.265661907
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 30",6473,0,998.5252152,923.5295217,42:12.9,180.7620393,32674.91486,950.5535707,989.2579004,992.4675234,746.612998,746.9423932,991.8912572,0.051899606,755.5823951,0.287879488
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 30",6957,0,996.6878467,915.4179042,41:45.2,178.6236805,31906.41922,953.621601,983.0729494,987.3745952,728.5062393,728.546902,986.871099,0.050391367,740.1567314,0.321040177
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 31",5786,0,986.6886256,913.0165974,12:31.5,113.0797853,12787.03785,898.6964634,969.5352207,979.0476603,803.7279037,803.7357592,978.9088608,0.042026292,791.4555491,0.385409888
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 31",6137,0,1000.458262,936.8555031,41:27.6,138.941237,19304.66735,958.1805478,991.2040311,994.2116986,792.4637039,792.562363,993.0643856,0.04453818,800.2123673,0.322555438
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 31",6473,0,996.3877512,927.5115144,26:55.3,165.0750931,27249.78637,961.0223136,988.2072119,990.5586253,754.1885768,754.2145907,989.0521548,0.04877172,769.6862269,0.304838704
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 31",6957,0,996.9874798,947.4187788,18:28.4,131.4653949,17283.15005,972.8784729,990.0529638,992.0870971,830.9345264,831.1361994,991.09187,0.031907994,836.4427764,0.237630006
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 32",5786,0,969.5156888,895.8220451,44:04.0,107.8735056,11636.6932,854.1873221,957.2990247,963.2559819,765.3319064,765.3624314,963.0082259,0.044868135,766.0409651,0.482722024
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 32",6137,0,998.0582912,946.446935,29:51.1,122.792664,15078.03834,961.5086444,986.558149,991.1637401,842.5783651,842.7863507,990.8766071,0.033269024,844.3775698,0.230428947
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 32",6473,0,996.7504369,946.6676354,25:04.2,122.9018967,15104.87621,972.7699378,988.1457191,991.3189186,828.9593733,829.0723868,990.3450828,0.033898384,836.972465,0.265667161
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 33",5786,0,978.7852924,880.3181315,12:00.8,132.7286411,17616.89217,820.0712993,963.1374781,969.2549115,722.6023811,722.6973754,968.8302441,0.059326325,708.7167376,0.557463268
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 32",6957,0,995.7521393,947.3557344,52:23.2,114.9895598,13222.59885,967.1554114,989.5864959,991.4595382,832.2861416,832.3468663,990.4080223,0.030927206,839.7909136,0.291802978
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 33",6137,0,999.7046187,948.0067271,03:17.0,128.5628821,16528.41465,962.9918866,988.4372705,991.8914116,840.1465634,840.4120598,990.4726651,0.034187363,843.1198984,0.221973822
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 33",6473,0,999.4368154,928.5995769,56:35.6,165.9900552,27552.69842,953.9761636,990.7262964,993.3948091,758.8382584,758.9003211,992.5601892,0.048948745,770.2014395,0.303679889
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 34",5786,0,991.9567173,861.3529596,02:17.8,150.8047262,22742.06544,764.6554925,969.8952544,977.2332193,656.3974693,656.4726815,976.8954568,0.075616408,642.6324987,0.701540665
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 33",6957,0,1000.454324,936.1153847,45:34.0,147.3332309,21707.08092,962.694007,991.3567895,994.1094467,782.7344216,782.7779574,993.4263668,0.041050481,793.3418123,0.313155652
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 34",6137,0,996.2051862,931.1731258,27:23.7,152.7518749,23333.13529,956.4162209,986.3606185,989.6202893,783.6564661,783.9643673,988.7468159,0.045718224,790.9096153,0.281194848
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 34",6473,0,995.5040605,934.6266097,39:10.3,125.5120533,15753.27553,956.3573304,986.925413,989.8915571,791.885399,791.9187635,989.4296711,0.040478235,803.6390418,0.363219635
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 35",5786,0,991.7242862,890.4391925,16:15.5,145.2767258,21105.32706,827.9787929,978.6237532,983.7683745,698.4151439,698.4423413,983.1886577,0.066236745,698.8494084,0.580038125
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 34",6957,0,998.6500785,928.6981944,43:44.7,141.5689654,20041.77197,948.0266542,990.2162823,992.7497728,762.9262193,763.0081006,991.8918914,0.043872351,776.1101572,0.38741005
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 35",6137,0,998.2958064,934.4447539,20:18.1,122.636887,15039.80604,934.7318202,987.8939697,990.7597829,797.2600163,797.5579652,989.7102238,0.042150699,805.1264095,0.370825069
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 36",5786,0,988.0513721,900.8395067,41:03.9,119.2870418,14229.39833,888.6242035,963.3693013,974.6157541,759.9516358,760.0080199,974.519845,0.050170424,755.7215548,0.49358241
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 35",6473,0,996.3510346,929.5101289,51:09.7,151.4526041,22937.89128,954.1584767,986.8852019,990.3329207,774.2557514,774.540862,989.8761512,0.045354033,782.7444779,0.313166566
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 35",6957,0,998.6510485,933.9445947,43:21.5,144.2222319,20800.05217,964.6799596,989.1418629,991.7961477,781.6071847,781.6367723,991.1109858,0.040570272,792.8411876,0.319210084
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 36",6137,0,996.6049844,934.6935806,47:40.9,132.9064401,17664.12181,949.1667752,986.016853,990.0757504,808.6359042,808.826418,989.5841408,0.040606795,810.1119329,0.293026664
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 37",5786,0,994.4024615,878.6984542,16:33.8,145.3000565,21112.10641,825.397157,961.6978563,982.1166178,686.0841369,686.0872148,982.102229,0.067583969,683.2118252,0.603679571
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 36",6473,0,1000.217364,932.7755401,21:18.1,147.9800426,21898.09302,948.588697,990.8988231,993.8046486,778.2180192,778.3347031,992.1825227,0.044772045,787.8932017,0.319672021
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 36",6957,0,998.4050578,914.0904774,35:56.6,186.7285352,34867.54585,935.391799,992.1995645,994.4580229,710.7465743,710.8450858,993.2550882,0.055267836,721.8689448,0.353385493
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 37",6137,0,996.7019066,946.8673424,30:36.8,118.9718726,14154.30647,962.1040593,986.7002738,989.879171,841.2071879,841.4001224,989.0065557,0.033113864,845.2740081,0.243182817
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 38",5786,0,980.8174987,886.1717161,15:57.3,116.9664598,13681.15272,875.8155958,963.7069268,970.687348,748.0247841,748.1728829,970.2764407,0.052206155,735.1654135,0.555867634
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 37",6473,0,998.5205368,945.5562947,03:09.7,128.2121179,16438.34718,958.3777396,990.2862154,992.6665512,825.1467132,825.16303,991.1161134,0.034848655,832.7860478,0.257994795
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 37",6957,0,997.1825467,946.3307281,01:20.5,131.7752669,17364.72098,957.6716915,990.96227,993.0231933,828.9053667,829.1348314,991.694721,0.032220583,834.26754,0.241170489
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 38",6137,0,997.4541072,934.1744702,45:24.4,128.9508335,16628.31746,928.638504,987.1418312,990.9952748,804.7537938,804.9078581,989.9817165,0.041458796,806.9788831,0.324479177
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 39",5786,0,979.9671437,879.4762487,23:40.4,115.6968207,13385.75432,864.8671253,934.3086164,963.6787392,751.2447469,751.3949844,963.3101275,0.04891187,737.9986646,0.498696535
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 38",6473,0,993.7562822,931.1567847,08:42.0,159.23658,25356.28842,962.3417141,986.4512449,988.8115191,775.3721186,775.6270887,987.3663006,0.044806152,786.1640766,0.27649461
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 38",6957,0,998.4223716,930.8919881,17:00.8,147.2678351,21687.81525,943.2398017,991.1216577,993.2691713,771.5708715,771.6504329,992.2323367,0.043203528,780.6301176,0.347174487
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 39",6137,0,999.5372848,935.4565161,52:29.5,137.6011737,18934.08301,955.6452548,988.1027886,991.6928408,787.9081176,788.0418176,990.5995381,0.044251484,799.6929643,0.324648318
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 40",5786,0,973.2905828,844.5874962,57:05.5,150.2202684,22566.12903,811.616859,939.3389741,952.2735039,648.5251041,648.7249392,952.1090063,0.071006505,639.2011803,0.623433124
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 39",6473,0,998.196431,928.0359914,18:55.7,163.1748932,26626.04577,957.5806055,989.1096377,991.7389267,763.2446223,763.5617843,991.1403582,0.048328926,771.643588,0.306340674
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 39",6957,0,997.205274,929.5781284,15:58.0,152.6254479,23294.52735,955.7668146,986.5565071,990.2518171,777.7767677,777.8119186,989.661278,0.041650103,784.7190717,0.300402422
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 40",6137,0,998.4394216,937.5859378,07:32.6,147.6073955,21787.94321,959.182916,989.4737621,992.2324486,796.9101174,797.013777,991.0766903,0.043555513,803.9576251,0.273320235
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 40",6473,0,997.876674,938.517934,25:12.7,126.4957305,16001.16983,948.2712032,988.3137482,991.3104314,807.1892857,807.2925098,990.1765853,0.038449867,814.0941643,0.322652479
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 21",10984,0,1001.628506,946.8289169,34:35.9,150.780513,22734.76309,979.3072058,996.0119923,997.8486829,810.7249295,811.6232691,995.6205085,0.023309106,818.8269638,0.240292449
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 40",6957,0,996.1896704,931.5458167,34:08.7,166.2107512,27626.01382,977.193524,989.61508,991.5011834,764.1915886,764.499342,989.9864459,0.044088079,778.2074779,0.283824126
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 21",9028,0,1001.449437,926.2219774,10:51.9,180.2643761,32495.2453,976.7431791,994.7601281,997.2805212,730.9138316,731.2443817,995.7651444,0.039516754,747.863107,0.326431959
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 21",7017,0,1001.55814,937.9099314,38:24.7,175.7108617,30874.30693,982.7095574,995.8686022,997.4929937,771.8159575,772.2399452,995.4638857,0.043492287,785.3389874,0.251426398
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 21",5985,0,992.9847898,932.8136529,11:37.5,144.3934744,20849.47546,955.8287241,981.5832049,986.2850499,800.8606015,801.0616421,984.9694666,0.042152896,806.6921889,0.254436444
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 22",10984,0,1002.2375,933.6333528,36:25.5,176.9484428,31310.7514,968.7062312,996.1646135,997.9598438,757.7862418,757.8298392,995.7826172,0.029565635,771.2736687,0.280711541
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 22",9028,0,1002.053111,935.4452652,08:02.9,170.3391052,29015.41075,969.6239081,996.2092905,998.0520504,765.1226724,765.2100913,996.3207708,0.034606807,779.2474424,0.280378232
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 22",7017,0,1001.477689,939.2733291,13:05.8,143.7728985,20670.64635,972.4958576,996.0475218,997.6569776,777.6707184,777.8619639,995.0704325,0.041065482,795.21562,0.334798402
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 22",5985,0,995.1155635,933.041361,09:31.1,145.8881826,21283.36183,950.3293227,982.4574774,986.2702409,800.9408966,801.1082509,984.1997299,0.042291908,806.5039717,0.250896125
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 23",10984,0,1001.393458,932.8781361,21:36.3,177.3498863,31452.98217,972.5654765,996.1135656,997.8284047,753.8459308,753.9503698,995.8506882,0.029930728,768.5135422,0.286386194
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 23",9028,0,1001.851059,947.0027001,17:15.2,154.1491995,23761.97571,976.0253764,996.0077802,997.9769139,810.9789437,811.4643406,996.0964112,0.028278283,819.3686682,0.228598562
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 23",7017,0,1000.610549,939.0317611,35:11.6,157.4542462,24791.83966,968.9780676,993.8045425,995.9708353,788.4065356,788.5156684,994.476356,0.04037615,797.392226,0.269851388
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 23",5985,0,994.6679003,937.364502,58:28.7,126.2026905,15927.11909,948.3270059,984.3783725,988.0011543,813.6911974,814.2344154,985.9632212,0.039440363,819.3589362,0.291584342
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 24",10984,0,1001.27882,938.8423238,11:42.7,135.81323,18445.23343,948.6235667,995.5146339,997.4346294,783.4673594,783.5140953,995.1805325,0.025355487,799.6026661,0.350460521
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 24",7017,0,1001.441046,948.615423,38:45.2,144.3051625,20823.97993,973.2720019,994.9391515,997.0674508,819.6001012,819.6764872,995.0465651,0.034361796,828.0742422,0.232686706
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 24",9028,0,1002.033274,948.8999885,49:00.8,139.2198797,19382.1749,975.8785296,996.2362497,997.988585,816.3703692,816.477115,996.4010571,0.027085043,826.6516466,0.257102625
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 24",5985,0,991.1698091,927.260425,06:53.8,153.3280836,23509.50122,953.5818478,979.9875949,983.612059,784.2395766,784.4596994,982.0933456,0.04538515,791.4680569,0.261579528
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 25",10984,0,1002.143992,945.4440643,40:28.5,154.1476494,23761.49782,984.5713261,995.9408594,997.7689404,800.4442042,800.883367,995.3381827,0.024256333,812.2404095,0.248975053
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 25",7017,0,1001.094852,940.0761396,58:55.9,165.1505113,27274.6914,976.514851,995.4099307,997.3212911,783.4015363,783.6090672,994.3150263,0.040987127,796.2932987,0.252766026
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 25",5985,0,999.2139071,939.7495313,24:35.0,126.8317468,16086.292,957.259017,986.5476459,991.0231399,817.4640627,817.6945754,988.9310038,0.039075752,822.8348815,0.28338598
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 25",9028,0,1001.619307,928.8808964,20:29.7,186.7737547,34884.43543,977.6165025,995.2090304,997.2204784,738.2498828,738.510244,995.1749269,0.038568347,754.8026641,0.289654514
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 26",10984,0,1002.388973,933.6228321,43:54.2,190.9246869,36452.23607,981.7108852,995.5694197,997.7136278,757.8281353,758.3569356,995.7141763,0.029920086,769.3166825,0.246933963
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 26",7017,0,1000.529695,943.4866483,46:36.2,162.542055,26419.91964,973.6111105,994.8635848,996.8709817,800.0227496,800.1340353,995.0753182,0.038500507,808.4268715,0.230242233
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 26",5985,0,989.1945992,922.7411716,40:54.2,126.8714335,16096.36065,909.1766219,976.4662909,980.9726121,790.7516336,791.0603401,979.2909077,0.04314797,793.642446,0.345312785
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 26",9028,0,1001.956993,927.9934526,46:33.7,174.9162928,30595.70947,949.2026911,996.6786752,998.3859942,740.7877295,741.017953,996.8325802,0.038202563,755.5661833,0.324021954
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 27",10984,0,1001.322668,942.6295525,26:24.0,147.2412494,21679.98554,968.2627945,994.8447904,997.1094249,799.6317552,799.8100333,995.0113341,0.02425214,809.4489262,0.272784997
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 27",5985,0,997.1137802,929.0784224,35:49.0,145.9959678,21314.82261,929.9815628,985.2261548,989.8484331,790.2836903,790.298293,988.0684845,0.045204348,793.8270121,0.286218911
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 27",7017,0,1001.516338,936.6234386,33:31.0,168.648082,28442.17555,959.6644324,996.0286832,997.5000352,773.4577834,773.5785404,995.4801512,0.043315422,784.6729382,0.270710987
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 27",9028,0,1001.741906,933.4830351,15:55.3,167.8950621,28188.75188,975.1789117,995.6876645,997.7668566,757.9239211,758.3332422,996.1547141,0.03581223,771.844536,0.309055755
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 28",5985,0,993.7493977,929.5921338,32:11.5,135.4236129,18339.55492,948.9644054,976.3587465,982.234813,810.1199143,810.1657442,980.9755756,0.039248592,812.1603457,0.250771974
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 28",7017,0,1000.961899,942.776195,52:46.5,164.8510867,27175.88079,978.2184579,995.3881565,997.0626236,793.0592166,793.2253382,994.3633255,0.039408016,804.5328742,0.234514182
