,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 16",50,55,6955,1975,955,2568.56984,6597551.02,355,1555,6055,105,105,5708.846154,144.057623,-1554.411765,0.668418815
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 13",50,4,5784,1171.1,19,2329.911991,5428489.888,4,44,4827.333333,4,4.833333333,4459.384615,111.3884754,-1557.917647,0.485691408
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 16",50,35,6135,1345,135,2421.502317,5863673.469,85,335,5168.333333,43.33333333,43.33333333,4796.538462,119.5678271,-1584.411765,0.518105056
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 16",50,21,6471,1611,321,2494.565522,6222857.143,21,1221,5596,21,21,5259.461538,135.4141657,-1706.647059,0.626177271
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 17",50,55,6955,1975,955,2568.56984,6597551.02,355,1555,6055,105,105,5708.846154,144.057623,-1554.411765,0.668418815
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 14",50,4,5784,1165.5,9,2332.7041,5441508.418,4,24,4824,4,4.416666667,4454.769231,111.1661465,-1558.070588,0.482597126
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 17",50,35,6135,1323,185,2431.186827,5910669.388,85,185,5143.333333,35,43.33333333,4761.923077,118.2184874,-1573.352941,0.502450246
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 17",50,21,6471,1641,471,2466.427641,6083265.306,171,1071,5571,46,46,5224.846154,132.5330132,-1606.058824,0.613578765
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 18",50,55,6955,1963,955,2571.971371,6615036.735,355,1555,6055,105,105,5708.846154,143.394958,-1550.176471,0.660532873
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 15",50,4,5784,1170,14,2330.46899,5431085.714,4,44,4827.333333,4,4,4459.384615,111.4045618,-1559.411765,0.485599496
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 18",50,35,6135,1364,185,2412.807874,5821641.837,85,385,5176.666667,39.16666667,43.33333333,4808.076923,120.0744298,-1577.823529,0.526277154
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 18",50,21,6471,1641,471,2466.427641,6083265.306,171,1071,5571,46,46,5224.846154,132.5330132,-1606.058824,0.613578765
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 16",50,4,5784,1165.2,14,2332.859015,5442231.184,4,24,4824,4,4,4454.769231,111.2057623,-1559.341176,0.482877012
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 19",50,55,6955,1975,955,2568.56984,6597551.02,355,1555,6055,105,105,5708.846154,144.057623,-1554.411765,0.668418815
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 19",50,35,6085,1315,185,2409.928443,5807755.102,85,185,5101.666667,43.33333333,43.33333333,4723.461538,117.1668667,-1555.588235,0.502296639
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 19",50,21,6471,1530,471,2368.68796,5610682.653,171,1071,5121,33.5,46,4809.461538,119.9063625,-1407.705882,0.544537366
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 17",50,4,5784,1168.5,9,2331.209341,5434536.99,4,39,4826.5,4,4.416666667,4458.230769,111.2895558,-1558.094118,0.484289668
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 20",50,55,6955,1975,955,2568.56984,6597551.02,355,1555,6055,105,105,5708.846154,144.057623,-1554.411765,0.668418815
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 20",50,35,6135,1355,135,2418.803887,5850612.245,35,435,5185,35,35,4819.615385,121.0084034,-1609.705882,0.531849408
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 20",50,21,6471,1551,321,2507.05128,6285306.122,21,921,5546,21,21,5190.230769,132.5330132,-1696.058824,0.59385531
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 18",50,4,5784,1169.7,16.5,2330.608445,5431735.724,4,39,4826.5,4,4,4458.230769,111.3394958,-1558.117647,0.484974388
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 1",40,182,10982,2904.5,1682,2782.406955,7741788.462,782,5282,6422,332,332,6422,203.7804878,-1069.219512,0.733071772
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 1",45,26,9026,2679.333333,926,3016.967171,9102090.909,326,4526,7226,53.27272727,53.27272727,6851,207.7865613,-1891.971014,0.818244024
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 19",50,4,5784,1167.2,9,2331.860683,5437574.245,4,34,4825.666667,4,4.416666667,4457.076923,111.2744298,-1559.023529,0.483887596
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 1",50,15,6965,1409,515,1860.618725,3461902.041,165,2215,3798.333333,52.5,52.5,3676.538462,100.062425,-1042.529412,0.614591015
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 20",50,4,5784,1169.4,14,2330.759235,5432438.612,4,39,4826.5,4,4.833333333,4458.230769,111.3339736,-1558.282353,0.484863538
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 2",40,182,10982,3542,1982,3363.514645,11313230.77,482,7382,8102,182,182,7562,248.5553471,-1304.829268,0.746315011
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 2",50,15,7015,1408,715,1885.633386,3555613.265,65,2365,3915,31.66666667,35.83333333,3795.769231,102.3985594,-1100.764706,0.626660196
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 2",45,26,9026,2596,1826,2657.929816,7064590.909,326,3626,6326,121.4545455,121.4545455,6101,180.9288538,-1384.434783,0.799314598
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 1",50,3,5983,668.3,63,1791.222194,3208476.949,13,118,2622.166667,3.833333333,5.083333333,2425.307692,67.78415366,-992.4117647,0.3043101
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 3",40,182,10982,3047,1682,3041.216862,9249000,782,5282,6992,332,332,6992,224.6341463,-1333.365854,0.745623126
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 3",50,15,7015,1385,590,2048.668059,4197040.816,165,1565,4202.5,44.16666667,60.83333333,3949.615385,107.6014406,-1251.235294,0.586208232
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 3",45,26,9026,2582.666667,1826,2633.063373,6933022.727,326,3626,6339.636364,53.27272727,53.27272727,6113.5,182.8458498,-1439.942029,0.831834043
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 2",50,3,5973,666.4,58,1788.496815,3198720.857,13,148,2613.416667,5.083333333,5.083333333,2423.769231,67.76038415,-993.7294118,0.30502421
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 4",50,15,7015,1211,665,1576.447828,2485187.755,65,1315,3435.833333,44.16666667,44.16666667,3188.076923,83.46218487,-833.8235294,0.595633654
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 4",40,182,10982,3797,2582,3531.364957,12470538.46,482,7382,8462,182,182,8462,277.7673546,-1619.463415,0.845550988
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 4",45,26,9026,2679.333333,926,3016.967171,9102090.909,326,4526,7226,53.27272727,53.27272727,6851,207.5494071,-1886.753623,0.816377308
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 3",50,3,5973,669.6,78,1787.633951,3195635.143,13,183,2630.916667,4.666666667,4.666666667,2442.615385,67.95870348,-995.3882353,0.307108556
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 5",50,15,7015,1468,790,2017.485048,4070245.918,115,2115,4156.666667,31.66666667,31.66666667,3953.461538,109.1884754,-1207.117647,0.622431966
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 5",40,182,10982,3669.5,1682,3309.906459,10955480.77,782,7082,7862,332,332,7862,259.6716698,-1394.097561,0.841163273
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 5",45,26,9026,2332.666667,1826,2537.594602,6439386.364,176,3776,6026,107.8181818,107.8181818,5676,164.3675889,-1283.42029,0.723730683
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 4",50,3,5983,660.5,58,1793.324996,3216014.541,18,183,2599.666667,5.5,5.5,2413.769231,67.35198079,-989.6235294,0.299737911
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 6",50,15,7015,1297,665,1823.759293,3326097.959,165,1715,3481.666667,60.83333333,60.83333333,3345.769231,91.31812725,-940.2941176,0.532767705
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 6",45,26,8876,2186,926,2500.263622,6251318.182,326,2726,5698.727273,53.27272727,53.27272727,5451,163.2806324,-1406.173913,0.735676431
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 6",40,182,10982,3324.5,3182,2968.284275,8810711.538,782,4082,7262,272,272,7262,223.3114447,-1030.073171,0.773523623
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 5",50,3,5983,660,13,1794.375566,3219783.673,13,183,2629.666667,4.666666667,4.666666667,2437.230769,68.10036014,-1008.458824,0.306077255
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 7",50,15,7015,1466,940,1879.494341,3532498.98,65,2415,3948.333333,40,40,3730.384615,103.5702281,-1071.470588,0.645277846
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 7",45,26,9026,2379.333333,626,2765.830469,7649818.182,326,4226,6516.909091,53.27272727,53.27272727,6326,186.7193676,-1728.492754,0.786170461
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 7",40,182,10982,3512,3182,3189.260826,10171384.62,782,4082,7952,332,332,7952,240.5628518,-1178.97561,0.777570279
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 6",50,3,5978,671.5,68,1788.373235,3198278.827,8,213,2615.083333,5.5,6.333333333,2430.307692,67.76638655,-988.7764706,0.305120417
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 8",50,15,7015,1379,715,2013.552045,4054391.837,165,1265,4060.833333,56.66666667,56.66666667,3845.769231,103.3613445,-1153.352941,0.559950344
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 8",45,26,9026,2472.666667,1976,2374.471233,5638113.636,326,3626,5589.636364,53.27272727,53.27272727,5426,163.4189723,-1122.550725,0.817071806
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 7",50,3,5978,674.4,68,1787.659809,3195727.592,13,223,2620.916667,5.5,6.75,2431.846154,68.06914766,-993.2941176,0.308098658
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 8",40,182,10982,3857,1982,3689.121221,13609615.38,482,7382,8822,182,182,8822,292.6266417,-1849.219512,0.859893124
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 9",50,15,7015,1294,790,1721.801679,2964601.02,65,1665,3502.5,40,40,3361.153846,90.66266507,-927.2352941,0.589182234
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 9",45,26,9026,2176,626,2501.408694,6257045.455,326,4076,5876,53.27272727,53.27272727,5451,164.229249,-1437.043478,0.743568192
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 8",50,3,5908,659.2,78,1768.620632,3128018.939,13,168,2559.666667,4.666666667,4.666666667,2371.076923,66.62088836,-973.0117647,0.301516025
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 9",40,182,10982,3527,1982,3621.442552,13114846.15,482,3782,8942,182,182,8942,279.1744841,-1916.902439,0.812177298
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 10",50,15,6865,1485,565,1996.629814,3986530.612,115,2265,4181.666667,31.66666667,31.66666667,3988.076923,110.8619448,-1231.117647,0.655132006
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 9",50,3,5983,676.4,85.5,1788.764948,3199680.041,8,158,2630.916667,3.833333333,3.833333333,2440.692308,68.24201681,-995.5294118,0.309283028
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 10",45,26,9026,2362.666667,2126,2703.31026,7307886.364,476,2126,6435.090909,135.0909091,135.0909091,6076,176.3241107,-1516.463768,0.733872676
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 10",40,182,10982,2897,2732,2803.527997,7859769.231,482,4682,5942,182,182,5942,201.0506567,-1023.487805,0.702851861
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 11",50,15,7015,1428,615,1921.649217,3692735.714,165,2015,4140,60.83333333,60.83333333,3930.384615,104.9435774,-1143.117647,0.633756516
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 10",50,3,5983,680.7,95.5,1787.481471,3195090.01,13,198,2641.75,3.833333333,4.666666667,2448,68.29555822,-992.5411765,0.310213544
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 11",45,26,9026,2426,1976,2526.226075,6381818.182,476,3776,6026,66.90909091,66.90909091,5838.5,171.6798419,-1350.956522,0.796678839
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 11",40,182,10982,3729.5,3482,3468.021493,12027173.08,482,4382,8672,182,182,8672,273.7429644,-1608.487805,0.851500629
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 12",50,15,7015,1398,715,1899.39867,3607715.306,65,2315,3881.666667,40,40,3715,102.9171669,-1123.470588,0.623881805
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 11",50,3,5983,661.5,58,1792.924942,3214579.847,13,158,2585.083333,4.666666667,4.666666667,2398.384615,67.27178872,-986.6588235,0.299158032
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",45,26,9026,2439.333333,1826,2509.128788,6295727.273,326,3626,5753.272727,53.27272727,53.27272727,5576,167.944664,-1255.449275,0.772815124
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12",40,182,10982,3692,2432,3586.641883,12864000,482,7382,8462,182,182,8462,282.5515947,-1817.756098,0.848168416
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,15,7015,1343,615,1900.756026,3612873.469,165,2365,3915,40,40,3795.769231,100.1488595,-1110.647059,0.589926898
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 12",50,3,5983,661.7,68,1793.156153,3215408.99,13,98,2612.583333,4.666666667,5.5,2419.153846,67.46722689,-991.2470588,0.300821195
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 13",45,26,9026,2552.666667,2126,2685.178173,7210181.818,326,3776,6503.272727,107.8181818,121.4545455,6276,181.0869565,-1431.246377,0.78454385
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 14",50,15,7015,1285,590,1875.894345,3518979.592,115,1515,3715,31.66666667,31.66666667,3545.769231,96.8547419,-1087.941176,0.566479193
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 13",40,182,10982,3992,2882,3717.44329,13819384.62,482,7382,8822,182,182,8822,300.5628518,-1868.97561,0.893397028
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 13",50,3,5983,668.7,80.5,1790.567693,3206132.663,18,163,2588,5.083333333,6.333333333,2401.461538,67.35342137,-981.4588235,0.300674619
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 14",45,26,9026,2186,626,2752.593818,7576772.727,326,2426,6380.545455,53.27272727,53.27272727,5801,175.6521739,-1678.347826,0.702444307
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 15",50,15,7015,1318,815,1699.832225,2889429.592,165,2315,3490,48.33333333,56.66666667,3299.615385,90.09603842,-889.3529412,0.596977838
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 14",40,182,10982,3647,2732,3412.386938,11644384.62,782,7382,8462,302,302,8102,264.0337711,-1501.658537,0.818210442
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 14",50,3,5983,679.8,68,1787.863781,3196456.898,18,198,2643.833333,4.666666667,5.5,2455.692308,68.43745498,-996.9176471,0.311370729
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 15",45,26,9026,2526,1676,2690.133488,7236818.182,326,3476,6203.272727,53.27272727,53.27272727,5976,182.2332016,-1483.130435,0.791582981
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 16",50,15,7015,1314,665,1883.318012,3546886.735,115,1565,3840,31.66666667,31.66666667,3595.769231,96.27130852,-1044.647059,0.555271475
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 15",50,3,5983,675.7,38,1788.969949,3200413.48,13,168,2628.416667,3.833333333,4.666666667,2434.923077,68.15870348,-994.1882353,0.308457607
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15",40,182,10982,3309.5,2582,3035.853067,9216403.846,482,4382,7352,182,182,7352,228.15197,-1139.463415,0.77187958
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 16",45,26,9026,2262.666667,926,2493.591787,6218000,326,4376,5644.181818,53.27272727,53.27272727,5388.5,164.7233202,-1361.246377,0.752746173
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 17",50,15,7015,1276,715,1684.390824,2837172.449,165,2215,3415,56.66666667,56.66666667,3222.692308,88.01680672,-880.4117647,0.580235661
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 16",50,3,5983,670.5,98,1790.33894,3205313.52,18,123,2616.75,6.333333333,6.333333333,2424.923077,67.7212485,-988.6705882,0.304045326
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16",40,182,10982,3722,2882,3492.761746,12199384.62,482,7382,8462,182,182,8462,275.9099437,-1658.243902,0.852823941
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 17",45,26,9026,2236,1676,2318.811412,5376886.364,476,4526,5344.181818,107.8181818,107.8181818,5276,154.3873518,-1160.521739,0.764683425
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 18",50,15,7015,1256,665,1825.546885,3332621.429,165,1565,3381.666667,60.83333333,60.83333333,3241.923077,88.85714286,-921,0.503451502
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 17",50,3,5983,675.9,73,1788.856689,3200008.255,13,213,2631.333333,5.916666667,6.333333333,2435.307692,68.03193277,-990.8823529,0.307350168
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17",40,182,10982,3804.5,3182,3358.150246,11277173.08,782,7382,8462,332,332,8132,260.9662289,-1284.341463,0.825336355
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 18",45,26,9026,2486,2126,2768.709085,7665750,326,3926,6680.545455,53.27272727,53.27272727,6151,186.6205534,-1619.652174,0.7837064
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 19",50,15,7015,1450,615,2022.229776,4089413.265,165,2115,4156.666667,60.83333333,60.83333333,3957.307692,108.2617047,-1202.411765,0.609042578
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 18",50,3,5928,656.1,53,1776.734533,3156785.602,13,188,2593,6.333333333,6.333333333,2408,67.14741897,-989.0117647,0.303509644
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18",40,182,10982,3257,2432,3201.502051,10249615.38,782,5282,7562,332,332,7352,236.3977486,-1352.756098,0.745146568
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 19",45,26,9026,2406,2126,2490.057502,6200386.364,476,3926,5916.909091,66.90909091,66.90909091,5601,165.4940711,-1234.869565,0.761965357
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 19",50,3,5983,663.2,80.5,1792.648241,3213587.714,8,98,2612.583333,4.25,5.5,2419.153846,67.4785114,-990.0235294,0.301092379
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 20",50,15,7015,1260,765,1838.567821,3380331.633,115,1665,3448.333333,52.5,52.5,3311.153846,91.06602641,-971.1176471,0.521329618
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19",40,182,10982,3954.5,1982,3771.484609,14224096.15,482,7082,9032,332,332,9032,302.2232645,-1938.853659,0.877594125
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 20",50,3,5983,678.9,68,1787.923973,3196672.133,8,223,2623,5.083333333,5.5,2438.384615,68.27058824,-993.7294118,0.309833326
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 20",45,26,9026,2946,1676,3073.186827,9444477.273,476,5276,7471.454545,121.4545455,121.4545455,7138.5,216.1857708,-1810.086957,0.853621578
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20",40,182,10982,3879.5,2582,3623.887097,13132557.69,482,7082,8642,332,332,8642,289.8968105,-1773.487805,0.874581243
