,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 19",6260,1271.406739,1331,1330.605616,18:39.3,1.12901624,1.274677671,1330.364974,1330.996584,1330.999733,1329.98728,1330.517288,1330.606085,2.14E-05,1330.538743,0.00117002
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 6",5866,1211.110159,1331,1330.977898,00:00.0,1.565538525,2.450910872,1331,1.33E+03,1331,1330.911561,1330.916611,1330.997971,2.08E-05,1330.916888,0.000506491
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 20",6260,1210.128402,1331,1330.621457,15:24.3,1.574657803,2.479547196,1330.389016,1330.996955,1330.999743,1329.999215,1330.503568,1330.675223,3.91E-05,1330.499062,0.002014846
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 7",5866,1218.474416,1331,1330.95937,00:00.0,2.077764451,4.317105115,1331,1.33E+03,1331,1330.837424,1330.844976,1330.996914,3.89E-05,1330.845243,0.001006205
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 8",5866,1221.949976,1331,1330.960846,00:00.0,2.013565901,4.054447638,1331,1.33E+03,1331,1330.84333,1330.848795,1330.998293,3.80E-05,1330.849389,0.001021832
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 9",5866,1210.013201,1331,1330.9357,00:00.0,2.735732893,7.484234461,1331,1331,1331,1330.742712,1330.7515,1330.998759,6.30E-05,1330.750826,0.001523009
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 10",5866,1210.001746,1331,1330.915217,00:00.0,3.158228037,9.974404333,1331,1331,1331,1330.660751,1330.667439,1330.998948,8.46E-05,1330.667023,0.002059654
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 11",5866,1211.993136,1331,1330.897164,00:00.0,3.473276117,12.06364699,1331,1331,1331,1330.588514,1330.592885,1330.998627,0.000103528,1330.593567,0.002548096
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 12",5866,1256.708084,1331,1330.961078,00:00.0,1.608200759,2.586309682,1331,1.33E+03,1331,1330.844257,1330.849573,1330.999229,3.83E-05,1330.848894,0.001622843
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 13",5866,1211.382856,1331,1330.881424,00:00.0,3.672352927,13.48617602,1331,1.33E+03,1331,1330.525534,1330.531097,1330.999161,1.20E-04,1330.53089,0.003038597
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 14",5866,1276.289399,1331,1330.970296,00:00.0,1.237246105,1.530777925,1331,1.33E+03,1331,1330.881145,1330.887044,1330.998216,2.85E-05,1330.886703,0.001522405
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 15",5866,1211.2885,1331,1330.957541,00:00.0,2.210368854,4.885730473,1331,1.33E+03,1331,1330.830107,1330.836088,1330.999292,4.18E-05,1330.834998,0.001025064
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 16",5866,1278.896748,1331,1330.971367,00:00.0,1.178557708,1.388998272,1331,1.33E+03,1331,1330.885427,1330.891748,1330.99945,2.74E-05,1330.891116,0.001546312
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 17",5866,1291.976847,1331,1330.99167,00:00.0,0.510171014,0.260274463,1331,1.33E+03,1331,1330.966668,1330.971483,1330.998352,6.78E-06,1330.971778,0.000507016
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 18",5866,1211.383801,1331,1330.957819,00:00.0,2.20855123,4.877698533,1331,1331,1331,1330.831217,1330.834846,1330.999044,4.19E-05,1330.834832,0.001034197
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 19",5866,1230.461755,1331,1330.963572,00:00.0,1.856491212,3.446559619,1331,1.33E+03,1331,1330.854237,1330.86083,1330.998784,3.53E-05,1330.860115,0.001035697
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 20",5866,1287.492145,1331,1330.9831,00:00.0,0.803894772,0.646246805,1331,1331,1331,1330.932378,1330.937263,1330.999283,1.57E-05,1330.936926,0.001100267
