, AgeGap, AgeLimits, Algorithm Name, BestKnownFront, Crowding, Encoding.ProblemSize, EvaluatedSolutions, Execution Time, Generations, NumberOfLayers, OpenLayers, ParetoFrontResults.Absolute Distance to BestKnownHypervolume, ParetoFrontResults.Best known hypervolume, ParetoFrontResults.Crowding, ParetoFrontResults.Generational Distance, ParetoFrontResults.Hypervolume, ParetoFrontResults.Pareto Front, ParetoFrontResults.Spacing, PopulationSize, ProblemSize, ReferencePoint, Seed, SelectedParents, Spacing, TestFunction
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 11, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.02268444513717259, 35, 300025, 00:05:35.5419763, 9581, 8, 7, 2.3283064365386963E-10, 995006.25000000023, 0.033703489515663196, , 995006.25, [[0.25;0.250000000011895;0][0.250000052165572;0.250000000000001;0][0.250000026082786;0.250000000005948;0][...]], 0.028145091249023063, 6, 35, [100;100;100], 1807527392, 12, 0.017593321411713211, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 12, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.0056749309048508226, 35, 300025, 00:04:26.5521661, 9581, 8, 7, 2.3283064365386963E-10, 995006.25000000023, 0.017201878055634959, , 995006.25, [[0.25;0.25;0]], 0.041595981570445285, 6, 35, [100;100;100], 1448559444, 12, 0.0037971858697642934, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 13, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.0095276385037873, 35, 300025, 00:05:44.5537127, 9581, 8, 7, 0, 995006.24996896891, 0.012900007185706559, , 995006.24996896891, [[0.250010090622263;0.250000003110042;0][0.250000000042368;0.250000084439586;0][0.250000003753372;0.250000084439559;0][...]], 0.00083715127750930715, 6, 35, [100;100;100], 655614323, 12, 0.00057581399850321446, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 14, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 2.3130934082612006E-06, 35, 300025, 00:05:41.4263003, 9581, 8, 7, 1.1641532182693481E-10, 995006.24998900655, 8.171332431192344E+306, , 995006.24998900644, [[0.250000001102038;0.250011074972166;0][0.250000020051007;0.250000000000053;0][0.250000001133549;0.250003107278056;0][...]], 2.6273830398081076E+153, 6, 35, [100;100;100], 225402103, 12, 7.7258032409641015E-07, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 15, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.0065987119465548676, 35, 300025, 00:03:00.6139783, 9581, 8, 7, 2.3283064365386963E-10, 995006.25000000023, 0.010985775353046656, , 995006.25, [[0.25;0.250000000000003;0]], 0.027221456439094106, 6, 35, [100;100;100], 2011644251, 12, 0.00068600018576222134, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 16, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.0090483394213989755, 35, 300025, 00:03:46.4183607, 9581, 8, 7, 2.3283064365386963E-10, 995006.25000000023, 0.024799755850163162, , 995006.25, [[0.25;0.250000000000005;0][0.25;0.250000000000006;0]], 0.0019594894355511091, 6, 35, [100;100;100], 1491988786, 12, 0.0015263187619518111, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 17, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.0026024767781490476, 35, 300025, 00:02:47.3959847, 9581, 8, 7, 0, 995006.249996326, 0.0047175223518209665, , 995006.249996326, [[0.250000007935724;0.250000000071003;0][0.250000715571894;0.250000000061486;0][0.250000536120902;0.250000000061592;0][...]], 0.0018762220431743429, 6, 35, [100;100;100], 2046139813, 12, 0.0013562134275309132, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 18, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 4.9935920412842106E+306, 35, 300025, 00:05:32.2974447, 9581, 8, 7, 2.3283064365386963E-10, 995006.24999609031, ∞, , 995006.24999609008, [[0.250000000933107;0.250000000346273;0][0.250000000045707;0.250000014282557;0][0.250000000461162;0.250000007758001;0][...]], 2.922163991051152E+153, 6, 35, [100;100;100], 253914061, 12, 0.0028429977593760446, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 19, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.013525805370411002, 35, 300025, 00:05:34.6350922, 9581, 8, 7, 0, 995006.24942437536, 0.003333557956552719, , 995006.24942437536, [[0.250014714275083;0.250000000249635;0][0.25000005745713;0.250047916658592;0][0.250000144554485;0.250030842730843;0][...]], 0.01386086943759147, 6, 35, [100;100;100], 259481677, 12, 0.00071641935947685175, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 20, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.021122053439680995, 35, 300025, 00:02:36.8112293, 9581, 8, 7, 3.4924596548080444E-10, 995006.24998031976, 0.011607165731930557, , 995006.24998031941, [[0.250000001706133;0.250000005231621;0][0.250000009817586;0.250000000615505;0][0.250000004382912;0.250000003708303;0][...]], 0.018615613243171705, 6, 35, [100;100;100], 318396304, 12, 0.0011590410599264631, DTLZ8
