,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 56",6957,0,1330.99422,1234.985413,1210,66.5376284,4427.255993,1210,1268.049978,1307.038887,1201.650374,1201.656792,1304.261285,0.018619221,1170.227762,0.315873775
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 55",6957,0,1330.999031,1225.331084,1218.493617,179.0285736,32051.23017,1210,1288.551293,1312.441314,1114.675101,1114.676475,1298.616725,0.03859882,1091.084388,0.187511773
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 54",5985,0,1210.004501,1200.700166,1210,105.680074,11168.27804,1210,1210,1210.000329,1172.794118,1172.794187,1210.000023,0.009251568,1173.019475,0.022880424
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 57",6957,0,1330.999812,1240.933433,1215.336342,86.16029102,7423.595748,1210,1287.378354,1310.973722,1192.604945,1192.609248,1306.371856,0.022013987,1164.368786,0.263334814
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 56",6957,0,1330.923555,1213.916034,1210,39.91092229,1592.881718,1210,1210.000096,1229.841201,1205.825187,1205.825277,1229.759301,0.004816056,1197.165791,0.058738752
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 56",5985,0,1210.005111,1206.165915,1210,66.5170135,4424.513085,1210,1210,1210.000185,1194.660913,1194.660931,1210.000085,0.003831434,1194.702264,0.009905512
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 55",5985,0,1210.034818,1201.711011,1210,99.8134009,9962.714999,1210,1210,1210.000267,1176.838235,1176.838265,1210.000111,0.008252923,1177.018266,0.02041068
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 58",6957,0,1330.997857,1237.974502,1210.007599,61.83541121,3823.618079,1210,1275.629802,1302.915727,1203.041978,1203.042595,1293.170016,0.017758096,1176.211845,0.332692854
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 57",6957,0,1330.999931,1252.936054,1213.747445,64.55220222,4166.986811,1210,1304.165874,1319.014694,1204.433583,1204.433675,1314.915378,0.022671801,1174.083529,0.497593964
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 59",6957,0,1330.982152,1235.842109,1212.731885,86.89619531,7550.948759,1210,1269.848881,1296.279429,1190.517539,1190.517575,1284.227406,0.019271325,1168.81644,0.198402353
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 57",5985,0,1210.011159,1209.191421,1210,31.27335226,978.0225617,1210,1210,1210.000437,1206.764706,1206.764855,1210.000038,0.000810168,1206.767398,0.002003646
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 58",6957,0,1330.993812,1236.581899,1210,42.91127962,1841.377919,1210,1265.436374,1293.950852,1208.608396,1208.608586,1286.41128,0.015446105,1182.860346,0.522661151
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 56",5985,0,1210.004737,1206.158782,1210,68.07316513,4633.95581,1210,1210,1210.000206,1194.632353,1194.632378,1210.000061,0.00383868,1194.673451,0.009493614
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 60",6957,0,1330.951789,1239.604111,1210.00765,62.38543575,3891.942594,1210,1280.798143,1304.399973,1203.041978,1203.043687,1295.761838,0.01831884,1175.891184,0.347820128
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 59",6957,0,1330.913624,1233.633597,1210,76.1544793,5799.504717,1210,1264.953408,1303.263937,1196.779758,1196.780077,1297.025132,0.018942639,1167.751097,0.249583151
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 58",5985,0,1210.004965,1208.382667,1210,44.21240479,1954.736737,1210,1210,1210.000174,1203.529412,1203.529505,1210.000049,0.001619258,1203.537847,0.004004639
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 57",5985,0,1210.007667,1199.395814,1210,111.9709041,12537.48336,1210,1210,1210.000172,1167.575997,1167.576007,1210.000062,0.010537577,1167.867385,0.026441784
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 61",6957,0,1330.99958,1277.580131,1312.800431,83.85740451,7032.064292,1210,1327.577717,1329.533462,1197.475561,1197.476148,1325.506289,0.025827547,1187.751923,0.382656116
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 60",6957,0,1330.994775,1250.034767,1243.117386,82.39478875,6788.901213,1210,1292.7823,1313.133826,1195.388154,1195.389074,1299.968109,0.02234278,1172.326579,0.296619778
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 62",6957,0,1330.999538,1254.618919,1212.502507,71.4235749,5101.327052,1210,1304.568569,1318.399593,1201.650374,1201.650409,1308.54687,0.02280566,1175.300834,0.411270255
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 61",6957,0,1329.804975,1207.496663,1210,81.89849763,6707.363914,1210,1210.000354,1221.555062,1188.430132,1188.430383,1221.519665,0.00694244,1183.350855,0.028986624
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 59",5985,0,1210.004693,1205.350102,1210,74.87165377,5605.764539,1210,1210,1210.00024,1191.397059,1191.397101,1210.000058,0.004643701,1191.456149,0.01148453
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 58",5985,0,1210.016862,1201.913171,1210,98.59694204,9721.356979,1210,1210,1210.000221,1177.647059,1177.647071,1210.000166,0.008052999,1177.818598,0.019916272
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 63",6957,0,1330.99826,1260.941504,1293.41862,94.10469918,8855.694409,1210,1320.438399,1326.586227,1191.909143,1191.922392,1321.183097,0.027638637,1164.814323,0.347965204
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 62",6957,0,1330.998368,1227.006436,1210,75.83801699,5751.40482,1210,1256.914124,1287.204512,1195.388154,1195.389382,1286.003072,0.01593012,1171.601477,0.177987442
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 60",5985,0,1210.006342,1204.743558,1210,79.58493739,6333.76226,1210,1210,1210.00013,1188.970588,1188.970613,1210.000031,0.005246756,1189.045264,0.012975964
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 64",6957,0,1330.999803,1221.723599,1210,107.992275,11662.33146,1210,1248.478314,1282.559317,1175.905693,1175.905913,1279.80074,0.019783548,1152.916419,0.135378022
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 59",5985,0,1215.531851,1205.041545,1210,75.55400017,5708.406942,1210,1210,1210.011711,1190.151155,1190.151206,1210.006052,0.004953879,1190.219538,0.012834991
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 63",6957,0,1330.996606,1254.92677,1265.350603,71.38276954,5095.499787,1210,1300.737976,1317.902895,1200.954572,1200.957168,1306.23217,0.022091273,1178.093322,0.386349088
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 65",6957,0,1330.998795,1252.308035,1216.798206,79.72316453,6355.782963,1210,1311.222545,1324.751682,1198.171363,1198.171403,1322.551687,0.024928078,1165.608178,0.394397114
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 64",6957,0,1330.994785,1226.042884,1210,95.20007066,9063.053454,1210,1244.841088,1287.445375,1184.951121,1184.951325,1276.128838,0.018329734,1162.292068,0.14954193
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 61",5985,0,1210.002661,1204.743562,1210,79.58493765,6333.7623,1210,1210,1210.000146,1188.970588,1188.970599,1210.000027,0.005246763,1189.045247,0.012975997
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 60",5985,0,1327.7409,1234.095953,1219.781931,64.5372383,4165.055127,1210,1256.023925,1275.122075,1199.485294,1199.485364,1266.488162,0.01672751,1184.047242,0.200567924
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 66",6957,0,1330.999559,1272.75699,1307.997112,84.42369792,7127.36077,1210,1324.903254,1328.258309,1196.779758,1196.783713,1321.602339,0.025713241,1183.326337,0.37420543
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 65",6957,0,1330.999447,1254.411716,1210.00187,87.0053335,7569.928057,1210,1315.433403,1325.090346,1195.388154,1195.388347,1319.489159,0.026351958,1162.759606,0.370048974
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 62",5985,0,1210.117114,1206.360994,1210,66.26310849,4390.799547,1210,1210,1210.000368,1195.441176,1195.441348,1210.000081,0.003637237,1195.478382,0.008995372
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 67",6957,0,1330.999649,1251.164331,1250.942643,87.00545125,7569.948548,1210,1297.142951,1314.024858,1192.604945,1192.605035,1306.731176,0.023235031,1170.352892,0.287686032
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 66",6957,0,1330.943358,1230.214442,1210.000564,37.00722957,1369.535041,1210,1258.142689,1285.435249,1209.304198,1209.30424,1284.274601,0.012753445,1185.857961,0.479078918
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 61",5985,0,1210.09068,1208.382703,1210,44.21240612,1954.736855,1210,1210,1210.000318,1203.529412,1203.529497,1210.000137,0.001619276,1203.53783,0.004004727
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=1} Run 68",6957,0,1330.987703,1235.642256,1210.0212,88.62351957,7854.128221,1210,1277.392103,1304.42377,1190.517539,1190.518413,1301.972164,0.021379254,1161.285211,0.234753611
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=0} Run 67",6957,0,1330.993196,1268.181173,1290.137729,76.36616259,5831.790789,1210.01172,1314.129567,1321.51964,1198.867425,1198.884684,1311.289299,0.022386399,1190.321277,0.346650417
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 63",5985,0,1210.266374,1202.323931,1210,89.26617023,7968.449147,1210,1210,1210.000773,1179.289819,1179.289903,1210.000035,0.007642236,1179.458361,0.021881983
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 62",5985,0,1210.032668,1205.552266,1210,73.23206226,5362.934943,1210,1210,1210.000208,1192.205882,1192.205921,1210.000091,0.004442553,1192.260147,0.010987082
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 44",6957,0,1330.99994,1250.175141,1217.504818,105.2494649,11077.44987,1210,1313.196966,1322.937896,1183.559517,1183.560272,1317.543811,0.027860705,1153.27561,0.282663399
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 44",5985,0,1210.264032,1205.956673,1210,69.83574401,4877.031142,1210,1210,1210.000461,1193.823529,1193.823588,1210.000051,0.004040011,1193.86896,0.009991466
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 45",6957,0,1330.997918,1234.653323,1212.90376,58.2346692,3391.276697,1210,1271.35925,1296.796228,1203.73778,1203.738268,1294.750265,0.016218301,1178.246072,0.312876309
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 64",5985,0,1210.675006,1206.765857,1210,62.48395661,3904.244834,1210,1210,1210.002442,1197.058824,1197.058852,1210.000026,0.003234238,1197.089016,0.007998833
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 63",5985,0,1210.016668,1205.956688,1210,69.83574479,4877.03125,1210,1210,1210.00052,1193.823529,1193.823584,1210.000113,0.004040024,1193.868936,0.00999153
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 46",6957,0,1330.999789,1239.661703,1210,65.65060627,4310.002104,1210,1300.687423,1319.574625,1203.73778,1203.737823,1317.068848,0.020321212,1168.984528,0.386497701
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 45",5985,0,1210.006867,1194.230613,1210,137.2423988,18835.47604,1210,1210,1210.000145,1146.911765,1146.911813,1210.000018,0.015602912,1147.546701,0.038588182
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 65",5985,0,1210.00523,1204.339273,1210,82.57533597,6818.686111,1210,1210,1210.000367,1187.352941,1187.353046,1210.000089,0.005648448,1187.439118,0.01396938
