,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 7",50,4,5784,1051.7,00:00.0,2239.721924,5016354.296,4,44,4349,4,4.416666667,4007.846154,100.9289316,-1421.058824,0.431521147
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 6",50,55,6955,1285,00:00.0,1682.108735,2829489.796,55,2455,3580,55,55,3355,85.78631453,-816.7647059,0.552696639
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 7",50,35,6135,727,00:00.0,1823.776078,3326159.184,35,285,2747.5,35,39.16666667,2500.384615,60.51860744,-755.7058824,0.233988092
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 7",50,21,6471,822,00:00.0,1739.970971,3027498.98,21,1221,2971,21,46,2651.769231,62.6002401,-711.7058824,0.275059676
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 8",50,4,5784,589.8,00:00.0,1749.000986,3059004.449,4,19,2427.75,4,4.416666667,2237.846154,53.86026411,-729.7764706,0.2015189
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 8",50,35,6135,956,00:00.0,2112.694623,4463478.571,35,135,3722.5,35,39.16666667,3358.076923,84.2665066,-1108.529412,0.338061302
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 7",50,55,6955,1183,00:00.0,1947.582489,3793077.551,55,1855,3830,55,80,3331.923077,83.89915966,-872.5294118,0.394350535
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 8",50,21,6471,741,00:00.0,1519.767705,2309693.878,21,1071,2421,21,46,2109.461538,51.52941176,-521.4705882,0.24429517
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 9",50,4,5769,931.8,00:00.0,2132.574414,4547873.633,4,19,3855.666667,4,4,3555.923077,86.55462185,-1188.788235,0.350050798
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 9",50,35,6135,601,00:00.0,1652.284751,2730044.898,35,335,2268.333333,35,43.33333333,2042.692308,48.34093637,-583.3529412,0.181894372
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 8",50,55,6955,1051,00:00.0,1851.746005,3428963.265,55,655,3455,55,80,2870.384615,70.242497,-669.9411765,0.305770783
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 9",50,21,6471,777,00:00.0,1740.591033,3029657.143,21,471,2846,21,21,2351.769231,56.71548619,-612.5294118,0.225615415
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 10",50,4,5784,590.4,00:00.0,1748.813312,3058348,4,29,2431.916667,4,4.416666667,2240.538462,52.2967587,-690.8705882,0.190029742
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 10",50,35,6135,683,00:00.0,1836.810679,3373873.469,35,135,2660,35,35,2435,57.07082833,-715.2352941,0.205143847
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 10",50,21,6471,855,00:00.0,1906.097627,3633208.163,21,471,3121,21,33.5,2778.692308,63.14045618,-691.9411765,0.233176127
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 9",50,55,6955,1435,00:00.0,2458.969421,6046530.612,55,1255,5055,55,105,4462.692308,111.9327731,-1307.352941,0.440318776
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 11",50,4,5779,820.4,00:00.0,2021.002237,4084450.041,9,19,3386.916667,4.416666667,4.833333333,3125.153846,74.88643457,-1014.317647,0.291763966
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 11",50,35,6135,1087,00:00.0,2228.341563,4965506.122,35,385,4218.333333,35,39.16666667,3885,97.13805522,-1292.882353,0.403807352
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 11",50,21,6471,684,00:00.0,1275.347492,1626511.224,21,1071,1971,21,46,1844.076923,43.82953181,-389.8235294,0.25097793
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 10",50,55,6955,1069,00:00.0,1819.173394,3309391.837,55,955,3255,55,80,2755,68.38415366,-606.4117647,0.300276742
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 12",50,4,5764,473.4,00:00.0,1575.982894,2483722.082,4,29,1942.333333,4,4.833333333,1789.769231,39.67346939,-498.6,0.134665484
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 12",50,35,6135,847,00:00.0,1975.68278,3903322.449,35,235,3251.666667,35,43.33333333,2992.692308,70.95798319,-891.4705882,0.274111358
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 12",50,21,6471,639,00:00.0,1537.681796,2364465.306,21,621,2383.5,21,33.5,2051.769231,46.97719088,-511.9411765,0.198335326
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 13",50,4,5784,357.7,00:00.0,1384.886649,1917911.031,4,14,1465.25,4,4,1350.538462,27.83889556,-324.3529412,0.085868619
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 11",50,55,6955,1435,00:00.0,2493.829119,6219183.673,55,1855,5255,55,55,4624.230769,116.8307323,-1427.352941,0.466379818
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 13",50,35,6135,956,00:00.0,2112.018331,4460621.429,35,185,3668.333333,35,39.16666667,3388.846154,83.80072029,-1097.117647,0.334548488
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 13",50,21,6471,1374,00:00.0,2428.432979,5897286.735,21,771,5121,21,46,4624.846154,115.5846339,-1457.823529,0.481400895
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 14",50,4,5774,704.7,00:00.0,1891.010423,3575920.418,4,34,2907.333333,4,4.833333333,2677.461538,64.11692677,-866.1647059,0.244296072
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 12",50,55,6955,1369,00:00.0,2003.671121,4014697.959,55,1855,3980,55,80,3631.923077,91.17406963,-864.7647059,0.43999601
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 14",50,35,6135,830,00:00.0,1951.248946,3807372.449,35,185,3218.333333,35,43.33333333,2888.846154,69.80792317,-880.2941176,0.271983781
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 15",50,4,5784,935.8,00:00.0,2137.434988,4568628.327,4,24,3868.583333,4,4.416666667,3569.769231,84.66794718,-1138.564706,0.333434986
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 14",50,21,6471,627,00:00.0,1482.745661,2198534.694,21,921,2258.5,21,33.5,1832.538462,41.24369748,-383.4705882,0.164414758
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 13",50,55,6955,1609,00:00.0,2268.345617,5145391.837,355,2155,4955,80,105,4370.384615,108.2016807,-1041.941176,0.483513378
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 15",50,35,6135,624,00:00.0,1648.539552,2717682.653,35,335,2335,35,39.16666667,2111.923077,50.5090036,-613.4705882,0.199479281
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 16",50,4,5784,1167.5,00:00.0,2331.714848,5436894.133,4,44,4827.333333,4,4.416666667,4456.307692,1.11E+02,-1558.458824,0.483854152
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 15",50,21,6471,1401,00:00.0,2418.677324,5850000,21,921,5083.5,21,33.5,4647.923077,118.3289316,-1498.058824,0.50861007
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 14",50,55,6955,991,00:00.0,1834.005319,3363575.51,355,955,3255,55,105,2616.538462,63.70228091,-569.7058824,0.256370304
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 16",50,35,6135,732,00:00.0,1822.546156,3321674.49,35,335,2751.666667,35,39.16666667,2535,59.66146459,-729.7058824,0.227713975
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 17",50,4,5779,1049,00:00.0,2238.614504,5011394.898,4,24,4340.25,4,4.833333333,4007.076923,99.69651861,-1393.564706,0.421463815
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 16",50,21,6471,807,00:00.0,1917.242918,3675820.408,21,471,2996,21,46,2651.769231,62.82352941,-732.1764706,0.228165151
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 15",50,55,6955,1051,00:00.0,1849.761154,3421616.327,55,1255,3305,55,55,2985.769231,71.74069628,-706.6470588,0.319638291
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 17",50,35,6135,604,00:00.0,1652.422155,2730498.98,35,135,2297.5,35,43.33333333,2081.153846,50.0240096,-621.5882353,0.194748407
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 18",50,4,5769,703.4,00:00.0,1889.612486,3570635.347,4,19,2901.083333,4,4.833333333,2674.384615,64.51956783,-877.3294118,0.247740114
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 17",50,21,6471,900,00:00.0,1701.382691,2894703.061,21,1071,2871,21,46,2640.230769,64.02641056,-668.6470588,0.300935363
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 16",50,55,6955,1345,00:00.0,2354.609028,5544183.673,55,1555,4780,55,55,4301.153846,105.5510204,-1241,0.427018015
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 18",50,35,6135,357,00:00.0,1188.686464,1412975.51,35,185,1197.5,35,43.33333333,1092.692308,22.14645858,-185.5882353,0.073762033
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 19",50,4,5784,1049.9,00:00.0,2240.559034,5020104.786,4,19,4346.916667,4,4.833333333,4007.846154,99.20936375,-1380.729412,0.416630904
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 18",50,21,6471,519,00:00.0,1258.439267,1583669.388,21,321,1721,21,21,1463.307692,32.94597839,-288.1764706,0.145646224
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 17",50,55,6955,1201,00:00.0,2075.533863,4307840.816,55,2155,4155,55,55,3516.538462,90.22328932,-1009.470588,0.401547198
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 19",50,35,6135,512,00:00.0,1442.581657,2081041.837,35,385,1822.5,35,39.16666667,1685,36.37214886,-379.1176471,0.135087773
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 20",50,4,5784,1050.6,00:00.0,2240.235146,5018653.51,4,34,4349,4,4.833333333,4013.230769,101.5034814,-1436.235294,0.436248149
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 19",50,21,6471,1053,00:00.0,2041.826913,4169057.143,21,771,3621,21,46,3355.615385,87.06842737,-1080.176471,0.386404777
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 18",50,55,6955,1381,00:00.0,1993.746345,3975024.49,55,1855,3980,55,80,3747.307692,93.0180072,-897.9411765,0.462544145
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 20",50,35,6135,767,00:00.0,1813.519523,3288853.061,35,385,2780.833333,35,35,2596.538462,63.69267707,-793.4705882,0.262115963
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 20",50,21,6471,705,00:00.0,1733.506532,3005044.898,21,471,2546,21,46,2271,53.33013205,-601.5882353,0.201119086
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 2",40,182,10982,3024.5,00:00.0,3450.07525,11903019.23,182,4382,8012,182,272,7172,215.2626642,-1173.121951,0.53203829
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 19",50,55,6955,1159,00:00.0,1995.910104,3983657.143,55,1255,3630,55,80,3331.923077,79.2605042,-782.8823529,0.335112511
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 1",45,26,9026,2056,00:00.0,2732.681001,7467545.455,176,2426,5971.454545,66.90909091,94.18181818,5676,166.3636364,-1604,0.639334343
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 1",50,15,7015,1219,00:00.0,1707.003581,2913861.224,165,2165,3377.5,52.5,52.5,3284.230769,86.68907563,-904.8823529,0.548048274
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 20",50,55,6955,751,00:00.0,1712.61347,2933044.898,55,355,2830,55,80,2131.923077,48.89315726,-446.8823529,0.173195414
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 3",40,182,10982,4097,00:00.0,3635.688486,13218230.77,782,7382,8822,332,332,8822,292.739212,-1611.414634,0.886035395
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 2",45,26,9026,2162.666667,00:00.0,2826.787447,7990727.273,326,3926,6530.545455,53.27272727,53.27272727,5638.5,173.458498,-1653.42029,0.649522132
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 1",50,3,5983,549.6,00:00.0,1620.050528,2624563.714,18,183,2123.833333,5.916666667,5.916666667,1964.923077,54.40144058,-783.2352941,0.239619752
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 2",50,15,7015,1046,00:00.0,1699.096098,2886927.551,65,1665,3277.5,44.16666667,60.83333333,2726.538462,72.81872749,-738.0588235,0.390309588
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 4",40,182,10982,3084.5,00:00.0,3064.978981,9394096.154,482,5882,7412,302,302,6692,210.5909944,-1022.02439,0.645189352
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 2",50,3,5958,663.6,00:00.0,1784.592402,3184770.041,13,128,2622.166667,3.833333333,5.083333333,2428.769231,67.61872749,-993.0588235,0.305080776
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 3",45,26,9026,2582.666667,00:00.0,2934.504759,8611318.182,476,4226,7007.818182,135.0909091,135.0909091,6626,194.486166,-1696.028986,0.757699312
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 3",50,15,7015,1448,00:00.0,2092.299048,4377715.306,115,1965,4494.166667,52.5,52.5,4257.307692,114.9459784,-1368.176471,0.641355734
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 5",40,182,10982,3684.5,00:00.0,3482.961273,12131019.23,482,7382,8462,302,302,7952,261.5853659,-1416.414634,0.770889622
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 3",50,3,5978,434.2,00:00.0,1417.423489,2009089.347,18,208,1670.5,5.5,7.166666667,1536.461538,41.19855942,-575.1647059,0.179524508
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 4",50,15,7015,949,00:00.0,1700.133248,2890453.061,65,1115,3156.666667,44.16666667,44.16666667,2457.307692,66.06002401,-669.4705882,0.320826673
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 4",45,26,9026,2102.666667,00:00.0,2563.391752,6570977.273,476,3926,5971.454545,135.0909091,135.0909091,5326,151.3636364,-1227.333333,0.601453754
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 4",50,3,5938,656.8,00:00.0,1768.729384,3128403.633,13,168,2558.833333,3.833333333,4.666666667,2365.692308,66.43217287,-970.7882353,0.299773382
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 6",40,182,10982,3542,00:00.0,3463.568635,11996307.69,482,7382,8462,332,332,7742,253.1144465,-1393.731707,0.729875645
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 5",50,15,7015,1333,00:00.0,2033.714808,4135995.918,165,1065,4073.333333,56.66666667,56.66666667,3795.769231,103.4621849,-1201.823529,0.549973956
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 5",45,26,9026,2326,00:00.0,2508.553549,6292840.909,326,3476,5753.272727,53.27272727,53.27272727,5426,162.9644269,-1259.217391,0.727994292
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 5",50,3,5983,555.3,00:00.0,1618.774798,2620431.847,13,168,2140.5,4.666666667,4.666666667,1981.076923,54.22977191,-773.3294118,0.238485303
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 6",50,15,7015,1105,00:00.0,1884.875355,3552755.102,165,815,3590,56.66666667,56.66666667,3145.769231,84.79231693,-972.4117647,0.430037836
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 7",40,182,10982,3137,00:00.0,3651.269537,13331769.23,482,7382,8822,272,332,7742,248.6116323,-1710.926829,0.6336037
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 6",45,26,9026,2419.333333,00:00.0,2703.398535,7308363.636,176,3476,6203.272727,53.27272727,107.8181818,5688.5,168.4189723,-1285.884058,0.669500611
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 6",50,3,5983,441.3,00:00.0,1415.53322,2003734.296,13,168,1659.666667,4.666666667,5.916666667,1544.923077,41.33709484,-571.4588235,0.181216904
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 7",50,15,7015,1247,00:00.0,1897.844104,3601812.245,165,1515,3831.666667,35.83333333,52.5,3515,94.02160864,-1056.529412,0.521546721
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 8",40,182,10982,2432,00:00.0,3212.475681,10320000,482,1682,6812,212,302,6092,170.9943715,-902.3902439,0.387209974
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 7",45,26,9026,2429.333333,00:00.0,2777.760707,7715954.545,26,3626,6298.727273,26,53.27272727,6076,182.7667984,-1591.536232,0.746782354
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 7",50,3,5973,543.9,00:00.0,1619.176123,2621731.316,8,153,2137.166667,5.083333333,5.083333333,1966.846154,53.69531813,-771.6352941,0.233691864
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 8",50,15,7015,1290,00:00.0,1878.048542,3527066.327,115,1665,3731.666667,15,31.66666667,3572.692308,96.13205282,-1065.235294,0.556777582
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 8",45,26,9026,2469.333333,00:00.0,2714.284604,7367340.909,176,4676,6257.818182,80.54545455,94.18181818,5988.5,181.3043478,-1519.362319,0.769652653
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 9",40,182,10982,3977,00:00.0,3847.006828,14799461.54,482,7382,9182,182,182,9182,308.2739212,-2034.341463,0.877587161
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 8",50,3,5983,426.2,00:00.0,1420.303489,2017262,8,113,1656.333333,3.416666667,5.083333333,1498.384615,40.17142857,-558,0.169993055
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 9",50,15,7015,1296,00:00.0,1985.994071,3944172.449,165,1215,3631.666667,52.5,60.83333333,3445.769231,95.26770708,-1038.058824,0.488983793
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 9",45,26,9026,2216,00:00.0,2507.207791,6286090.909,476,2876,5780.545455,107.8181818,135.0909091,5388.5,156.4229249,-1225.304348,0.671443149
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 9",50,3,5958,551.3,00:00.0,1612.141943,2599001.643,8,138,2119.666667,5.083333333,6.333333333,1959.538462,53.64009604,-762.8823529,0.235250998
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 10",40,182,10982,3182,00:00.0,3546.395787,12576923.08,482,4382,8342,212,302,7952,235.6660413,-1413.487805,0.603506859
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 10",50,15,7015,1435,00:00.0,2055.952036,4226938.776,65,2265,4244.166667,23.33333333,40,3922.692308,108.7058824,-1228.294118,0.594071979
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 10",50,3,5983,432.2,00:00.0,1417.515562,2009350.367,18,178,1668.416667,5.083333333,6.75,1533.769231,41.11644658,-575.1529412,0.178786372
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 10",45,26,9026,2109.333333,00:00.0,2454.402353,6024090.909,476,4376,5644.181818,121.4545455,121.4545455,4963.5,148.6561265,-1161.101449,0.632795245
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 11",40,182,10982,2874.5,00:00.0,3230.732829,10437634.62,182,4982,7382,182,182,7052,223.9305816,-1492.146341,0.656579515
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 11",50,15,7015,1377,00:00.0,1889.621493,3570669.388,115,2165,3923.333333,15,31.66666667,3676.538462,101.1428571,-1101,0.608807129
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 11",50,3,5948,550.2,00:00.0,1609.83589,2591571.592,13,128,2133.833333,5.083333333,5.083333333,1970.307692,53.82617047,-768.5411765,0.237565127
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 11",45,26,9026,2236,00:00.0,2758.902944,7611545.455,26,3626,6598.727273,26,80.54545455,5126,158.5375494,-1251.826087,0.569613844
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12",40,182,10982,2994.5,00:00.0,2997.45084,8984711.538,482,5282,6992,332,332,6572,204.7373358,-997.8780488,0.637606241
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 12",50,15,7015,1359,00:00.0,1907.547844,3638738.776,165,1365,4019.166667,52.5,52.5,3815,100.9795918,-1115,0.595491103
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 12",50,3,5978,548.4,00:00.0,1619.158209,2621673.306,13,158,2135.5,5.083333333,5.083333333,1957.230769,54.40432173,-784.5058824,0.239909344
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",45,26,9026,2336,00:00.0,2628.290146,6907909.091,476,3476,6216.909091,135.0909091,135.0909091,5538.5,162.1541502,-1231.391304,0.65659659
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,15,7015,1125,00:00.0,1703.328075,2901326.531,115,1615,3356.666667,31.66666667,31.66666667,3034.230769,81.31572629,-867.2352941,0.484296595
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 13",40,182,10982,2777,00:00.0,2967.166481,8804076.923,782,2282,7052,332,332,5972,181.7448405,-767.0243902,0.512746796
