,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 34",17,242,6542,3206.705882,242,3241.323259,10506176.47,242,6542,6542,242,3392,2762,30.88235294,2959.647059,0.002314815
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 33",5,182,10982,7382,7382,4409.081537,19440000,7382,10982,10982,182,182,7382,1080,5222,0.15
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 32",7,182,10982,4896.285714,4082,4370.518112,19101428.57,1982,10982,10982,182,182,3032,589.2857143,3128.428571,0.084838456
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 36",22,242,6542,3746.545455,6542,3136.038944,9834740.26,542,6542,6542,242,4082,2392,-84.86730661,4637.652174,0.030880706
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 35",22,242,6542,2614.727273,542,3041.018285,9247792.208,242,6542,6542,242,2822,2442,-39.2998306,3027.375494,0.007042268
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 37",24,242,6542,2429.5,542,2973.113212,8839402.174,242,6542,6542,242,3492,2392,-70.30434783,3238,0.027958346
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 36",23,242,6542,1885.478261,242,2828.559879,8000750.988,242,6542,6542,242,1502,1292,-6.225296443,1953.956522,0.000222816
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 34",7,182,10982,5410.571429,4382,4094.595741,16765714.29,2582,10982,10982,182,182,3482,321.4285714,4446.285714,0.028757669
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 33",7,182,10982,5324.857143,7082,4894.165623,23952857.14,182,10982,10982,182,182,7082,1596.428571,535.5714286,0.496533369
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 38",19,242,6542,4599.894737,6542,2938.313157,8633684.211,542,6542,6542,317,1892,2882,36.84210526,4268.315789,0.004978461
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 37",21,242,6542,1884.857143,542,2670.874656,7133571.429,242,542,6542,242,1622,2442,30.77922078,1577.064935,0.00511292
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 39",25,242,6542,2834,542,3092.183694,9561600,242,6542,6542,242,3392,2170.571429,-91.61538462,3933.384615,0.047548668
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 38",23,242,6542,2159.391304,242,2963.973404,8785138.34,242,6542,6542,242,4022,242,-242.7865613,4830.043478,0.308644481
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 40",17,242,6542,5077.294118,6542,2722.577174,7412426.471,6542,6542,6542,317,1892,5282,196.3235294,3506.705882,0.132594188
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 35",9,182,10982,4982,2282,4997.499375,24975000,482,10982,10982,332,632,3382,-130,5502,0.005075075
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 34",6,182,10982,6082,7082,5478.320911,30012000,182,10982,10982,182,182,10982,2691.428571,-646.5714286,0.844770663
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 39",24,242,6542,1554.5,242,2613.562037,6830706.522,242,242,5492,242,1292,242,-19.17391304,1775,0.002691076
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 41",17,242,6542,3577.294118,6542,3241.323259,10506176.47,242,6542,6542,242,1817,4022,77.20588235,2959.647059,0.014467593
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 40",21,242,6542,2970.571429,542,3170.51145,10052142.86,242,6542,6542,242,5282,2392,-208.8311688,5058.883117,0.167029321
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 42",20,242,6542,3107,542,3189.00661,10169763.16,242,6542,6542,242,2822,1502,-148.6466165,4519.142857,0.076044404
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 41",21,242,6542,2413.428571,542,2993.850841,8963142.857,242,6542,6542,242,2822,292,-116.1038961,3574.467532,0.057902058
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 36",8,182,10982,4757,2132,5286.303056,27945000,332,10982,10982,182,332,5732,771.4285714,2057,0.127772848
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 35",8,182,10982,3257,632,4823.380557,23265000,182,6632,10982,182,632,182,-335.7142857,4432,0.029066172
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 43",22,242,6542,937.4545455,392,1819.857994,3311883.117,242,542,2942,242,1562,392,-69.96047431,1672.039526,0.062316027
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 42",18,242,6542,2442,542,2985.848978,8915294.118,242,6542,6542,242,1967,302,-172.755418,3910.421053,0.095405308
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 44",20,242,6542,3392,3392,3231.831809,10444736.84,242,6542,6542,242,4022,242,-208.4210526,5372,0.14556391
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 43",21,242,6542,3584.857143,6542,3179.555225,10109571.43,242,6542,6542,242,2762,1392,-85.32467532,4438.103896,0.027725365
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 37",7,182,10982,5582,7382,4733.920151,22410000,1082,10982,10982,182,182,4232,546.4285714,3942.714286,0.062177281
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 45",20,242,6542,2882,542,3068.069854,9413052.632,542,6542,6542,302,2882,362,-124.5112782,4064.857143,0.05764411
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 36",6,182,10982,6782,9182,5299.05652,28080000,182,10982,10982,182,182,9182,2160,1382,0.581538462
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 44",17,242,6542,4318.470588,6542,3103.330753,9630661.765,242,6542,6542,242,3392,2762,-138.9705882,5430.235294,0.051136364
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 46",23,242,6542,2198.521739,242,2939.206152,8638932.806,242,6542,6542,242,2762,1342,-34.38735178,2576.782609,0.006296442
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 45",20,242,6542,1682,542,2495.975708,6229894.737,542,542,5342,302,1622,2942,60.90225564,1103.428571,0.020837907
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 47",17,242,6542,4759.647059,6542,2846.979824,8105294.118,542,6542,6542,467,1967,4142,94.11764706,4006.705882,0.027868496
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 38",8,182,10982,8282,9182,3726.35402,13885714.29,7382,10982,10982,3782,3782,9182,685.7142857,5882,0.203174603
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 37",7,182,10982,5367.714286,1682,5275.550073,27831428.57,1082,10982,10982,182,182,6332,1178.571429,1832,0.232907299
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 46",20,242,6542,4022,6542,3166.535547,10026947.37,242,6542,6542,242,4022,2762,-28.42105263,4292,0.002819549
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 48",19,242,6542,2563.052632,242,3122.246155,9748421.053,242,6542,6542,242,3392,2762,77.36842105,1866.736842,0.019444444
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=0} Run 47",21,242,6542,3242,242,3224.127789,10395000,242,6542,6542,242,4022,2342,-180,5042,0.12
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 24",25,206,4706,1526,1106,1500,2250000,506,1706,3706,256,1756,806,-27.23076923,1852.769231,0.017851282
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 25",29,206,4706,1074.965517,506,1286.219113,1654359.606,506,1106,2691.714286,420.2857143,1277.428571,506,-37.38916256,1598.413793,0.061263184
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 39",6,182,10982,7532,9332,4464.86282,19935000,4382,10982,10982,182,182,9332,1637.142857,3439.142857,0.470570784
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 38",8,182,10982,6407,7682,4712.824449,22210714.29,1382,10982,10982,632,5582,1382,-635.7142857,8632,0.109172352
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 26",27,206,4706,794.8888889,506,1163.328558,1353333.333,206,806,2156,206,1056,463.1428571,-42.49084249,1347.269841,0.08404782
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 24",6,182,10982,4282,1682,5232.972387,27384000,182,10982,10982,182,182,6332,1405.714286,767.7142857,0.252560411
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 27",23,206,4706,2110.347826,506,2141.681213,4586798.419,206,4706,4706,206,2066,1206,-100.1976285,3212.521739,0.100684603
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 40",7,182,10982,4682,3482,4549.725266,20700000,182,10982,10982,182,182,3482,857.1428571,2110.571429,0.16563147
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 39",7,182,10982,6310.571429,7682,4974.506436,24745714.29,1082,10982,10982,182,182,4982,889.2857143,3642.714286,0.149138379
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 28",32,206,4706,1209.125,1106,1416.603019,2006764.113,206,1106,2981,206,2381,993.5,-47.67228739,1948.045455,0.099659414
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 29",29,206,4406,1095.655172,506,1368.874623,1873817.734,506,1106,2991.714286,377.4285714,2134.571429,506,-47.29064039,1757.724138,0.086528874
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 25",7,182,10982,4853.428571,4382,4502.856236,20275714.29,482,10982,10982,182,182,3482,835.7142857,2346.285714,0.160748256
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 30",28,206,4706,1106,206,1549.193338,2400000,206,1106,3163.142857,206,1234.571429,591.7142857,-50.73891626,1790.975369,0.072584839
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 41",6,182,10982,4482,2132,5205.38183,27096000,482,10982,10982,182,182,7382,1714.285714,196.2857143,0.379602683
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 40",5,182,10982,7682,10982,4865.182422,23670000,5282,10982,10982,182,182,10982,2730,2222,0.7871673
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 31",24,206,4706,731,506,898.9123863,808043.4783,206,806,1556,206,1206,656,-28.95652174,1064,0.051883356
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 26",6,182,10982,8582,10982,4359.81651,19008000,7382,10982,10982,182,182,9182,1028.571429,6010.571429,0.194805195
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 32",26,206,4706,1106,1106,1394.274005,1944000,206,1106,2906,206,2156,334.5714286,-73.84615385,2029.076923,0.164102564
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 33",23,206,4706,1419.043478,806,1370.236989,1877549.407,806,1406,3386,326,1826,1656,-31.4229249,1764.695652,0.024191326
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 42",7,182,10982,4596.285714,4682,4786.588406,22911428.57,182,10982,10982,182,182,4682,1178.571429,1060.571429,0.282921811
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 41",8,182,10982,4982,4682,4721.682509,22294285.71,482,9182,10982,332,332,4682,807.1428571,2157,0.175330917
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 34",24,206,4706,1081,206,1728.847316,2988913.043,206,506,3706,206,956,306,-38.34782609,1522,0.024600176
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 27",9,182,10982,4715.333333,4082,4944.188508,24445000,482,10982,10982,182,2132,5182,440,2955.333333,0.05939865
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 35",24,206,4706,2118.5,1106,2066.779158,4271576.087,506,4706,4706,256,2506,1056,-74.47826087,2975,0.064929329
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 43",6,182,10982,6282,7382,4776.190951,22812000,782,10982,10982,182,182,9182,2005.714286,1267.714286,0.617224017
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 42",6,182,10982,7982,9182,4208.5627,17712000,7382,10982,10982,182,182,10982,1954.285714,3096.285714,0.754703833
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 36",29,206,4706,1240.482759,806,1464.405258,2144482.759,206,1406,3291.714286,206,1191.714286,581,-28.52216749,1639.793103,0.027503027
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 37",29,206,4706,868.0689655,806,1100.458928,1211009.852,206,806,1920.285714,206,1277.428571,431,-32.06896552,1317.034483,0.061568735
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 28",7,182,10982,6353.428571,7382,4858.571219,23605714.29,1982,10982,10982,182,182,6482,1285.714286,2496.285714,0.326797386
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 38",24,206,4706,1893.5,1406,1901.10094,3614184.783,206,4706,4706,206,1456,606,-51.7826087,2489,0.037096036
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 44",6,182,10982,7082,7832,4577.335469,20952000,4682,10982,10982,182,182,7832,1182.857143,4124.857143,0.233726068
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 43",9,182,10982,3582,1682,4439.594576,19710000,482,4982,10982,182,932,582,-415,5242,0.065534627
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 39",20,206,4706,1721,506,1806.501417,3263447.368,506,3056,4706,446,1286,1526,30,1436,0.00965237
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 29",5,182,10982,8822,10982,4829.906831,23328000,10982,10982,10982,182,182,10982,2160,4502,0.5
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 40",26,206,4706,1209.846154,206,1757.380043,3088384.615,206,806,4056,206,1156,291.7142857,-45.64102564,1780.358974,0.039458019
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 41",29,206,4706,1406,206,1685.653752,2841428.571,206,2606,3806,206,1534.571429,1068.5,-45.07389163,2037.034483,0.051838375
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 45",6,182,10982,5132,4232,5270.958167,27783000,182,10982,10982,182,182,5582,951.4285714,2753.428571,0.114035818
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 44",9,182,10982,4282,782,4823.380557,23265000,182,7382,10982,182,182,5082,680,1562,0.149065119
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 42",32,206,4706,1002.875,506,1262.737522,1594506.048,356,1106,2493.5,206,2081,881,-45.14296188,1702.590909,0.112469976
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 30",7,182,10982,4424.857143,1082,5162.64052,26652857.14,182,10982,10982,182,182,4232,1221.428571,760.5714286,0.26121563
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 43",26,206,4706,1775.230769,806,1749.918679,3062215.385,806,2606,4706,206,1656,2306,18.25641026,1547.025641,0.006367235
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 46",7,182,10982,6182,7382,5046.781152,25470000,1082,10982,10982,182,182,4532,814.2857143,3739.142857,0.121487464
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 45",5,182,10982,6722,7382,4649.516104,21618000,4082,10982,10982,182,182,10982,2850,1022,0.939321399
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 31",5,182,10982,7502,10982,4991.192242,24912000,4382,10982,10982,182,182,10982,2820,1862,0.798049133
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 47",6,182,10982,6382,7982,5335.166352,28464000,182,10982,10982,182,182,10982,2640,-218,0.856998314
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 46",8,182,10982,5732,5882,5617.065833,31551428.57,482,10982,10982,182,182,5882,1300,1182,0.32138006
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 32",7,182,10982,4896.285714,4682,4495.712243,20211428.57,1082,10982,10982,182,182,2882,664.2857143,2903.428571,0.101887193
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 48",6,182,10982,6982,7682,4146.806,17196000,4382,10982,10982,182,182,6032,222.8571429,6424.857143,0.010108663
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 47",8,182,10982,5544.5,4532,5018.519275,25185535.71,1082,10982,10982,332,332,4532,339.2857143,4357,0.027424026
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 33",7,182,10982,5153.428571,4082,4685.692509,21955714.29,182,10982,10982,182,182,5732,1360.714286,1071.285714,0.393543822
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 49",8,182,10982,5432,4682,5136.424549,26382857.14,482,10982,10982,332,332,3932,278.5714286,4457,0.017648287
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 48",6,182,10982,7382,9182,4553.679831,20736000,3782,10982,10982,182,182,9182,1645.714286,3267.714286,0.457142857
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 34",8,182,10982,6144.5,6632,5224.376244,27294107.14,1382,10982,10982,332,5582,2282,-717.8571429,8657,0.113281349
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=0} Run 50",7,182,10982,7510.571429,10982,4886.278163,23875714.29,1082,10982,10982,182,182,4232,64.28571429,7317.714286,0.000807754
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=1} Run 49",9,182,10982,6515.333333,7082,4286.023798,18370000,4082,10982,10982,182,3632,6082,50,6315.333333,0.001020686
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 35",6,182,10982,5282,4232,5112.338017,26136000,1082,10982,10982,182,182,6032,1080,2582,0.156198347
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 36",7,182,10982,4724.857143,2282,4930.806946,24312857.14,182,10982,10982,182,182,4832,1092.857143,1446.285714,0.229243786
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 37",7,182,10982,4639.142857,4982,4835.5824,23382857.14,182,10982,10982,182,182,2582,557.1428571,2967.714286,0.061950147
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 38",7,182,10982,4810.571429,3782,4512.838828,20365714.29,182,10982,10982,182,182,3782,900,2110.571429,0.185606061
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 39",8,182,10982,4307,2282,4748.157537,22545000,182,9182,10982,182,182,1232,357.1428571,3057,0.033945714
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 40",8,182,10982,5244.5,3932,5304.967349,28142678.57,482,10982,10982,332,332,5732,1146.428571,1232,0.280207543
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 41",9,182,10982,5315.333333,4982,4558.234307,20777500,1082,10982,10982,632,632,4182,70,5035.333333,0.00176874
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 42",7,182,10982,5967.714286,7082,5226.990393,27321428.57,782,10982,10982,182,182,3932,514.2857143,4424.857143,0.045176471
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=300, NonDominatedElites=3} Run 43",7,182,10982,6953.428571,7382,4305.312333,18535714.29,4082,10982,10982,182,182,5732,771.4285714,4639.142857,0.14982659
