,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 48",6545,0,995006.25,987356.18,995006.25,86637.77703,7506104409,995006.25,995006.25,995006.25,964401.2939,964401.2939,995006.25,6.958560123,964587.7713,0.023031837
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 49",6545,0,995006.25,994080.1037,995006.25,30114.70102,906895217.5,995006.25,995006.25,995006.25,991301.0989,991301.0989,995006.25,0.848076869,991305.1962,0.002831508
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=1} Run 50",6545,0,995006.25,988274.8217,995006.25,81311.00467,6611479480,995006.2481,995006.25,995006.25,968076.4229,968076.423,995006.25,6.128146607,968223.526,0.020279818
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 1",6545,0,995006.25,980367.4292,995006.25,119622.5952,14309565290,995006.25,995006.25,995006.25,936442.0187,936442.0187,995006.25,13.22175177,937105.8574,0.043617017
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 2",6545,0,995006.25,992985.4422,995006.25,44303.35921,1962787637,995006.25,995006.25,995006.25,986921.7834,986921.7834,995006.25,1.848098959,986938.4624,0.006212717
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 3",6545,0,995006.25,987340.1874,995006.25,86636.0492,7505805021,995006.2431,995006.25,995006.25,964337.3152,964337.318,995006.25,6.971460512,964529.5686,0.023118235
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 4",6545,0,995006.25,954245.5485,995006.25,197189.988,38883891349,995006.25,995006.25,995006.25,831938.5293,831938.5293,995006.25,35.83571027,836991.1045,0.117914365
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 5",6545,0,995006.25,994493.6655,995006.25,21301.82711,453767838.1,995006.25,995006.25,995006.25,992955.5986,992955.5986,995006.25,0.468711194,992960.0424,0.001728548
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 6",6545,0,995006.25,962289.4902,995006.2499,177360.3689,31456700453,995006.2496,995006.25,995006.25,864119.2128,864119.2132,995006.25,29.00566225,867382.9633,0.095489762
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 7",6545,0,995006.25,994444.8725,995006.25,21305.02271,453903992.6,995006.2221,995006.25,995006.25,992760.4027,992760.4059,995006.25,0.511548177,992771.0869,0.002058323
