,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 7",48,4,5864,1958.0625,6.5,2790.919672,7789232.613,4,5864,5864,4,4,5864,162.8503582,-1868.920918,0.667327211
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 7",48,8,6258,2104.875,58,2967.849107,8808128.324,8,6258,6258,8,8,6258,173.7217759,-1977.586735,0.671554029
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 7",48,85,6385,2188.125,85,2999.120549,8994724.069,85,6385,6385,85,85,6385,174.9538645,-1923.290816,0.666983832
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 7",48,242,6542,2435.75,542,2936.882574,8625279.255,242,6542,6542,242,242,6542,174.8317412,-1672.795918,0.694581917
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 8",48,4,5864,1958.375,9,2790.919666,7789232.58,4,5864,5864,4,4,5864,162.8511724,-1868.627551,0.667333887
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 8",48,8,6258,2097.583333,8,2973.034096,8838931.738,8,6258,6258,8,8,6258,173.7244898,-1984.942177,0.669234592
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 8",48,85,6385,2235,235,2966.192487,8798297.872,85,6385,6385,85,85,6385,175.0759878,-1879.285714,0.682826836
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 8",48,242,6542,2304.5,542,2889.866742,8351329.787,242,6542,6542,242,242,6042,162.4728615,-1513.612245,0.61952965
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 9",48,4,5864,1957.958333,4,2791.217221,7790893.573,4,5864,5864,4,4,5864,162.8484585,-1868.980442,0.667169377
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 9",48,8,6258,2104.875,58,2967.849107,8808128.324,8,6258,6258,8,8,6258,173.6729266,-1976.438776,0.67117641
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 9",48,85,6385,2231.875,235,2968.422574,8811532.58,85,6385,6385,85,85,6385,175.1655449,-1884.515306,0.682498952
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 9",48,242,6542,2429.5,542,2941.314296,8651329.787,242,6542,6542,242,242,6542,175.0759878,-1684.785714,0.694426643
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 10",48,4,5864,1958.270833,9,2790.994063,7789647.861,4,5864,5864,4,4,5864,162.8395028,-1868.457483,0.667202679
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 10",48,8,6258,2096.541667,8,2973.77258,8843323.36,8,6258,6258,8,8,6258,173.6674989,-1984.644558,0.668463449
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 10",48,85,6385,2235,235,2966.192487,8798297.872,85,6385,6385,85,85,6385,175.0759878,-1879.285714,0.682826836
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 10",48,242,6542,2442,542,2932.430551,8599148.936,242,6542,6542,242,242,6542,175.0759878,-1672.285714,0.698640522
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 11",48,4,5864,1958.270833,9,2790.994063,7789647.861,4,5864,5864,4,4,5864,162.843845,-1868.559524,0.667238262
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 11",48,8,6258,2097.583333,8,2973.034096,8838931.738,8,6258,6258,8,8,6258,173.5887972,-1981.753401,0.66818955
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 11",48,85,6385,2235,235,2966.192487,8798297.872,85,6385,6385,85,85,6385,175.0759878,-1879.285714,0.682826836
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 11",48,242,6542,2423.25,542,2945.725807,8677300.532,242,6542,6542,242,242,6542,175.0271385,-1689.887755,0.691961956
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 12",48,4,5864,1957.333333,4,2791.663375,7793384.397,4,5864,5864,4,4,5864,162.8484585,-1869.605442,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 12",48,8,6258,2095.5,8,2974.510509,8847712.766,8,6258,6258,8,8,6258,173.5833695,-1983.709184,0.667484654
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 12",48,85,6385,2191.25,85,2996.959896,8981768.617,85,6385,6385,85,85,6385,175.0759878,-1923.035714,0.66887872
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 13",48,4,5864,1957.854167,4,2791.291594,7791308.766,4,5864,5864,4,4,5864,162.8519865,-1869.167517,0.66716273
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 12",48,242,6542,2435.75,542,2936.882574,8625279.255,242,6542,6542,242,242,6542,175.3202345,-1684.27551,0.698468769
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 13",48,8,6258,2106.958333,58,2966.362655,8799307.402,8,6258,6258,8,8,6258,173.6457881,-1973.717687,0.671639282
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 13",48,85,6385,2100.625,235,2919.763111,8525016.622,85,6385,6385,85,85,5860,159.5663265,-1649.183673,0.585387347
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 14",48,4,5864,1958.166667,6.5,2791.068455,7790063.121,4,5864,5864,4,4,5864,162.8441164,-1868.670068,0.667204918
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 13",48,242,6542,2298.25,542,2894.080992,8375704.787,242,6542,6542,242,242,6042,161.5772905,-1498.816327,0.610935486
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 14",48,8,6258,2108,58,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 15",48,4,5864,1836.5,9,2743.621423,7527458.511,4,5864,5864,4,4,5376.083333,147.9021928,-1639.201531,0.569582879
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 14",48,85,6385,2191.25,85,2996.959896,8981768.617,85,6385,6385,85,85,6385,175.0759878,-1923.035714,0.66887872
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 14",48,242,6542,2342,242,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 16",48,4,5864,1958.375,9,2790.919666,7789232.58,4,5864,5864,4,4,5864,162.8500868,-1868.602041,0.66732499
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 15",48,8,6258,1976.75,58,2917.055952,8509215.426,8,6258,6258,8,8,5745.5,163.9817629,-1876.821429,0.61938068
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 15",48,85,6385,2228.75,235,2970.64763,8824747.34,85,6385,6385,85,85,6385,175.0108554,-1884.005102,0.680273834
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 15",48,242,6542,2285.75,542,2902.449901,8424215.426,242,6542,6542,242,242,6042,159.3302215,-1458.510204,0.590640097
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 17",48,4,5864,1957.333333,4,2791.663375,7793384.397,4,5864,5864,4,4,5864,162.8484585,-1869.605442,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 16",48,8,6258,2098.625,8,2972.295056,8834537.899,8,6258,6258,8,8,6258,173.7923361,-1985.494898,0.670090522
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 16",48,85,6385,2053.75,85,2951.029842,8708577.128,85,6385,6385,85,85,5860,159.0045593,-1682.857143,0.569020645
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 16",48,242,6542,2423.25,542,2945.725807,8677300.532,242,6542,6542,242,242,6542,175.3202345,-1696.77551,0.69428138
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 18",48,4,5864,1836.708333,9,2743.933339,7529170.168,4,5864,5864,4,4,5376.083333,149.1858446,-1669.159014,0.579380925
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 17",48,8,6258,2104.875,58,2967.849107,8808128.324,8,6258,6258,8,8,6258,173.7543422,-1978.352041,0.671805834
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 17",48,85,6385,2231.875,235,2968.422574,8811532.58,85,6385,6385,85,85,6385,175.1981112,-1885.280612,0.682752752
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 17",48,242,6542,2429.5,542,2941.314296,8651329.787,242,6542,6542,242,242,6542,174.9782892,-1682.489796,0.693651829
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 19",48,4,5864,1836.708333,9,2743.933339,7529170.168,4,5864,5864,4,4,5376.083333,151.0931394,-1713.980442,0.594290035
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 18",48,8,6258,1961.125,8,2927.60897,8570894.282,8,6258,6258,8,8,5737.166667,158.4210812,-1761.770408,0.573925973
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 18",48,85,6385,2100.625,235,2919.763111,8525016.622,85,6385,6385,85,85,5872.5,160.087386,-1661.428571,0.589216722
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 18",48,242,6542,2342,242,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 20",48,4,5864,1957.333333,4,2791.663375,7793384.397,4,5864,5864,4,4,5864,162.8484585,-1869.605442,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 19",48,8,6258,2098.625,8,2972.295056,8834537.899,8,6258,6258,8,8,6258,173.7869084,-1985.367347,0.670048667
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 19",48,85,6385,2228.75,235,2970.64763,8824747.34,85,6385,6385,85,85,6385,174.945723,-1882.47449,0.679767583
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 19",48,242,6542,2429.5,542,2941.314296,8651329.787,242,6542,6542,242,242,6542,175.1085541,-1685.55102,0.69468501
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 1",50,55,6955,1723,955,2501.300886,6256506.122,355,955,5455,105,105,5108.846154,124.3217287,-1322.882353,0.524953869
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 20",48,8,6258,1976.75,58,2917.037717,8509109.043,8,6258,6258,8,8,5741.333333,157.8918802,-1733.709184,0.574237533
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 20",48,85,6385,2094.375,235,2923.995668,8549750.665,85,6385,6385,85,85,5872.5,159.7780069,-1660.408163,0.585243529
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 20",48,242,6542,2310.75,542,2885.632513,8326875,242,6542,6542,242,242,6042,160.8608337,-1469.479592,0.609080445
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 2",50,55,6955,1861,655,2522.018142,6360575.51,55,2155,5755,55,80,5478.076923,140.2112845,-1574.176471,0.656792913
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 1",50,21,6471,1635,321,2477.120613,6136126.531,171,1221,5596,46,46,5259.461538,133.8151261,-1643.470588,0.620119007
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 1",50,35,6135,1214,185,2330.697758,5432152.041,35,285,4672.5,35,43.33333333,4319.615385,104.8091236,-1353.823529,0.429719634
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 1",50,4,5784,1164.7,14,2333.10711,5443388.786,4,19,4824,4,4,4453.615385,111.1387755,-1558.2,0.482192882
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 3",50,55,6955,1855,955,2469.404621,6097959.184,355,1555,5605,105,105,5293.461538,130.6890756,-1346.882353,0.595186393
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 2",50,21,6471,1482,321,2390.185929,5712988.776,171,1071,5121,21,46,4809.461538,122.0960384,-1509.352941,0.554496372
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 2",50,35,6135,1254,185,2314.371471,5356315.306,85,435,4710,35,43.33333333,4381.153846,107.5894358,-1381.941176,0.459231912
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 2",50,4,5784,1167.7,14,2331.607751,5436394.704,4,34,4826.5,4,4.833333333,4455.923077,111.2429772,-1557.752941,0.483719016
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 4",50,55,6955,1819,655,2622.100731,6875412.245,355,1255,6005,80,105,5593.461538,140.1680672,-1615.117647,0.607237189
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 3",50,21,6471,1503,246,2517.768691,6339159.184,171,621,5508.5,33.5,46,5121,127.5630252,-1622.294118,0.54547757
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 3",50,35,6135,1345,185,2422.450269,5868265.306,35,385,5176.666667,35,35,4796.538462,120.2545018,-1601.235294,0.52366299
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 3",50,4,5784,1165.8,14,2332.554166,5440808.939,4,24,4824.833333,4,4.416666667,4453.230769,111.1534214,-1557.458824,0.482548677
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 5",50,55,6955,1783,655,2651.302337,7029404.082,55,1255,6005,55,55,5639.615385,144.0288115,-1745.705882,0.627103434
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 4",50,21,6471,1482,321,2394.216884,5732274.49,21,1071,5121,21,33.5,4809.461538,121.3613445,-1491.352941,0.54600009
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 4",50,35,6135,1359,85,2416.529811,5839616.327,85,435,5185,43.33333333,43.33333333,4819.615385,120.4513806,-1592.058824,0.527956553
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 4",50,4,5784,1165.7,11.5,2332.605097,5441046.541,4,29,4824.833333,4,4.416666667,4453.615385,111.1531813,-1557.552941,0.48252552
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 6",50,55,6955,1975,655,2632.140434,6928163.265,55,2155,6155,55,55,5847.307692,152.7010804,-1766.176471,0.715195941
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 5",50,4,5784,1166.5,14,2332.204276,5439176.786,4,29,4824.833333,4,4,4455.153846,111.194958,-1557.776471,0.483054297
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 5",50,21,6471,1455,471,2256.044941,5089738.776,171,1221,4721,33.5,46,4451.769231,110.9387755,-1263,0.513842684
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 5",50,35,6135,1365,185,2413.165421,5823367.347,35,435,5185,35,39.16666667,4819.615385,120.5858343,-1589.352941,0.530612324
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 6",50,4,5784,1165.4,9,2332.757202,5441756.163,4,19,4825.25,4,4.833333333,4452.846154,111.1044418,-1556.658824,0.482039581
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 7",50,55,6955,1867,955,2472.348301,6112506.122,355,1555,5655,105,105,5293.461538,131.697479,-1359.588235,0.602968397
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 6",50,35,6135,1212,185,2332.100962,5438694.898,35,285,4685,35,39.16666667,4335,106.1152461,-1387.823529,0.439966702
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 6",50,21,6471,1428,321,2410.288534,5809490.816,21,921,5083.5,21,21,4763.307692,119.2004802,-1492.411765,0.519728909
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 7",50,4,5784,1051.7,9,2239.716001,5016327.765,4,39,4347.75,4,4.833333333,4012.076923,97.64489796,-1340.6,0.403898407
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 7",50,35,6135,1337,135,2426.721144,5888975.51,35,385,5180.833333,35,35,4781.153846,120.0096038,-1603.235294,0.519698173
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 8",50,55,6955,1933,655,2610.284995,6813587.755,55,1855,6105,55,105,5685.769231,146.4057623,-1653.941176,0.668496936
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 7",50,21,6471,1434,321,2407.276597,5794980.612,21,921,5083.5,21,21,4763.307692,119.3157263,-1489.235294,0.52203825
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 8",50,4,5784,1165.6,9,2332.655367,5441281.061,4,24,4824.833333,4,4.416666667,4453.230769,111.1515006,-1557.611765,0.482490132
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 8",50,35,6135,1313,135,2437.068329,5939302.041,35,235,5168.333333,35,35,4773.461538,119.1212485,-1605.470588,0.507693959
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 8",50,21,6471,1395,471,2409.42537,5805330.612,171,471,4971,21,46,4624.846154,112.8835534,-1370.647059,0.466437351
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 9",50,55,6955,1951,955,2594.49653,6731412.245,55,1855,6105,55,80,5708.846154,146.5930372,-1640.529412,0.678389991
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 9",50,4,5784,1167.1,14,2331.904908,5437780.5,4,34,4825.666667,4,4.416666667,4455.538462,111.2127251,-1557.611765,0.483332754
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 9",50,35,6135,1321,135,2432.581563,5917453.061,35,285,5160,35,43.33333333,4769.615385,118.5402161,-1583.235294,0.504609639
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 9",50,21,6471,1608,471,2483.882946,6169674.49,21,1071,5571,21,33.5,5224.846154,133.1740696,-1654.764706,0.610852036
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 10",50,55,6955,1975,355,2625.852631,6895102.041,355,2155,6155,80,80,5847.307692,150.1080432,-1702.647059,0.694426305
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 10",50,4,5784,1167.4,9,2331.75515,5437082.082,4,34,4825.666667,4,4.416666667,4454.384615,111.2076831,-1557.188235,0.48335101
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 10",50,35,6135,1203,135,2336.353342,5458546.939,35,335,4685,35,35,4319.615385,106.180072,-1398.411765,0.43890236
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 10",50,21,6471,1650,471,2467.732372,6089703.061,171,1221,5596,33.5,33.5,5259.461538,133.2605042,-1614.882353,0.619677492
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 11",50,55,6955,1849,655,2614.981172,6838126.531,355,1255,6055,105,105,5639.615385,141.7382953,-1623.588235,0.624304136
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 11",50,4,5784,1169.2,11.5,2330.866301,5432937.714,4,44,4827.333333,4,4.833333333,4457.076923,111.3171669,-1558.070588,0.484672632
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 11",50,35,6135,1205,85,2334.916858,5451836.735,85,335,4685,39.16666667,43.33333333,4335,106.3721489,-1401.117647,0.441033885
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 11",50,21,6471,1560,471,2495.63476,6228192.857,21,771,5521,21,33.5,5155.615385,130.3361345,-1633.235294,0.579597569
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 12",50,55,6955,1807,955,2508.779685,6293975.51,55,1555,5630,55,55,5293.461538,135.5582233,-1514.176471,0.620419761
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 12",50,4,5784,1168.4,19,2331.254729,5434748.612,4,39,4826.5,4,4.416666667,4456.692308,111.2460984,-1557.129412,0.483892679
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 12",50,35,6135,1313,110,2436.503014,5936546.939,35,285,5160,35,43.33333333,4761.923077,118.3145258,-1585.705882,0.501073186
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 12",50,21,6471,1575,471,2496.729289,6233657.143,21,1221,5596,21,21,5155.615385,132.302521,-1666.411765,0.596694812
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 13",50,55,6955,1903,655,2631.693798,6925812.245,55,1855,6105,55,55,5778.076923,148.6962785,-1740.058824,0.67840403
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 13",50,4,5784,1052.1,19,2239.519329,5015446.827,4,29,4345.25,4,4.416666667,4010.923077,98.72436975,-1366.647059,0.412950545
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 13",50,35,6135,1224,185,2326.144441,5410947.959,85,285,4680.833333,35,43.33333333,4335,105.3901561,-1358.058824,0.436200011
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 13",50,21,6471,1359,171,2427.553568,5893016.327,171,621,5008.5,33.5,33.5,4636.384615,116.0672269,-1484.647059,0.48578098
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 14",50,55,6955,1855,655,2493.829119,6219183.673,355,1855,5680,80,105,5385.769231,136.8547419,-1497.941176,0.639948832
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 14",50,4,5784,1051.9,14,2239.612779,5015865.398,9,29,4345.25,4.416666667,4.416666667,4012.076923,98.17358944,-1353.352941,0.408321644
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 14",50,35,6135,1347,85,2421.429836,5863322.449,85,385,5180.833333,39.16666667,43.33333333,4808.076923,119.8127251,-1588.411765,0.520260733
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 14",50,21,6471,1377,471,2419.239213,5852718.367,21,471,4983.5,21,33.5,4624.846154,114.42497,-1426.411765,0.475382207
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 15",50,55,6955,1783,655,2414.162296,5828179.592,55,1855,5480,55,80,5201.153846,130.487395,-1413.941176,0.620816328
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 15",50,4,5784,1167.1,16.5,2331.907752,5437793.765,4,29,4827.333333,4,4,4457.076923,111.2458583,-1558.423529,0.483619612
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 15",50,35,6135,1297,85,2444.163393,5973934.694,85,185,5160,39.16666667,43.33333333,4742.692308,117.4645858,-1580.882353,0.49080883
