,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 5",50,4,5784,1169.2,00:00.0,2330.865645,5432934.653,4,44,4827.333333,4,4.833333333,4457.076923,111.3238896,-1558.235294,0.484731448
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 5",50,35,6135,1074,00:00.0,2232.923635,4985947.959,35,285,4185,35,43.33333333,3850.384615,96.54981993,-1291.470588,0.397295942
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 3",45,26,9026,2642.666667,00:00.0,2822.333818,7965568.182,476,4076,6694.181818,94.18181818,121.4545455,6476,193.7549407,-1619.942029,0.812976349
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 5",50,21,6471,804,00:00.0,1912.622145,3658123.469,21,321,2946,21,46,2640.230769,61.00120048,-690.5294118,0.216160999
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 5",50,55,6955,1699,00:00.0,2412.396556,5819657.143,355,1855,5255,55,105,4993.461538,126.3385354,-1396.294118,0.582818342
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 3",40,182,10982,3009.5,00:00.0,3172.638431,10065634.62,182,4082,6842,182,182,6842,223.5928705,-1350.560976,0.678792982
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 6",50,4,5779,1165.3,00:00.0,2330.289859,5430250.827,4,29,4823.166667,4,4.416666667,4449.769231,111.0657863,-1555.811765,0.482724827
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 6",50,35,6135,1165,00:00.0,2352.593011,5534693.878,35,85,4643.333333,35,43.33333333,4269.615385,104.2304922,-1388.647059,0.417114134
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 6",50,21,6471,1617,00:00.0,2490.837086,6204269.388,21,1221,5596,21,33.5,5259.461538,135.0828331,-1692.529412,0.624983583
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 6",50,55,6955,1573,00:00.0,2310.639986,5339057.143,55,2155,4955,55,80,4416.538462,114.2521008,-1226.176471,0.519544503
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 4",45,26,9026,2482.666667,00:00.0,2841.426498,8073704.545,176,4376,6489.636364,107.8181818,135.0909091,6313.5,189.0513834,-1676.463768,0.763617665
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 7",50,4,5764,1163.2,00:00.0,2323.786135,5399982,4,44,4810.666667,4,4,4440.538462,110.8902761,-1553.611765,0.483897693
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 7",50,35,6135,766,00:00.0,1813.269963,3287947.959,35,385,2810,35,43.33333333,2561.923077,59.0180072,-679.9411765,0.225114299
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 7",50,21,6471,1350,00:00.0,2290.95582,5248478.571,21,1071,4671,21,46,4324.846154,111.2917167,-1376.647059,0.501477196
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 4",40,182,10982,3744.5,00:00.0,3557.562368,12656250,482,4082,8972,302,302,8972,279.1463415,-1698.853659,0.841436676
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 7",50,55,6955,1579,00:00.0,2294.230563,5263493.878,55,1855,4830,55,80,4601.153846,115.6494598,-1254.411765,0.539972981
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 8",50,4,5749,929,00:00.0,2124.991477,4515588.776,4,19,3841.5,4,4.833333333,3546.692308,84.072509,-1130.776471,0.332623222
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 8",50,35,6135,1105,00:00.0,2222.060085,4937551.02,35,385,4218.333333,35,39.16666667,3923.461538,94.34813926,-1206.529412,0.383101645
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 8",50,21,6471,1248,00:00.0,2309.854885,5335429.592,171,471,4508.5,46,46,4186.384615,102.907563,-1273.235294,0.4217782
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 5",45,26,9026,2469.333333,00:00.0,2909.244669,8463704.545,176,3926,6789.636364,107.8181818,135.0909091,6551,190.6916996,-1725.884058,0.74112623
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 8",50,55,6955,1555,00:00.0,2169.26584,4705714.286,55,2455,4705,55,105,4301.153846,107.697479,-1083.588235,0.523774625
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 9",50,4,5784,1049.8,00:00.0,2240.61156,5020340.163,4,29,4346.916667,4,4,4010.538462,99.29363745,-1382.894118,0.417319454
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 5",40,182,10982,2994.5,00:00.0,3323.127003,11043173.08,182,6032,8012,182,182,8012,231.9793621,-1529.097561,0.665989563
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 9",50,35,6135,1352,00:00.0,2419.301847,5853021.429,35,435,5185,35,43.33333333,4800.384615,120.0408163,-1589,0.523162613
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 9",50,21,6471,1302,00:00.0,2307.969556,5326723.469,171,1221,4721,46,46,4244.076923,106.3505402,-1303.588235,0.451209447
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 9",50,55,6955,1633,00:00.0,2318.892241,5377261.224,55,2155,4955,55,80,4739.615385,119.2364946,-1288.294118,0.561844585
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 10",50,4,5784,1165.6,00:00.0,2332.658867,5441297.388,9,34,4826.5,4,4.833333333,4455.538462,111.1471789,-1557.505882,0.482451165
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 10",50,35,6135,1069,00:00.0,2235.986747,4999636.735,35,385,4218.333333,35,39.16666667,3873.461538,94.6122449,-1249,0.38046541
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 6",45,26,9026,2752.666667,00:00.0,2922.514484,8541090.909,326,4826,7021.454545,53.27272727,53.27272727,6838.5,205.8300395,-1775.594203,0.855644316
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 10",50,21,6471,1509,00:00.0,2376.319397,5646893.878,171,1071,5121,33.5,46,4809.461538,121.8583433,-1476.529412,0.558804439
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 11",50,4,5774,1051.1,00:00.0,2235.2809,4996480.704,4,44,4341.5,4,4.416666667,4009.384615,100.9198079,-1421.435294,0.433159207
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 10",50,55,6955,1633,00:00.0,2433.297083,5920934.694,55,1555,5230,55,80,4901.153846,123.7022809,-1397.705882,0.549191843
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 6",40,182,10982,3662,00:00.0,3693.528644,13642153.85,482,7382,8822,332,332,8132,261.9512195,-1446.04878,0.68741738
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 11",50,35,6135,1304,00:00.0,2441.016224,5958560.204,35,185,5160,35,39.16666667,4742.692308,118.1104442,-1589.705882,0.497501287
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 11",50,21,6471,1269,00:00.0,2315.166499,5359995.918,21,621,4696,21,33.5,4255.615385,106.9771909,-1351.941176,0.453708436
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 12",50,4,5784,823.6,00:00.0,2021.752836,4087484.531,4,44,3392.333333,4,4.416666667,3130.923077,75.11788715,-1016.788235,0.293352329
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 11",50,55,6955,1723,00:00.0,2426.758988,5889159.184,55,2155,5355,55,80,4970.384615,130.3145258,-1469.705882,0.612761255
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 7",45,26,9026,2446,00:00.0,2626.772129,6899931.818,476,3026,6298.727273,135.0909091,135.0909091,6026,177.0948617,-1450.086957,0.784072498
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 12",50,35,6135,1178,00:00.0,2346.752206,5507245.918,35,135,4655.833333,35,35,4292.692308,104.7034814,-1387.235294,0.423006177
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 12",50,21,6471,1530,00:00.0,2512.614908,6313233.673,21,921,5546,21,46,5144.076923,130.422569,-1665.352941,0.572548882
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 13",50,4,5779,1165.6,00:00.0,2330.133008,5429519.837,4,29,4821.5,4,4.833333333,4450.923077,1.11E+02,-1555.776471,0.482883752
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 7",40,182,10982,3489.5,00:00.0,3414.778403,11660711.54,782,4382,8342,332,332,8342,254.3245779,-1469.829268,0.758078561
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 12",50,55,6955,1417,00:00.0,2305.70632,5316281.633,55,1255,4705,55,105,4185.769231,100.3073229,-1040.529412,0.402176078
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 13",50,35,6135,927,00:00.0,2123.276252,4508302.041,35,85,3655.833333,35,39.16666667,3342.692308,78.93397359,-1006.882353,0.293679655
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 13",50,21,6471,1266,00:00.0,2312.747505,5348801.02,21,921,4621,21,46,4244.076923,106.2641056,-1337.470588,0.448616947
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 14",50,4,5774,1164.2,00:00.0,2328.322283,5421084.653,4,34,4818.166667,4,4.833333333,4446.692308,111.0290516,-1556.011765,0.483221229
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 8",45,26,9026,2639.333333,00:00.0,2898.832053,8403227.273,476,4526,6871.454545,66.90909091,66.90909091,6401,195.6916996,-1665.884058,0.786118108
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 13",50,55,6955,1705,00:00.0,2543.59941,6469897.959,55,1555,5605,55,105,5293.461538,130.7034814,-1497.235294,0.561094245
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 14",50,35,6085,1307,00:00.0,2415.070878,5832567.347,35,385,5135,35,43.33333333,4723.461538,117.1812725,-1563.941176,0.500282823
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 14",50,21,6471,1317,00:00.0,2442.81203,5967330.612,171,471,4971,46,46,4555.615385,111.7887155,-1421.823529,0.445015119
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 15",50,4,5784,1167.4,00:00.0,2331.749899,5437057.592,4,24,4826.5,4,4.416666667,4453.615385,111.1683073,-1556.223529,0.483010962
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 8",40,182,10982,3497,00:00.0,3708.58671,13753615.38,782,4682,9032,332,332,8672,268.424015,-1737.268293,0.715959511
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 14",50,55,6955,1789,00:00.0,2642.093326,6980657.143,355,1255,6005,55,105,5639.615385,141.1044418,-1668.058824,0.606099598
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 15",50,35,6135,1217,00:00.0,2330.624861,5431812.245,85,385,4697.5,43.33333333,43.33333333,4342.692308,108.5906363,-1443.470588,0.461316449
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 9",45,26,9026,2372.666667,00:00.0,2660.920893,7080500,476,2276,6339.636364,135.0909091,135.0909091,5751,167.5494071,-1313.42029,0.683928912
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 16",50,4,5784,1165.8,00:00.0,2331.555441,5436150.776,4,39,4824.833333,4,4.833333333,4452.846154,111.1726291,-1557.929412,0.483129096
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 15",50,21,6471,1182,00:00.0,2174.300028,4727580.612,171,771,4146,21,33.5,3759.461538,93.24129652,-1102.411765,0.390783843
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 15",50,55,6955,1717,00:00.0,2541.403276,6458730.612,55,1855,5680,55,80,5293.461538,134.5354142,-1579.117647,0.59550444
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 16",50,35,6135,1197,00:00.0,2338.837143,5470159.184,35,235,4693.333333,35,39.16666667,4327.307692,106.0840336,-1402.058824,0.437178725
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 9",40,182,10982,3384.5,00:00.0,3700.137731,13691019.23,482,7382,8822,302,332,7742,252.9174484,-1547.390244,0.638534556
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 17",50,4,5784,1166.2,00:00.0,2332.364606,5439924.653,4,39,4827.333333,4,4,4454.384615,111.2288115,-1558.905882,0.483282026
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 16",50,21,6471,1368,00:00.0,2282.216297,5208511.224,21,1071,4671,21,33.5,4347.923077,110.8307323,-1347.352941,0.501147693
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 10",45,26,9026,2536,00:00.0,2963.539806,8782568.182,176,3926,7062.363636,107.8181818,107.8181818,6676,201.2252964,-1890.956522,0.795303184
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 16",50,55,6955,1285,00:00.0,2021.34023,4085816.327,55,1855,3980,55,55,3539.615385,89.12845138,-898.6470588,0.413154813
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 17",50,35,6135,710,00:00.0,1828.634207,3343903.061,85,185,2730.833333,35,43.33333333,2458.076923,54.84513806,-633.7058824,0.191153178
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 18",50,4,5784,1166.2,00:00.0,2332.354543,5439877.714,4,29,4824.833333,4,4,4453.615385,111.1865546,-1557.870588,0.482919056
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 17",50,21,6471,1533,00:00.0,2514.337662,6321893.878,21,1071,5571,21,46,5167.153846,130.4441777,-1662.882353,0.57195404
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 17",50,55,6955,1669,00:00.0,2447.656939,5991024.49,55,2155,5355,55,55,4831.923077,127.0156062,-1442.882353,0.572231829
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 10",40,182,10982,3812,00:00.0,3553.416557,12626769.23,632,7382,8822,242,242,8162,271.1257036,-1474.95122,0.795631085
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 18",50,35,6135,1060,00:00.0,2238.855621,5012474.49,35,185,4172.5,35,35,3835,94.38895558,-1252.529412,0.377701857
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 19",50,4,5784,1166.6,00:00.0,2332.155489,5438949.224,4,29,4826.5,4,4.416666667,4454.769231,111.1846339,-1557.423529,0.482984808
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 11",45,26,9026,2566,00:00.0,2964.919898,8790750,326,4376,7130.545455,53.27272727,66.90909091,6613.5,199.3873518,-1820.521739,0.780114554
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 18",50,21,6471,1452,00:00.0,2540.92804,6456315.306,171,621,5496,21,46,5051.769231,126.4897959,-1647,0.526605252
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 19",50,35,6085,1073,00:00.0,2212.154735,4893628.571,35,335,4168.333333,35,39.16666667,3858.076923,95.030012,-1255.235294,0.392147544
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 18",50,55,6955,1717,00:00.0,2554.379193,6524853.061,55,1855,5680,55,105,5178.076923,132.4321729,-1527.588235,0.571182914
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 20",50,4,5784,1053.1,00:00.0,2239.068841,5013429.276,4,39,4347.75,4,4.416666667,4014.384615,97.78751501,-1342.694118,0.405313306
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 19",50,21,6471,990,00:00.0,2058.528551,4237539.796,171,621,3608.5,33.5,46,3240.230769,76.22809124,-877.5882353,0.291390397
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 11",40,182,10982,3639.5,00:00.0,3644.587663,13283019.23,182,7382,8972,182,182,8972,281.0037523,-1840.073171,0.812437646
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 20",50,35,6135,1064,00:00.0,2237.119367,5004703.061,35,285,4201.666667,35,39.16666667,3850.384615,94.88355342,-1260.647059,0.382263209
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",45,26,9026,2336,00:00.0,2885.201269,8324386.364,176,3926,6694.181818,107.8181818,135.0909091,5751,175.3359684,-1521.391304,0.637057896
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 19",50,55,6955,1939,00:00.0,2476.861081,6134840.816,355,2155,5755,105,105,5478.076923,136.1344538,-1396.294118,0.641936016
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 20",50,21,6471,1239,00:00.0,2316.395863,5365689.796,21,621,4521,21,46,4174.846154,101.272509,-1242.176471,0.406178108
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 1",50,15,6965,1118,00:00.0,1743.395994,3039429.592,165,1365,3540,52.5,60.83333333,3103.461538,81.11164466,-869.2352941,0.459973977
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 20",50,55,6955,1525,00:00.0,2445.675066,5981326.531,55,1555,5255,55,105,4578.076923,115.3181273,-1300.294118,0.472450795
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 1",48,242,6542,2242,00:00.0,2931.124249,8591489.362,242,6542,6542,242,242,6017,161.2353452,-1547.030612,0.593072953
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 1",50,3,5978,662.2,00:00.0,1791.565089,3209705.469,18,123,2628,3.833333333,6.333333333,2424.153846,67.62304922,-994.5647059,0.302749373
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12",40,182,10982,3414.5,00:00.0,3397.162277,11540711.54,482,6482,8282,272,302,7712,249.2026266,-1444.95122,0.735419679
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 13",45,26,9026,2639.333333,00:00.0,2961.138448,8768340.909,326,4076,7144.181818,53.27272727,53.27272727,6776,204.5256917,-1860.231884,0.822938561
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 1",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 2",48,242,6542,2223.25,00:00.0,2943.124425,8661981.383,242,6542,6542,242,242,6542,167.4392097,-1711.571429,0.634385367
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 2",50,15,7015,1042,00:00.0,1320.258555,1743082.653,165,1615,2556.666667,52.5,52.5,2484.230769,66.90756303,-597.2352941,0.545747025
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 2",48,85,6385,1816.25,00:00.0,2814.41247,7920917.553,85,6385,6385,85,85,4835,135.5568823,-1369.336735,0.45469871
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 2",50,3,5983,554.2,00:00.0,1618.831955,2620616.898,8,153,2125.916667,5.916666667,5.916666667,1966.846154,54.00336134,-768.8823529,0.236481397
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 3",48,242,6542,1904.5,00:00.0,2708.821287,7337712.766,242,3542,6542,242,242,5542,138.9600521,-1361.061224,0.51579283
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 14",45,26,9026,2626,00:00.0,2860.030197,8179772.727,176,3926,6994.181818,107.8181818,135.0909091,6438.5,193.715415,-1635.73913,0.791363882
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 13",40,182,10982,3632,00:00.0,3512.395632,12336923.08,482,5732,9002,302,302,9002,276.641651,-1762.512195,0.847795058
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 3",48,85,6385,1531.875,00:00.0,2674.254843,7151638.963,85,160,5872.5,85,85,4810,124.6879071,-1398.290816,0.42608786
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 3",50,15,7015,1411,00:00.0,2048.190839,4195085.714,115,2315,4273.333333,48.33333333,48.33333333,3941.923077,108.3697479,-1244.058824,0.594886648
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 4",48,242,6542,2217,00:00.0,2947.086553,8685319.149,242,6542,6542,242,242,6542,166.9669996,-1706.72449,0.629117224
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 3",50,3,5973,548.2,00:00.0,1584.818911,2511650.98,8,208,2112.166667,5.916666667,5.916666667,1956.846154,53.44297719,-761.1529412,0.241646735
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 4",48,85,6385,2056.875,00:00.0,2948.979381,8696479.388,85,6385,6385,85,85,5860,165.7213417,-1837.576531,0.61896983
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 5",48,242,6542,2360.75,00:00.0,2988.748849,8932619.681,242,6542,6542,242,242,6542,174.506079,-1740.142857,0.668187503
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 15",45,26,9026,2292.666667,00:00.0,2486.691851,6183636.364,476,3326,5766.909091,66.90909091,66.90909091,5313.5,160.2964427,-1233.855072,0.716791631
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 14",40,182,10982,3857,00:00.0,3489.159035,12174230.77,632,7382,8462,332,332,8462,274.3902439,-1493.609756,0.845197889
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 4",50,15,6965,1182,00:00.0,1888.029153,3564654.082,115,965,3760.833333,23.33333333,31.66666667,3341.923077,90.20648259,-1028.058824,0.485084101
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 5",48,85,6385,2075.625,00:00.0,2936.575228,8623474.069,85,6385,6385,85,85,5872.5,164.5326748,-1790.892857,0.615287547
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 6",48,242,6542,2348.25,00:00.0,2997.119628,8982726.064,242,6542,6542,242,242,6542,174.8317412,-1760.295918,0.666942636
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 4",50,3,5983,559.2,00:00.0,1617.751513,2617119.959,18,178,2147.583333,6.333333333,6.333333333,1982.615385,54.18535414,-768.3411765,0.238396095
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 6",48,85,6385,2094.375,00:00.0,2923.995668,8549750.665,85,6385,6385,85,85,5872.5,166.7797438,-1824.94898,0.637660076
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 7",48,242,6542,2354.5,00:00.0,2992.943829,8957712.766,242,6542,6542,242,242,6542,174.7828919,-1752.897959,0.668431304
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 16",45,26,9026,2446,00:00.0,2947.483518,8687659.091,326,3776,7062.363636,80.54545455,94.18181818,6726,195.1976285,-1848.347826,0.75654611
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 5",50,15,7015,1368,00:00.0,1894.552071,3589327.551,65,1765,3977.5,31.66666667,56.66666667,3738.076923,100.9867947,-1106.176471,0.603774849
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15",40,182,10982,3669.5,00:00.0,3509.561117,12317019.23,482,5882,9002,332,332,9002,275.9943715,-1712.390244,0.845196
