,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 12",5786,0,1211.247912,1205.408704,00:00.0,74.4768793,5546.805551,1210,1210,1210.037872,1191.590595,1191.590726,1210.016825,0.004756639,1191.650127,0.011381724
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 11",6957,0,1330.999992,1268.124604,42:34.7,82.90161199,6872.677271,1210,1326.715859,1329.614275,1197.475561,1197.476215,1327.642687,0.026032799,1177.58253,0.39777818
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 7",9028,0,1329.716504,1248.100429,55:17.1,84.65547882,7166.550094,1210,1284.544014,1315.751282,1193.916704,1193.916721,1311.7634,0.018553188,1164.360616,0.326269813
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 12",6137,0,1329.875988,1205.368807,00:00.0,108.279672,11724.48738,1210,1210.000135,1229.334005,1172.138201,1172.138428,1229.31688,1.34E-02,1164.300472,0.047974601
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 12",6473,0,1330.99695,1238.485645,09:27.4,100.7699697,10154.58679,1210,1292.310159,1309.637726,1180.761404,1180.762396,1303.848773,0.02700616,1151.093711,0.250819026
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 13",5786,0,1240.135985,1204.237024,00:00.0,83.99074719,7054.445614,1210,1210,1210.370277,1186.569848,1186.569913,1210.357396,0.006111589,1186.559254,0.014773929
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 7",10984,0,1330.964515,1229.647864,00:00.0,77.0323197,5933.978279,1210,1253.026568,1289.401981,1195.018208,1195.018228,1288.888273,0.01119468,1168.172277,0.212352209
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 12",6957,0,1330.993133,1245.281853,35:34.0,63.62541533,4048.193475,1210,1279.670119,1310.241904,1203.041978,1203.042139,1302.599148,0.020151962,1175.193328,0.40466776
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 13",6137,0,1330.985109,1220.027274,01:37.1,109.1417433,11911.92013,1210,1246.41262,1276.580346,1174.504563,1174.505706,1270.24826,0.02115672,1155.118456,0.117955088
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 13",6473,0,1330.98413,1228.832924,00:00.0,73.64353497,5423.370243,1210,1260.480408,1287.009548,1196.538937,1196.540416,1283.417107,0.017377721,1172.59862,0.194452452
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 14",5786,0,1219.645774,1206.672852,00:00.0,63.54808185,4038.358707,1210,1210,1210.075464,1196.611342,1196.611455,1210.067539,0.003473779,1196.624947,0.008337772
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 8",9028,0,1330.980525,1226.785234,00:00.0,55.46126125,3075.9515,1210,1247.398524,1271.714033,1202.494462,1202.494466,1269.936614,0.009783634,1182.626801,0.211383405
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 13",6957,0,1330.998514,1252.788118,29:37.4,52.10164589,2714.581504,1210,1293.375374,1314.927047,1207.912593,1207.914222,1302.797934,0.019727301,1184.176566,0.5783059
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 14",6137,0,1226.111145,1198.807186,00:00.0,116.0839474,13475.48285,1210,1210,1210.182335,1165.039113,1165.03935,1210.16541,0.010919365,1165.306575,0.027774879
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 14",6473,0,1330.999768,1233.115046,00:00.0,60.95737051,3715.801019,1210,1260.470456,1293.370891,1202.521632,1202.522229,1289.310225,0.017783402,1175.567957,0.297217454
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 15",5786,0,1211.178496,1205.195958,00:00.0,76.14386884,5797.888761,1210,1210,1210.023385,1190.753804,1190.753869,1210.015587,0.004971244,1190.816636,0.011893533
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 8",10984,0,1330.801477,1237.006943,00:00.0,104.6616778,10954.0668,1210,1291.364406,1317.633366,1182.680262,1182.680273,1317.007914,0.016464004,1146.594865,0.248814039
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 14",6957,0,1330.99961,1241.405642,49:05.4,113.1599258,12805.16881,1210,1306.851492,1320.346149,1177.297297,1177.298581,1314.345148,0.027898624,1144.374229,0.24519151
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 15",6137,0,1280.38387,1204.210168,00:00.0,89.99696073,8099.452941,1210,1210.001534,1213.655494,1183.181226,1183.182548,1212.385766,0.007106453,1182.407571,0.019572748
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 9",9028,0,1330.879838,1243.316706,00:00.0,85.44163685,7300.273307,1210,1305.212701,1322.372452,1194.988923,1194.989006,1321.210954,0.018879811,1158.102678,0.331669958
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 16",5786,0,1210.542189,1207.702457,00:00.0,52.71302237,2778.662727,1210,1210,1210.011354,1200.795297,1200.795423,1210.00618,0.002382198,1200.811951,0.005698629
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 15",6473,0,1330.941634,1218.148118,00:00.0,97.8840198,9581.281332,1210,1230.299697,1270.382177,1181.5822,1181.582276,1269.544179,0.017017084,1163.080835,0.105546476
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 15",6957,0,1330.999507,1251.479186,12:18.8,57.92114296,3354.858802,1210,1308.503317,1323.041617,1207.216791,1207.2169,1318.317671,0.022300225,1173.919003,0.597956276
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 16",6137,0,1330.967438,1218.742927,00:00.0,51.44450221,2646.536807,1210,1219.462891,1250.219153,1202.900913,1202.901308,1246.888442,0.009002108,1191.124461,0.096119661
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 9",10984,0,1321.199591,1229.269688,00:00.0,76.75272127,5890.980223,1210,1272.036215,1296.808529,1195.89949,1195.899491,1296.249811,0.011246359,1167.510309,0.215881605
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 17",5786,0,1210.433215,1206.445513,00:00.0,65.49670337,4289.818152,1210,1210,1210.002584,1195.77455,1195.77461,1210.001131,0.00367612,1195.812336,0.008790045
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 16",6473,0,1330.98698,1262.886949,54:43.2,71.98938007,5182.470843,1210,1314.335459,1322.368007,1201.773795,1201.774742,1314.786023,0.025295121,1181.031938,0.431155277
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 10",9028,0,1330.860657,1221.169633,00:00.0,116.3242585,13531.33311,1210,1249.068577,1291.422074,1170.521221,1170.521228,1291.410353,0.017345207,1142.882042,0.151031776
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 16",6957,0,1330.999697,1244.833545,03:31.1,59.29514481,3515.914198,1210,1289.192814,1309.079193,1205.129385,1205.129461,1299.876034,0.019706642,1176.293845,0.445566119
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 17",6137,0,1330.686904,1218.000604,00:00.0,81.35990755,6619.434557,1210,1230.283343,1257.521046,1190.280313,1190.280493,1252.259543,0.01362385,1176.202633,0.088019839
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 18",5786,0,1218.364627,1208.969357,00:00.0,35.55893089,1264.437566,1210,1210,1210.059958,1205.816044,1205.816128,1210.058411,0.001097133,1205.7959,0.002656268
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 17",6473,0,1330.927287,1219.01816,00:00.0,29.59502765,875.8656617,1210,1210.015053,1246.824891,1209.252163,1209.252348,1246.554881,0.007640992,1194.291911,0.232787144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 17",6957,0,1330.98796,1253.968948,50:07.2,70.2816433,4939.509385,1210,1304.172598,1319.581472,1201.650374,1201.677556,1313.874027,0.022977332,1174.053789,0.431162079
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 10",10984,0,1330.775885,1235.274477,00:00.0,63.51287332,4033.885078,1210,1277.570988,1297.573613,1202.068463,1202.068465,1296.389356,0.01126708,1173.401305,0.316430694
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 18",6137,0,1330.488903,1218.799577,00:05.5,60.46954592,3656.565984,1210,1217.782094,1252.896538,1199.745763,1199.749082,1248.026988,0.010570295,1186.369912,0.095918537
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 19",5786,0,1220.255882,1202.728475,00:00.0,93.83627754,8805.246983,1210,1210,1210.191533,1180.71231,1180.712359,1210.174693,0.007581896,1180.797842,0.018216491
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 11",9028,0,1329.230389,1227.515398,00:00.0,140.8985304,19852.39586,1210,1293.371457,1319.739496,1151.65633,1151.656346,1319.563482,0.024706586,1116.002222,0.208863478
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 18",6473,0,1330.998549,1234.496535,01:44.1,54.11484844,2928.416822,1210,1254.330088,1290.506877,1204.765142,1204.765466,1276.028271,0.016000639,1182.718467,0.305308454
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 19",6137,0,1330.999786,1241.192502,00:16.2,131.0449112,17172.76875,1210,1305.403978,1319.902965,1164.250326,1164.250478,1314.587186,0.035595719,1131.984834,0.231609831
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 18",6957,0,1330.992579,1245.750924,23:08.5,65.32456411,4267.298676,1210,1285.150647,1307.008749,1202.346176,1202.346472,1298.93968,0.019948519,1176.369975,0.37617806
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 20",5786,0,1221.940512,1205.929178,00:00.0,71.03260182,5045.630522,1210,1210,1210.446903,1193.264177,1193.267859,1210.351851,0.004399588,1193.20337,0.010704322
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 19",6473,0,1330.931538,1210.280481,00:00.0,115.4552653,13329.91828,1210,1218.998102,1251.32898,1168.121137,1168.126123,1244.531269,0.016835518,1155.800743,0.074254463
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 11",10984,0,1330.994469,1230.753139,00:00.0,97.19274413,9446.429511,1210,1269.527358,1304.475075,1185.324108,1185.324141,1302.937045,0.013904367,1154.397309,0.20578517
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 20",6137,0,1330.998451,1241.043773,00:00.3,88.38870734,7812.563585,1210,1294.941091,1308.460848,1191.472382,1191.472462,1301.11959,0.025566964,1162.604328,0.26264341
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",9028,0,1330.944233,1228.928169,00:00.0,38.49231549,1481.658352,1210,1253.871173,1284.225796,1208.92778,1208.927799,1283.779532,0.009987656,1183.848882,0.457329324
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 19",6957,0,1330.986967,1233.373669,00:02.5,122.2638422,14948.44712,1210,1285.576103,1311.13146,1168.947671,1168.948083,1307.477457,0.027448565,1137.907558,0.203314524
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 20",6473,0,1330.871258,1210.213633,00:00.0,64.88472292,4210.027268,1210,1210.140914,1224.304306,1196.538937,1196.539081,1221.39394,0.005422553,1192.666252,0.024390443
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 1",7017,0,1330.576947,1234.822517,00:00.0,124.3888519,15472.58647,1210,1291.3196,1323.340424,1168.608894,1168.609341,1322.862673,0.02919073,1132.421437,0.226001115
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 20",6957,0,1330.997935,1244.138983,56:52.5,77.41538143,5993.141282,1210,1296.943926,1317.806474,1198.171363,1198.172286,1315.324314,0.022858893,1164.635752,0.351707045
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 1",6544,0,1330.996346,1230.240741,28:09.6,73.22724445,5362.22933,1210,1256.380694,1288.041885,1196.687042,1196.705827,1282.745207,0.017375415,1173.397072,0.200954006
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 1",5985,0,1218.416536,1205.969877,00:00.0,69.83714017,4877.226148,1210,1210,1210.053284,1193.823529,1193.823613,1210.033664,0.004047351,1193.860202,0.010027404
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12",10984,0,1330.977175,1245.47603,00:18.9,61.68819007,3805.432794,1210,1295.552727,1307.638843,1204.271668,1204.271683,1303.191459,0.01283711,1174.981041,0.43542143
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 13",9028,0,1328.744807,1244.403014,44:30.2,90.3670373,8166.20143,1210,1286.574907,1303.295939,1189.627825,1189.627903,1300.3932,0.017691695,1164.551547,0.260356705
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 1",6387,0,1330.985742,1234.640807,00:00.0,53.74212752,2888.21627,1210,1249.435139,1310.387017,1206.967419,1206.974734,1309.842863,0.018736525,1174.815082,0.41326533
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 2",6544,0,1330.997393,1225.268882,00:00.0,84.84047342,7197.905929,1210,1238.916549,1286.260125,1190.770171,1190.770708,1283.405214,0.017949044,1166.548586,0.159752684
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 2",7017,0,1329.731801,1227.118837,00:43.8,103.3661506,10684.56109,1210,1239.79167,1295.183368,1180.336374,1180.336393,1293.930173,0.021277236,1152.478293,0.17388308
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 2",6387,0,1296.294476,1210.464437,00:00.0,34.60589065,1197.567668,1210,1210.000004,1215.649348,1206.209273,1206.209811,1215.595372,0.001878763,1204.465545,0.010021315
