,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 23",6473,1140.783155,1324.506413,1323.00788,23:05.0,5.022161974,25.22211089,1323.349453,1324.277602,1324.360731,1319.849549,1319.900102,1324.294682,0.00095802,1319.907728,0.127076251
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 23",6957,1143.109297,1324.450165,1322.094324,57:03.5,5.057274458,25.57602494,1322.217192,1324.061057,1324.208954,1317.333026,1317.35096,1324.138224,0.001327988,1317.47558,0.27815098
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 24",5786,1059.952141,1324.49506,1323.475666,33:47.7,7.010715895,49.15013735,1323.845848,1324.310053,1324.36739,1321.224982,1321.236548,1324.342983,0.000762106,1321.271273,0.03297289
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 24",6137,1038.648848,1324.547918,1323.445058,54:16.5,5.672920766,32.18203002,1323.932315,1324.362062,1324.414384,1320.933031,1320.958754,1324.35231,0.000776241,1321.06355,0.058773503
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 24",6473,1125.025241,1324.491425,1321.891814,19:34.5,10.76863334,115.963464,1322.918997,1324.256708,1324.341848,1315.506296,1315.520554,1324.280058,0.001881484,1315.803332,0.106604816
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 24",6957,970.6394159,1324.46318,1321.977341,00:34.6,8.305918893,68.98828866,1322.778927,1324.02356,1324.158335,1316.382499,1316.392297,1324.086013,0.001506949,1316.736172,0.13278437
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 25",5786,1108.681595,1324.458552,1323.567843,13:26.4,5.758355695,33.15866031,1323.888915,1324.306611,1324.354093,1321.547047,1321.55742,1324.319579,0.000677696,1321.607608,0.038647659
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 25",6137,1115.45027,1324.563111,1323.301677,34:11.9,5.076920973,25.77512657,1323.789452,1324.35626,1324.415248,1320.383073,1320.389913,1324.362952,0.000894387,1320.557699,0.097420764
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 25",6473,992.750128,1324.495308,1322.156253,53:30.3,7.594751056,57.68024361,1323.044698,1324.252357,1324.338104,1316.602232,1316.625994,1324.288061,0.001636997,1316.858932,0.162242883
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 25",6957,1178.507213,1324.50778,1321.626797,05:15.7,7.192811857,51.73654242,1322.449216,1324.067258,1324.232046,1315.031,1315.03815,1324.18593,0.001786801,1315.412302,0.248931755
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 26",5786,1093.553935,1324.465538,1323.706518,33:49.7,3.894257783,15.16524368,1323.94392,1324.304453,1324.353692,1322.127466,1322.132079,1324.315903,0.000525995,1322.185076,0.050905523
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 26",6137,1040.318865,1324.543463,1323.356746,43:30.7,5.872982444,34.49192278,1323.852433,1324.341605,1324.395056,1320.636589,1320.647751,1324.339561,0.000836653,1320.789895,0.063705226
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 26",6473,980.5512879,1324.514222,1322.473665,43:08.0,9.708035336,94.24595008,1323.055418,1324.203648,1324.306588,1317.978383,1317.997146,1324.258122,0.001347055,1318.114594,0.067236496
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 27",5786,904.3008957,1324.45562,1323.398526,11:03.6,9.644317776,93.01286537,1324.039129,1324.300401,1324.34952,1320.827376,1320.834567,1324.325119,0.00085789,1320.91708,0.022078553
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 27",6137,1200.388907,1324.542114,1323.538524,52:27.3,2.951751262,8.71283551,1323.925673,1324.378337,1324.4246,1321.216329,1321.233279,1324.361458,0.000696198,1321.402589,0.174625485
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 27",6473,1081.858919,1324.506573,1323.035675,23:08.9,5.304994447,28.14296608,1323.359841,1324.301874,1324.375315,1319.7391,1319.756632,1324.320321,0.000958156,1319.935082,0.113919971
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 28",5786,942.8738131,1324.496586,1323.510647,50:04.0,9.944774106,98.89853202,1324.029212,1324.353372,1324.399044,1321.192018,1321.203345,1324.358374,0.000790639,1321.223722,0.017636719
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 28",6137,918.0376127,1324.53548,1322.568321,31:10.4,15.16293284,229.9145325,1323.745417,1324.349962,1324.40632,1317.494005,1317.514161,1324.35446,0.001598634,1317.66371,0.034892625
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 26",6957,927.9996099,1324.417098,1321.86163,51:41.1,8.407375756,70.6839671,1322.252616,1324.009651,1324.165314,1316.383042,1316.392929,1324.079884,0.001510025,1316.609763,0.130128545
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 28",6473,1129.167299,1324.48373,1322.7641,38:11.0,4.855840131,23.57918338,1323.198813,1324.20336,1324.303622,1319.026416,1319.039094,1324.253958,0.001093569,1319.225312,0.177117065
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 29",5786,933.8379801,1324.492603,1323.553593,45:25.2,8.70642296,75.80180075,1323.954238,1324.337108,1324.381957,1321.416752,1321.42311,1324.340318,0.000727064,1321.450559,0.019458837
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 29",6137,1107.411578,1324.540739,1323.443428,34:21.8,6.42434748,41.27224054,1323.930538,1324.372428,1324.424802,1320.86332,1320.878726,1324.359037,0.00079394,1321.00762,0.047942332
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 29",6473,1122.707334,1324.511942,1322.194034,50:10.6,8.16817239,66.7190402,1322.91592,1324.260781,1324.347884,1316.681931,1316.687502,1324.308554,0.00161591,1316.96495,0.136672601
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 30",5786,1168.031697,1324.493652,1323.622353,10:26.3,5.026607488,25.26678284,1323.899592,1324.324871,1324.381147,1321.741965,1321.754349,1324.356748,0.000639962,1321.771263,0.045228214
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 27",6957,946.1411319,1324.490882,1322.213102,12:08.5,9.128406065,83.32779728,1323.043405,1324.129759,1324.260127,1317.219568,1317.262877,1324.193093,0.001392313,1317.370637,0.093844593
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 30",6137,983.7780099,1324.552221,1323.386601,29:56.2,7.170490226,51.41593009,1324.019016,1324.373694,1324.426014,1320.617044,1320.649226,1324.362948,0.00085256,1320.770946,0.04437661
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 30",6473,975.9849594,1324.526632,1322.848557,33:41.3,8.790283295,77.26908041,1323.377481,1324.293984,1324.375147,1319.081814,1319.100589,1324.321373,0.00112941,1319.193787,0.057649354
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 31",5786,1083.530415,1324.464623,1323.551926,23:07.3,7.282371204,53.03293035,1324.04994,1324.330251,1324.370096,1321.346628,1321.352501,1324.323779,0.000732217,1321.433988,0.028208807
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 31",6137,1064.623437,1324.549712,1323.44764,42:32.6,6.771614633,45.85476474,1324.018664,1324.382451,1324.431328,1320.840356,1320.8652,1324.358294,0.000803354,1320.982951,0.04418052
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 31",6473,1008.835952,1324.478879,1322.217562,00:15.3,8.139967108,66.25906453,1322.768596,1324.14622,1324.249113,1317.242997,1317.253064,1324.173524,0.001453329,1317.514588,0.111321682
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 32",5786,1107.712692,1324.442667,1323.57182,13:54.7,5.331441495,28.42426841,1323.756481,1324.255178,1324.312494,1321.8167,1321.850707,1324.287183,0.000600326,1321.835377,0.035378177
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 28",6957,990.6110689,1324.444753,1322.831229,12:07.0,6.722180251,45.18770733,1322.879799,1324.172198,1324.273601,1319.584156,1319.599806,1324.176242,0.000905539,1319.681764,0.073201411
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 32",6137,811.1995873,1324.530355,1321.828137,16:34.5,20.90872972,437.1749783,1323.774634,1324.341277,1324.399561,1314.559545,1314.579944,1324.349529,0.002302759,1314.763273,0.038075307
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 32",6473,975.6321305,1324.525166,1322.786107,18:19.2,8.117427578,65.89263049,1323.232425,1324.266928,1324.355753,1319.002839,1319.036816,1324.288616,0.001141884,1319.090969,0.069104214
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 33",5786,970.8269338,1324.453523,1323.355313,06:53.0,8.858045905,78.46497725,1323.786871,1324.2731,1324.330422,1320.886969,1320.893417,1324.305518,0.000847251,1320.904639,0.025526963
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 33",6137,1149.874476,1324.540533,1323.41534,03:40.5,6.291833561,39.58716955,1324.040211,1324.365105,1324.419981,1320.766796,1320.799938,1324.361979,0.000822693,1320.891318,0.053668939
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 33",6473,967.5096309,1324.508269,1322.653847,58:17.7,9.025145782,81.45325639,1322.880185,1324.24139,1324.336716,1318.62803,1318.648038,1324.280292,0.00120685,1318.74848,0.062444652
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 34",5786,1026.092066,1324.460272,1323.501974,59:04.4,7.960406969,63.36807911,1323.982384,1324.295628,1324.347186,1321.285465,1321.295002,1324.315859,0.000744469,1321.348597,0.024404694
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 29",6957,1053.460353,1324.422841,1320.624427,37:47.5,10.11017769,102.2156928,1321.741556,1323.959667,1324.143508,1311.768041,1311.779211,1324.09152,0.002402026,1312.270179,0.227700085
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 34",6137,1006.23255,1324.487106,1323.117332,45:09.9,7.404209235,54.82231439,1323.75634,1324.329285,1324.38216,1319.785365,1319.800522,1324.30113,0.00103654,1319.937226,0.061520065
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 34",6473,1021.066259,1324.505274,1321.637564,30:23.5,7.938277108,63.01624344,1322.77355,1324.233566,1324.327972,1314.577176,1314.582305,1324.286817,0.002011804,1315.127366,0.224293105
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 35",5786,1207.846805,1324.468554,1323.727252,11:49.5,3.720297232,13.84061149,1324.018806,1324.293951,1324.338301,1322.168287,1322.174395,1324.296676,0.000516477,1322.233342,0.053777136
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 35",6137,1020.506661,1324.516047,1322.942804,18:41.6,9.989402758,99.78816746,1324.033307,1324.355925,1324.404498,1318.871152,1318.896858,1324.338188,0.001259682,1319.078098,0.049916581
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 35",6473,1010.745135,1324.519227,1322.547045,44:05.0,7.346039881,53.96430193,1323.312782,1324.260191,1324.345663,1317.955708,1317.971379,1324.275087,0.001341847,1318.204829,0.116518864
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 36",5786,1208.322822,1324.495819,1323.674895,52:58.4,3.356679632,11.26729815,1323.954306,1324.320556,1324.374418,1321.960734,1321.971328,1324.348288,0.000580855,1321.994773,0.08355376
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 30",6957,895.86916,1324.49972,1322.187234,13:38.8,10.76358704,115.8548059,1322.831702,1324.246807,1324.338293,1316.790516,1316.798321,1324.281079,0.0014731,1317.063791,0.075557203
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 36",6137,981.2479285,1324.534859,1323.116494,34:57.3,8.446099531,71.33659728,1324.011173,1324.36792,1324.418369,1319.537689,1319.547356,1324.373356,0.001110204,1319.710388,0.054236898
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 37",5786,901.0618029,1324.515537,1323.671025,09:52.3,7.729902891,59.7513987,1323.970551,1324.336842,1324.380886,1321.850174,1321.855489,1324.33725,0.00061069,1321.904605,0.017415808
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 36",6473,1073.419912,1324.503063,1322.214618,44:14.6,9.135900999,83.46468707,1322.714726,1324.192377,1324.308277,1317.039372,1317.050598,1324.264138,0.001543055,1317.221294,0.099622382
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 37",6137,1139.297405,1324.543043,1323.653066,52:16.9,3.679099686,13.5357745,1324.086407,1324.368109,1324.414459,1321.654235,1321.672893,1324.356566,0.000604588,1321.798189,0.084769211
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 38",5786,1064.42533,1324.471548,1323.553323,33:23.9,6.794264591,46.16203133,1323.992434,1324.268399,1324.319348,1321.547007,1321.557539,1324.292191,0.000665086,1321.629563,0.026737498
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 37",6473,1043.905374,1324.49854,1322.670368,13:04.3,8.575238711,73.53471895,1323.359706,1324.257076,1324.33712,1318.414316,1318.432675,1324.285426,0.001273758,1318.548486,0.077051066
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 31",6957,1143.083,1324.463031,1321.883964,01:09.5,7.967308427,63.47800358,1323.020148,1324.073101,1324.198856,1315.879644,1315.894348,1324.073541,0.001625496,1316.23049,0.167908813
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 38",6137,959.576419,1324.523482,1322.801213,34:06.1,10.82047629,117.0827072,1323.95545,1324.344481,1324.403097,1318.379158,1318.396125,1324.338033,0.001374913,1318.582979,0.05068269
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 39",5786,703.8558875,1324.48345,1323.26942,44:59.0,13.38618673,179.1899952,1323.901665,1324.291671,1324.353478,1320.444857,1320.455376,1324.323712,0.000957414,1320.5001,0.014273702
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 38",6473,985.3687843,1324.530424,1322.2765,57:00.4,10.50223053,110.296846,1323.251281,1324.284783,1324.366516,1316.915099,1316.941438,1324.302802,0.001608627,1317.070984,0.081930284
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 39",6137,1067.642815,1324.507925,1323.099869,25:47.0,6.357667462,40.41993556,1323.869565,1324.335332,1324.392384,1319.62547,1319.63593,1324.333715,0.001062616,1319.839763,0.087691767
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 40",5786,1073.335073,1324.494613,1323.675108,12:45.4,5.170370414,26.73273021,1323.998714,1324.306444,1324.356219,1321.947078,1321.956641,1324.32377,0.000575771,1322.009691,0.03460244
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 39",6473,1167.658043,1324.489279,1322.586568,24:51.2,4.907709765,24.08561513,1323.107363,1324.189574,1324.296171,1318.477021,1318.497554,1324.245628,0.001213487,1318.659724,0.213505844
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 32",6957,1065.919874,1324.503239,1321.414576,39:51.0,8.545618568,73.02759671,1322.345276,1323.999779,1324.179504,1314.498471,1314.523511,1324.097732,0.001864496,1314.929859,0.192026446
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 40",6137,955.0441155,1324.522316,1322.92763,22:31.5,10.46129601,109.4387141,1323.644876,1324.35576,1324.409882,1318.975427,1319.006925,1324.355014,0.001233889,1319.142059,0.043669971
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 40",6473,1099.4183,1324.526418,1322.745923,21:37.5,5.932982504,35.20028139,1323.339214,1324.280491,1324.364969,1318.689363,1318.729198,1324.298735,0.00119348,1318.88382,0.141312824
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 21",10984,777.9346309,1324.299392,1320.728618,00:41.8,15.63181303,244.3535786,1321.993622,1323.479289,1323.720191,1313.045176,1313.057007,1323.566942,0.00132722,1313.440191,0.072484684
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 33",6957,948.0098746,1324.483021,1322.329327,33:39.9,9.291374768,86.32964508,1323.520795,1324.205689,1324.301655,1317.05467,1317.06418,1324.231965,0.001419762,1317.391395,0.094188152
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 21",9028,579.5445215,1324.184663,1319.718142,41:05.2,29.61363987,876.9676662,1322.44859,1323.488827,1323.713364,1308.86672,1308.882594,1323.568574,0.00235138,1309.10519,0.042826429
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 21",7017,829.7503757,1324.265371,1321.733707,54:00.1,12.63356537,159.606974,1322.989965,1323.544349,1323.757156,1316.545134,1316.555975,1323.557431,0.00141332,1316.775781,0.05135855
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 34",6957,1203.837029,1324.373467,1321.245674,16:05.3,5.983543511,35.80279295,1321.58756,1323.873051,1324.054428,1314.487368,1314.494936,1324.00616,0.001819873,1314.916154,0.373156207
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 22",10984,636.6532956,1324.324605,1320.886102,57:21.7,19.7121962,388.5706789,1322.232125,1323.483281,1323.717323,1313.681557,1313.690869,1323.575726,0.001269591,1313.914142,0.041709702
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 22",9028,906.8489327,1324.340787,1320.739871,40:24.6,16.73769267,280.150356,1322.621939,1323.511404,1323.757453,1312.833059,1312.845633,1323.619282,0.001691051,1313.107313,0.069338121
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 35",6957,865.524003,1324.488649,1322.219497,18:10.8,7.341264926,53.89417071,1322.710251,1324.152987,1324.261382,1317.023693,1317.052519,1324.18489,0.001401236,1317.345999,0.146962225
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 22",7017,724.5110035,1324.278499,1320.891345,49:28.0,24.03812235,577.8313263,1323.009007,1323.573298,1323.790366,1313.13109,1313.155177,1323.566605,0.002148217,1313.355401,0.032774695
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 23",10984,767.8828843,1324.241112,1319.678141,54:14.3,22.96328427,527.3124246,1322.274111,1323.49494,1323.737726,1308.705242,1308.714234,1323.570865,0.001883434,1309.335263,0.067641341
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 36",6957,1170.176677,1324.393544,1321.052718,29:01.3,7.601407286,57.78139273,1321.6075,1323.993716,1324.129645,1313.544333,1313.549248,1324.071083,0.002051118,1313.918928,0.293709915
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 23",9028,655.2550043,1324.317127,1320.808015,40:21.5,20.80593102,432.8867655,1322.785221,1323.499677,1323.758334,1313.077409,1313.092176,1323.597534,0.001674619,1313.249622,0.04400558
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 23",7017,854.2220113,1324.225855,1321.020716,09:47.6,21.23760504,451.0358677,1322.822823,1323.524917,1323.733492,1313.810418,1313.822313,1323.546792,0.001999935,1314.004944,0.036391864
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 37",6957,1073.661395,1324.503698,1321.567389,49:31.0,9.831065795,96.64985467,1322.666929,1324.085945,1324.228644,1314.592905,1314.602941,1324.163791,0.001904147,1314.944765,0.151329955
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 24",10984,1080.564468,1324.238616,1321.578516,02:49.2,6.14559783,37.76837269,1322.297727,1323.466728,1323.704064,1316.307715,1316.322151,1323.558721,0.00089483,1316.664558,0.213172935
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 24",9028,848.1700059,1324.214867,1321.484337,11:14.7,12.82820485,164.5628398,1322.535342,1323.485925,1323.717853,1315.876834,1315.888116,1323.563448,0.00120078,1316.064618,0.059517531
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 24",7017,972.1119398,1324.259509,1321.485031,43:19.8,11.43223052,130.6958948,1322.785715,1323.499393,1323.724316,1315.715364,1315.72867,1323.573039,0.001573045,1315.96679,0.077696917
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 38",6957,1013.471472,1324.454204,1321.700978,54:48.7,8.508965735,72.40249788,1322.385374,1324.152619,1324.250731,1315.090719,1315.10231,1324.181155,0.001791063,1315.47166,0.17872836
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 25",10984,985.8893806,1324.297989,1321.676637,25:26.1,6.484760865,42.05212347,1322.478477,1323.470488,1323.736567,1316.727845,1316.754455,1323.560178,0.000852975,1316.992525,0.173965862
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 39",6957,1096.248583,1324.47083,1322.49915,55:21.7,5.757810351,33.15238004,1322.94154,1324.185613,1324.30019,1318.127389,1318.133817,1324.247387,0.00118521,1318.376988,0.170923328
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 25",9028,817.5942049,1324.327423,1320.775313,07:36.0,19.29969591,372.478262,1322.489353,1323.519534,1323.746789,1312.941063,1312.952995,1323.55389,0.001676157,1313.209978,0.051236389
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 25",7017,918.1310442,1324.203269,1321.483751,19:04.8,14.216173,202.0995747,1322.896321,1323.562576,1323.79484,1315.505645,1315.526756,1323.603228,0.001636718,1315.742144,0.054395873
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 40",6957,1036.71245,1324.442324,1321.899127,42:25.0,6.78414835,46.02466884,1322.21605,1324.160287,1324.270622,1316.253235,1316.264278,1324.187666,0.001560456,1316.47186,0.213421291
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 26",10984,1057.77553,1324.289123,1320.849611,01:41.0,8.69197343,75.5504021,1322.142397,1323.422619,1323.664813,1313.639886,1313.646468,1323.527192,0.001227366,1314.109532,0.200488994
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 26",7017,954.7004705,1324.185341,1321.680574,17:55.3,13.00358026,169.0930995,1322.840138,1323.519352,1323.735617,1316.413192,1316.426214,1323.530222,0.001445919,1316.608291,0.050739418
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 26",9028,1002.807295,1324.304376,1321.819517,18:27.1,8.357539047,69.84845893,1322.370642,1323.548117,1323.770016,1317.092866,1317.097442,1323.600177,0.000986081,1317.368839,0.094562414
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 21",5985,1001.96559,1324.098418,1322.197884,57:43.0,12.25374381,150.1542374,1322.952911,1323.543359,1323.766513,1318.516733,1318.551556,1323.49351,0.001190353,1318.636347,0.028173044
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 27",10984,705.4531484,1324.274112,1322.000002,13:06.6,9.437427594,89.06503959,1322.347245,1323.41708,1323.664936,1318.170879,1318.189551,1323.548298,0.00067203,1318.309547,0.050985886
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 27",7017,972.709994,1324.290526,1320.874536,42:36.4,16.79105039,281.9393734,1323.042919,1323.641328,1323.847821,1312.945765,1312.969604,1323.62919,0.002189686,1313.193117,0.06978974
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 27",9028,883.1047726,1324.337854,1321.194072,31:49.8,15.65597005,245.1093981,1322.820874,1323.480644,1323.710371,1314.662881,1314.685242,1323.556643,0.001396611,1314.890467,0.054055643
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 22",5985,660.1810335,1324.0821,1321.865168,17:41.0,17.18563851,295.3461709,1322.952004,1323.461717,1323.702281,1317.361479,1317.398198,1323.446413,0.001460201,1317.496246,0.021553298
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 28",10984,819.1697608,1324.166674,1320.102104,31:06.2,18.06418072,326.3146252,1322.073648,1323.440144,1323.691038,1310.626967,1310.63583,1323.535418,0.001651953,1311.030405,0.084088789
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 28",7017,114.7235578,1324.195634,1318.153259,32:12.9,59.33740036,3520.927081,1322.903352,1323.522156,1323.72251,1302.296518,1302.308045,1323.549683,0.004419192,1302.650734,0.022762097
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 28",9028,523.7454328,1324.21935,1319.400044,52:05.1,33.01008302,1089.665581,1322.069188,1323.469281,1323.71744,1307.761174,1307.772325,1323.56415,0.002498576,1308.122723,0.03891721
