,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 33",45,26,9026,2262.666667,00:00.0,2702.42736,7303113.636,476,3776,6176,66.90909091,66.90909091,5976,173.5177866,-1554.724638,0.711162813
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 33",40,182,10982,3602,00:00.0,3431.841847,11777538.46,782,4082,8642,302,302,8642,265.3846154,-1573,0.817258707
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 34",50,15,7015,1366,00:00.0,2050.621857,4205050,115,1565,4123.333333,23.33333333,31.66666667,3926.538462,106.9411765,-1254.058824,0.577933255
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 29",50,3,5983,678.5,00:00.0,1788.275663,3197929.847,13,193,2645.083333,5.083333333,5.916666667,2450.692308,68.357503,-996.2588235,0.310500556
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 34",45,26,9026,2466,00:00.0,2901.284982,8417454.545,476,2726,6885.090909,121.4545455,121.4545455,6538.5,193.5968379,-1793.130435,0.768077139
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 34",40,182,10982,3287,00:00.0,3514.727257,12353307.69,482,5282,8132,332,332,8132,264.2026266,-1864.95122,0.772242333
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 35",50,15,7015,1360,00:00.0,1879.243497,3531556.122,115,2165,3781.666667,23.33333333,31.66666667,3657.307692,99.48859544,-1077.470588,0.595579062
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 30",50,3,5983,674.7,00:00.0,1789.089841,3200842.459,13,188,2629.666667,3.833333333,4.666666667,2435.692308,67.97719088,-990.7411765,0.306775775
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 35",45,26,9026,2739.333333,00:00.0,3019.508539,9117431.818,476,4376,7307.818182,121.4545455,121.4545455,7063.5,210.7312253,-1896.753623,0.840183909
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 35",40,182,10982,3182,00:00.0,3032.135576,9193846.154,482,4082,7262,182,182,7262,227.5046904,-1254.341463,0.769389189
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 36",50,15,7015,1264,00:00.0,1910.937637,3651682.653,165,915,3981.666667,40,40,3591.923077,94.56662665,-1052.882353,0.520405288
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 31",50,3,5878,658.4,00:00.0,1758.801726,3093383.51,18,173,2550.083333,6.75,6.75,2367.230769,66.33421369,-966.7882353,0.302273684
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 36",45,26,9026,2722.666667,00:00.0,2940.864128,8648681.818,176,3926,7212.363636,80.54545455,121.4545455,6801,195.9683794,-1588.637681,0.76596898
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 36",40,182,10982,3812,00:00.0,3890.698968,15137538.46,482,7382,9182,182,182,9182,299.4371482,-2027.02439,0.809503439
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 37",50,15,7015,1399,00:00.0,1879.330102,3531881.633,165,1615,3915,52.5,60.83333333,3738.076923,99.86554622,-1047.705882,0.600045465
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 32",50,3,5983,552.3,00:00.0,1619.180635,2621745.929,13,118,2129.666667,5.916666667,6.333333333,1961.846154,54.36662665,-779.6823529,0.239570371
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 37",45,26,9026,2272.666667,00:00.0,2760.957508,7622886.364,326,2426,6462.363636,26,53.27272727,6126,181.1660079,-1712.985507,0.742716518
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 37",40,182,10982,3677,00:00.0,3617.61715,13087153.85,182,4082,8972,182,182,8972,284.1838649,-1864.585366,0.843366269
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 33",50,3,5978,659.4,00:00.0,1792.368471,3212584.735,13,83,2622.583333,5.916666667,5.916666667,2411.846154,67.38535414,-991.5411765,0.300355351
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 38",50,15,6115,1393,00:00.0,1793.075115,3215118.367,115,2215,3840,31.66666667,40,3715,102.1032413,-1108.529412,0.689034593
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 38",45,26,9026,2486,00:00.0,2675.915306,7160522.727,476,3776,6339.636364,80.54545455,107.8181818,6126,179.7628458,-1468.782609,0.778474232
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 38",40,182,10982,3842,00:00.0,3635.212405,13214769.23,182,7382,8462,182,182,8462,287.9549719,-1773.121951,0.857535645
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 34",50,3,5983,668.3,00:00.0,1790.98605,3207631.031,8,178,2596.75,3.416666667,5.083333333,2410.692308,67.69483794,-990.2235294,0.303588722
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 39",50,15,7015,1186,00:00.0,1695.976331,2876335.714,115,1415,3415,31.66666667,31.66666667,3076.538462,83.54141657,-860.7647059,0.515612017
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 39",45,26,9026,2479.333333,00:00.0,2994.737809,8968454.545,326,4526,7062.363636,53.27272727,53.27272727,6251,192.1343874,-1747.623188,0.710038157
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 35",50,3,5983,653.9,00:00.0,1795.590884,3224146.622,8,183,2599.666667,3.416666667,3.833333333,2413.769231,67.31356543,-995.2823529,0.298640937
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 40",50,15,7015,1414,00:00.0,2054.872011,4222498.98,165,1615,4248.333333,56.66666667,56.66666667,4045.769231,108.8523409,-1252.882353,0.596300162
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 39",40,182,10982,3639.5,00:00.0,3406.997889,11607634.62,782,4082,8642,332,332,8642,264.9624765,-1527.268293,0.826585194
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 21",48,242,6542,2404.5,00:00.0,2958.839983,8754734.043,242,6542,6542,242,242,6542,174.9782892,-1707.489796,0.685458942
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 40",45,26,9026,2569.333333,00:00.0,2870.19559,8238022.727,176,3776,6762.363636,107.8181818,135.0909091,6513.5,194.6442688,-1712.84058,0.793321738
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 36",50,3,5983,667.6,00:00.0,1791.366153,3208992.694,18,138,2621.333333,6.333333333,6.333333333,2426.461538,67.75606242,-992.4235294,0.304009059
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 40",40,182,10982,3954.5,00:00.0,3907.323006,15267173.08,182,7382,9182,182,182,9182,313.8180113,-2164.95122,0.881575891
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 22",48,242,6542,2398.25,00:00.0,2963.171551,8780385.638,242,6542,6542,242,242,6542,174.9620061,-1713.357143,0.683329201
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 21",48,85,6385,2216.25,00:00.0,2979.497762,8877406.915,85,6385,6385,85,85,6385,174.8154581,-1891.913265,0.674729362
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 21",48,8,6258,2106.958333,00:00.0,2966.362655,8799307.402,8,6258,6258,8,8,6258,173.7163482,-1975.37585,0.672185228
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 37",50,3,5983,661.4,00:00.0,1793.076378,3215122.898,13,193,2605.5,4.666666667,4.666666667,2410.307692,67.3454982,-988.5647059,0.299763324
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 23",48,242,6542,2423.25,00:00.0,2945.725807,8677300.532,242,6542,6542,242,242,6542,174.8968736,-1686.826531,0.690932346
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 22",48,85,6385,2231.875,00:00.0,2968.422574,8811532.58,85,6385,6385,85,85,6385,175.1166956,-1883.367347,0.682118341
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 22",48,8,6258,2094.458333,00:00.0,2975.247881,8852099.956,8,6258,6258,8,8,6258,173.6946374,-1987.365646,0.668009414
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 24",48,242,6542,2442,00:00.0,2932.430551,8599148.936,242,6542,6542,242,242,6542,175.0759878,-1672.285714,0.698640522
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 23",48,85,6385,2231.875,00:00.0,2968.422574,8811532.58,85,6385,6385,85,85,6385,174.9701476,-1879.923469,0.680977145
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 38",50,3,5978,674.1,00:00.0,1788.29536,3198000.296,18,138,2646.333333,5.5,6.333333333,2453.384615,68.27683073,-998.6823529,0.309761289
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 23",48,8,6258,2098.625,00:00.0,2972.295056,8834537.899,8,6258,6258,8,8,6258,173.6457881,-1982.05102,0.668960909
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 25",48,242,6542,2342,00:00.0,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 24",48,85,6385,2216.25,00:00.0,2979.497762,8877406.915,85,6385,6385,85,85,6385,175.092271,-1898.418367,0.676867864
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 24",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 39",50,3,5983,668.5,00:00.0,1791.158344,3208248.214,18,193,2630.5,5.916666667,6.75,2424.538462,67.75390156,-991.4705882,0.30406021
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 26",48,242,6542,2342,00:00.0,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 25",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 25",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 27",48,242,6542,2423.25,00:00.0,2945.725807,8677300.532,242,6542,6542,242,242,6542,175.092271,-1691.418367,0.692477048
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 26",48,85,6385,2219.375,00:00.0,2977.29272,8864271.941,85,6385,6385,85,85,6385,174.9050152,-1890.892857,0.67642169
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 40",50,3,5983,660.7,00:00.0,1794.150134,3218974.704,13,193,2638.833333,4.666666667,4.666666667,2423,67.63721489,-996.4117647,0.302004075
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 26",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 28",48,242,6542,2429.5,00:00.0,2941.314296,8651329.787,242,6542,6542,242,242,6542,175.3365176,-1690.908163,0.696494926
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 27",48,85,6385,2235,00:00.0,2966.192487,8798297.872,85,6385,6385,85,85,6385,175.0759878,-1879.285714,0.682826836
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 21",48,4,5864,1958.270833,00:00.0,2790.994063,7789647.861,4,5864,5864,4,4,5864,162.8519865,-1868.75085,0.667304982
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 27",48,8,6258,2102.791667,00:00.0,2969.333323,8816940.381,8,6258,6258,8,8,6258,173.6403604,-1977.756803,0.67025417
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 22",48,4,5864,1958.270833,00:00.0,2790.994063,7789647.861,4,5864,5864,4,4,5864,162.8422167,-1868.521259,0.667224918
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 29",48,242,6542,2404.5,00:00.0,2958.839983,8754734.043,242,6542,6542,242,242,6542,175.1411203,-1711.316327,0.686735282
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 28",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 28",48,8,6258,2091.333333,00:00.0,2977.456671,8865248.227,8,6258,6258,8,8,6258,173.6864959,-1990.29932,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 23",48,4,5864,1958.6875,00:00.0,2790.696437,7787986.602,4,5864,5864,4,4,5864,162.8449305,-1868.168367,0.667389488
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 30",48,242,6542,2435.75,00:00.0,2936.882574,8625279.255,242,6542,6542,242,242,6542,175.2225358,-1681.979592,0.697690531
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 29",48,85,6235,2141.25,00:00.0,2925.504594,8558577.128,85,6235,6235,85,85,6235,170.8260964,-1873.163265,0.668286882
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 29",48,8,6258,2104.875,00:00.0,2967.849107,8808128.324,8,6258,6258,8,8,6258,173.7651976,-1978.607143,0.67188978
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 24",48,4,5864,1958.479167,00:00.0,2790.845262,7788817.276,4,5864,5864,4,4,5864,162.8487299,-1868.465986,0.667349451
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 31",48,242,6542,2417,00:00.0,2950.117199,8703191.489,242,6542,6542,242,242,6542,174.945723,-1694.22449,0.68926177
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 30",48,85,6385,2228.75,00:00.0,2970.64763,8824747.34,85,6385,6385,85,85,6385,175.2062527,-1888.596939,0.681793715
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 30",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 25",48,4,5864,1958.895833,00:00.0,2790.547588,7787155.84,4,5864,5864,4,4,5864,162.8519865,-1868.12585,0.667518531
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 32",48,242,6542,2423.25,00:00.0,2945.725807,8677300.532,242,6542,6542,242,242,6542,175.3528007,-1697.540816,0.694539333
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 31",48,85,6385,2191.25,00:00.0,2996.959896,8981768.617,85,6385,6385,85,85,6385,175.1248372,-1924.183673,0.66925203
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 31",48,8,6258,2091.333333,00:00.0,2977.456671,8865248.227,8,6258,6258,8,8,6258,173.6864959,-1990.29932,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 26",48,4,5864,1958.0625,00:00.0,2791.142841,7790478.358,4,5864,5864,4,4,5864,162.8476444,-1868.857143,0.667198264
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 32",48,85,6385,2235,00:00.0,2966.192487,8798297.872,85,6385,6385,85,85,6385,175.0759878,-1879.285714,0.682826836
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 33",48,242,6542,2404.5,00:00.0,2958.839983,8754734.043,242,6542,6542,242,242,6542,174.6200608,-1699.071429,0.682655171
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 32",48,8,6258,2093.416667,00:00.0,2975.984699,8856484.929,8,6258,6258,8,8,6258,173.7624837,-1990.001701,0.668200375
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 27",48,4,5864,1958.895833,00:00.0,2790.547588,7787155.84,4,5864,5864,4,4,5864,162.8514438,-1868.113095,0.667514081
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 33",48,85,6385,2194.375,00:00.0,2994.794353,8968793.218,85,6385,6385,85,85,6385,174.9375814,-1916.658163,0.668787729
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 34",48,242,6542,2392,00:00.0,2967.483352,8805957.447,242,6542,6542,242,242,6542,174.9131568,-1718.459184,0.680964457
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 33",48,8,6258,2101.75,00:00.0,2970.074593,8821343.085,8,6258,6258,8,8,6258,173.6864959,-1979.882653,0.670275684
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 28",48,4,5864,1957.645833,00:00.0,2791.440324,7792139.085,4,5864,5864,4,4,5864,162.8536149,-1869.414116,0.667104978
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 34",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 35",48,242,6542,2423.25,00:00.0,2945.725807,8677300.532,242,6542,6542,242,242,6542,175.3528007,-1697.540816,0.694539333
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 29",48,4,5864,1958.375,00:00.0,2790.919666,7789232.58,4,5864,5864,4,4,5864,162.8506296,-1868.614796,0.667329438
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 34",48,8,6258,2103.833333,00:00.0,2968.591494,8812535.461,8,6258,6258,8,8,6258,173.6159357,-1976.141156,0.670400554
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 35",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 36",48,242,6542,2429.5,00:00.0,2941.314296,8651329.787,242,6542,6542,242,242,6542,175.0108554,-1683.255102,0.693910052
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 30",48,4,5864,1958.0625,00:00.0,2791.142841,7790478.358,4,5864,5864,4,4,5864,162.8427594,-1868.742347,0.667158237
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 35",48,8,6258,2104.875,00:00.0,2967.849107,8808128.324,8,6258,6258,8,8,6258,173.7109205,-1977.331633,0.671470105
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 36",48,85,6385,2235,00:00.0,2966.192487,8798297.872,85,6385,6385,85,85,6385,175.0759878,-1879.285714,0.682826836
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 37",48,242,6542,2342,00:00.0,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 31",48,4,5864,1958.791667,00:00.0,2790.622015,7787571.232,4,5864,5864,4,4,5864,162.854429,-1868.287415,0.667502947
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 36",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 37",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 38",48,242,6542,2435.75,00:00.0,2936.882574,8625279.255,242,6542,6542,242,242,6542,175.1899696,-1681.214286,0.697431215
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 32",48,4,5864,1958.583333,00:00.0,2790.770852,7788401.95,4,5864,5864,4,4,5864,162.8424881,-1868.215136,0.667333878
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 37",48,8,6258,2098.625,00:00.0,2972.295056,8834537.899,8,6258,6258,8,8,6258,173.7000651,-1983.326531,0.669379173
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 38",48,85,6385,2225.625,00:00.0,2972.867665,8837942.154,85,6385,6385,85,85,6385,175.2306774,-1892.295918,0.680965636
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 39",48,242,6542,2417,00:00.0,2950.117199,8703191.489,242,6542,6542,242,242,6542,175.1411203,-1698.816327,0.690802306
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 33",48,4,5864,1958.791667,00:00.0,2790.622015,7787571.232,4,5864,5864,4,4,5864,162.8468302,-1868.108844,0.667440657
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 38",48,8,6258,2099.666667,00:00.0,2971.555459,8830141.844,8,6258,6258,8,8,6258,173.648502,-1981.073129,0.66931487
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 39",48,85,6385,2225.625,00:00.0,2972.867665,8837942.154,85,6385,6385,85,85,6385,174.8561659,-1883.494898,0.678057961
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 40",48,242,6542,2342,00:00.0,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 34",48,4,5864,1958.791667,00:00.0,2790.622015,7787571.232,4,5864,5864,4,4,5864,162.8549718,-1868.30017,0.667507397
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 39",48,8,6258,2105.916667,00:00.0,2967.106161,8803718.972,8,6258,6258,8,8,6258,173.7407729,-1976.991497,0.672037332
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 40",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 35",48,4,5864,1958.479167,00:00.0,2790.845262,7788817.276,4,5864,5864,4,4,5864,162.8411311,-1868.287415,0.667287173
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 40",48,8,6258,2091.333333,00:00.0,2977.456671,8865248.227,8,6258,6258,8,8,6258,173.6864959,-1990.29932,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 36",48,4,5854,1954,00:00.0,2786.899444,7766808.511,4,5854,5854,4,4,5854,162.5705601,-1866.408163,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 37",48,4,5864,1958.0625,00:00.0,2791.142841,7790478.358,4,5864,5864,4,4,5864,162.8487299,-1868.882653,0.667207159
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 38",48,4,5864,1957.854167,00:00.0,2791.291594,7791308.766,4,5864,5864,4,4,5864,162.8536149,-1869.205782,0.667176072
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 39",48,4,5864,1957.75,00:00.0,2791.365962,7791723.936,4,5864,5864,4,4,5864,162.8462875,-1869.137755,0.667080489
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 40",48,4,5864,1958.0625,00:00.0,2791.142841,7790478.358,4,5864,5864,4,4,5864,162.8525293,-1868.971939,0.667238292
