,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 69",5985,997.1268025,1324.074375,1322.181908,1323.209502,11.14513857,124.2141137,1322.998398,1323.480066,1323.713768,1318.57767,1318.653889,1323.468524,0.00115755,1318.718517,0.032205383
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 72",6473,1186.19958,1324.458528,1322.548171,1323.730096,4.755507714,22.61485362,1322.548057,1324.077582,1324.221356,1318.675892,1318.689081,1324.161915,0.001143812,1318.846794,0.202028594
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 73",6473,1010.810602,1324.437673,1321.689555,1323.820081,11.57881197,134.0688867,1322.82793,1324.105171,1324.235411,1315.12056,1315.133552,1324.142666,0.001934077,1315.430882,0.097435335
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 70",5985,972.3666808,1324.061523,1322.132127,1323.287617,13.48545866,181.8575952,1323.121197,1323.558746,1323.753501,1318.179162,1318.273118,1323.438326,0.001263271,1318.35242,0.02619879
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 74",6473,1181.013791,1324.513038,1322.681525,1324.070625,5.17314077,26.76138543,1323.155476,1324.289634,1324.358105,1318.454218,1318.465117,1324.280488,0.001233445,1318.690098,0.198530758
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 71",5985,767.2275314,1324.086794,1322.244607,1323.275334,14.94708215,223.4152648,1323.04836,1323.523307,1323.73762,1318.682408,1318.720847,1323.471117,0.001146769,1318.813475,0.017573508
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 75",6473,970.9300666,1324.515692,1322.654009,1324.025431,7.991294937,63.86079477,1323.247104,1324.258038,1324.341848,1318.382095,1318.401416,1324.246908,0.001260217,1318.575946,0.086846744
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 76",6473,1086.236433,1324.507126,1322.813949,1324.000749,6.426284661,41.29713455,1323.522917,1324.241326,1324.327772,1319.01318,1319.063533,1324.266306,0.001126059,1319.170022,0.107225807
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 72",5985,1116.410668,1324.260211,1322.30772,1323.2551,7.924104701,62.79143532,1323.070545,1323.566556,1323.793687,1318.891863,1318.937582,1323.572096,0.0011006,1319.014723,0.057594173
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 77",6473,1148.371697,1324.48084,1322.546342,1323.980709,5.841108191,34.1185449,1323.200044,1324.200122,1324.302279,1318.064693,1318.082247,1324.233342,0.001301457,1318.334826,0.173366963
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 73",5985,1070.331909,1324.065513,1322.399444,1323.212803,7.748378714,60.0373727,1322.971959,1323.474893,1323.720833,1319.445909,1319.513221,1323.446273,0.000944631,1319.573109,0.044373321
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 78",6473,902.7575857,1324.483798,1322.417915,1323.938992,11.68236893,136.4777438,1322.891443,1324.224782,1324.325806,1317.629403,1317.636672,1324.260891,0.001421341,1317.818457,0.051692974
