,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 75",5,5968,5968,5968,5968,0,0,5968,5968,5968,5968,5968,5968,0,5968,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 77",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 76",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 77",5,5973,5973,5973,5973,0,0,5973,5973,5973,5973,5973,5973,0,5973,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 76",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 78",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 77",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 79",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 78",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 78",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 77",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 80",11,1221,6471,5993.727273,6471,1582.934559,2505681.818,6471,6471,6471,3846,3846,6471,238.6363636,4800.545455,0.25
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 79",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 79",5,5978,5978,5978,5978,0,0,5978,5978,5978,5978,5978,5978,0,5978,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 78",5,5978,5978,5978,5978,0,0,5978,5978,5978,5978,5978,5978,0,5978,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 81",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 80",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 82",11,1221,6471,5516.454545,6471,2123.729567,4510227.273,6471,6471,6471,1221,6471,6471,-95.45454545,5993.727273,0.022222222
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 80",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 79",5,5978,5978,5978,5978,0,0,5978,5978,5978,5978,5978,5978,0,5978,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 81",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 83",11,1221,6471,5993.727273,6471,1582.934559,2505681.818,6471,6471,6471,3846,6471,4721,-190.9090909,6948.272727,0.16
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 82",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 81",5,5963,5963,5963,5963,0,0,5963,5963,5963,5963,5963,5963,0,5963,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 80",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 84",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 83",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 82",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 81",5,5968,5968,5968,5968,0,0,5968,5968,5968,5968,5968,5968,0,5968,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 85",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 84",11,1221,6471,5516.454545,6471,2123.729567,4510227.273,6471,6471,6471,1221,3846,6471,143.1818182,4800.545455,0.05
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 86",11,1071,6471,5489.181818,6471,2184.407554,4771636.364,6471,6471,6471,1071,6471,6471,49.09090909,5243.727273,0.005555556
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 83",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 82",7,83,5983,4307.285714,5983,2861.898304,8190461.905,153,5983,5983,83,83,3068,215.7142857,3660.142857,0.026512837
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 85",11,321,6471,5911.909091,6471,1854.294769,3438409.091,6471,6471,6471,3396,3396,6471,279.5454545,4514.181818,0.25
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 87",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 86",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 84",5,5798,5798,5798,5798,0,0,5798,5798,5798,5798,5798,5798,0,5798,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 83",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 88",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 87",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 64",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 85",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 84",6,293,5983,5034.666667,5983,2322.932773,5396016.667,5983,5983,5983,293,293,5983,812.8571429,3002.52381,0.428571429
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 64",6,133,5893,4933,5893,2351.510153,5529600,5893,5893,5893,133,133,5893,822.8571429,2875.857143,0.428571429
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 65",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 86",5,5903,5903,5903,5903,0,0,5903,5903,5903,5903,5903,5903,0,5903,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 85",5,5968,5968,5968,5968,0,0,5968,5968,5968,5968,5968,5968,0,5968,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 66",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 65",5,5923,5923,5923,5923,0,0,5923,5923,5923,5923,5923,5923,0,5923,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 87",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 86",5,138,5983,4814,5983,2613.963466,6832805,5983,5983,5983,138,138,5983,1169,2476,0.5
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 67",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 66",6,293,5978,5030.5,5978,2320.891531,5386537.5,5978,5978,5978,293,293,5978,812.1428571,3000.142857,0.428571429
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 68",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 88",6,168,5888,4934.666667,5888,2335.180221,5453066.667,5888,5888,5888,168,168,5888,817.1428571,2891.809524,0.428571429
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 87",5,5928,5928,5928,5928,0,0,5928,5928,5928,5928,5928,5928,0,5928,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 69",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 67",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 89",5,288,5983,4844,5983,2546.881426,6486605,5983,5983,5983,288,288,5983,1139,2566,0.5
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 88",5,5958,5958,5958,5958,0,0,5958,5958,5958,5958,5958,5958,0,5958,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 70",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 68",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 71",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 90",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 89",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 69",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 72",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 73",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 70",5,233,5983,4833,5983,2571.478174,6612500,5983,5983,5983,233,5983,5983,575,3683,0.125
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 74",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 71",5,5978,5978,5978,5978,0,0,5978,5978,5978,5978,5978,5978,0,5978,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 75",11,771,6471,5952.818182,6471,1718.614664,2953636.364,6471,6471,6471,3621,3621,6471,259.0909091,4657.363636,0.25
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 76",10,1221,6471,5946,6471,1660.195772,2756250,6471,6471,6471,3846,6471,6471,-31.81818182,6089.181818,0.003367003
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 72",6,208,5973,5012.166667,5973,2353.551395,5539204.167,5973,5973,5973,208,208,5973,823.5714286,2953.238095,0.428571429
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 77",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 73",5,243,5983,4835,5983,2567.006038,6589520,5983,5983,5983,243,5983,3113,-574,5983,0.125
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 78",11,921,6471,5966.454545,6471,1673.387962,2800227.273,6471,6471,6471,3696,6471,4621,-252.2727273,7227.818182,0.25
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 74",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 79",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 80",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 75",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 81",11,1221,6471,5516.454545,6471,2123.729567,4510227.273,6471,6471,6471,1221,3846,6471,238.6363636,4323.272727,0.138888889
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 76",7,238,5983,4341.571429,5983,2803.27296,7858339.286,238,5983,5983,238,238,3110.5,0,4341.571429,0
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 82",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 83",10,6471,6471,6471,6471,0,0,6471,6471,6471,6471,6471,6471,0,6471,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 77",5,5863,5863,5863,5863,0,0,5863,5863,5863,5863,5863,5863,0,5863,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 78",5,5888,5888,5888,5888,0,0,5888,5888,5888,5888,5888,5888,0,5888,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 79",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 80",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 81",5,5978,5978,5978,5978,0,0,5978,5978,5978,5978,5978,5978,0,5978,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 82",5,5918,5918,5918,5918,0,0,5918,5918,5918,5918,5918,5918,0,5918,NaN
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 83",5,5983,5983,5983,5983,0,0,5983,5983,5983,5983,5983,5983,0,5983,NaN
