,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,21:53.6,9026,10,9,0.047627527,1330.9978,60.37383026,96.54719284,1330.950172,[[0;0;0.500020953727375][0;0.500020953727375;0][0.500020953720536;0;0][0.110554632869123;0.224459406128219;0.165006914730034][...]],41.95187947,5,407592098,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,23:27.8,10982,10,8,0.051713247,1330.998427,17.43396041,32.20722696,1330.946714,[[0;0.512105682585428;0][0;0;0.512105682585428][0.512104674821156;0;0][0.245943845767255;0.0922750592164006;0.175804246194389][...]],12.34295739,5,1255551449,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,21:06.4,7015,10,10,0.056858081,1330.993659,39.88229164,102.3400599,1330.936801,[[0;0;0.500000147668633][0.500000147668633;0;0][0;0.500000147668633;0][0.123501686458538;0.282752213462407;0.093746247747687][...]],36.04467618,5,1510797216,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 14",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,18:57.1,5983,10,10,6.179025733,1330.885446,90.33603141,199.2661036,1324.706421,[[2.20574583115854;0;0][0;0;2.20574583115854][0;2.20574583115854;0][0.610467104056705;0.732604675905457;0.862674051239904][...]],65.94741482,5,1204187105,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 13",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,21:50.3,9026,10,9,0.046194449,1330.987733,22.149125,39.81874603,1330.941539,[[0;0;0.531656998785046][0;0.531661081396805;0][0.531981093819233;0;0][0.186773002231217;0.0658289726369171;0.279381277172701][...]],16.72519497,5,344220772,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 13",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,23:28.6,10982,10,8,0.050522307,1330.979049,21.29959472,35.26981601,1330.928527,[[0;0;0.504255838915412][0.504255838694434;0;0][0;0.504255838694434;0][0.119041459073361;0.343381194503065;0.0418331853389871][...]],18.79349207,5,716984134,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 15",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,19:01.2,5983,10,10,0.408964535,1330.939446,75.15794916,212.8678764,1330.530482,[[0;1.06200473075894;0][0;0;1.06200473075894][1.06200473075894;0;0][0.478960631201908;0.122612510228128;0.460431589328899][...]],54.75048886,5,1264124672,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 14",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,21:08.6,7015,10,10,0.059177995,1330.996004,51.08378721,118.0231298,1330.936826,[[0;0.500009513469212;0][0;0;0.500009513469212][0.500009513676424;0;0][0.189132755504559;0.145694024253426;0.261700599442332][...]],51.7224131,5,1033187847,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 14",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,21:51.0,9026,10,9,0.072272949,1330.998675,67.25882706,107.7040967,1330.926402,[[0;0.500792159279861;0][0.500794064819143;0;0][0;0;0.500791662359134][0.214939655988966;0.11134487234034;0.326284528329307][...]],57.01445591,5,1028996640,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 14",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,23:36.8,10982,10,8,0.069518679,1330.994052,30.14928253,46.63145919,1330.924534,[[0;0;0.538135601060141][0.538215298205824;0;0][0;0.538128393339409;0][0.16941137568175;0.141287342344002;0.227431846099165][...]],17.30490565,5,1969093271,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 16",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,18:59.6,5983,10,10,1.407473014,1330.911319,65.83220753,190.5526743,1329.503846,[[0;1.60148362607694;0][1.60148362607694;0;0][0;0;1.60148362607694][0.70064908640866;0.70064908640866;0.200185453259617][...]],60.56391005,5,1530851016,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 15",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,21:03.9,7015,10,10,0.037411975,1330.996864,52.86420667,92.74571884,1330.959452,[[0;0.500177398090262;0][0;0;0.500177398090262][0.500177398090262;0;0][0.275737334829868;0.138905273936851;0.208880111183234][...]],63.48947586,5,1950323658,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 15",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,21:52.9,9026,10,9,0.038403934,1330.997052,41.29821016,53.7929293,1330.958648,[[0;0;0.500000936755207][0.500000936755207;0;0][0;0.500000936755207;0][0.328210280255529;0.0548733799917254;0.124159830591883][...]],68.58445705,5,1911898014,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 17",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,18:38.0,5983,10,10,0.079134559,1330.992958,70.10949722,213.909439,1330.913824,[[0;0;0.534002876238937][0;0.534002876238937;0][0.534002876238937;0;0][0.133500719059734;0.133500719059734;0.267001438119468][...]],77.84201646,5,983939046,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,22:56.3,10982,10,8,0.058480947,1330.998371,21.21747756,35.27725066,1330.93989,[[0;0.50023240187188;0][0.50023240187188;0;0][0;0;0.50023240187188][0.0546090584821517;0.366911133027975;0.181934707758269][...]],13.99803061,5,1677947395,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 16",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,19:53.7,7015,10,10,0.049184243,1330.996373,30.51150447,81.1535254,1330.947189,[[0;0;0.500000000000355][0;0.500000000000355;0][0.500000000000355;0;0][0.216942259705695;0.0422428552505681;0.240814885044092][...]],23.47469042,5,575658256,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 16",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,20:32.5,9026,10,9,0.029222751,1330.994302,41.43399178,64.02072238,1330.965079,[[0;0;0.500002983600567][0.500002983600567;0;0][0;0.500002983600567;0][0.308044621159753;0.246555209967858;0][...]],34.41475929,5,1011066646,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 18",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,17:37.0,5983,10,10,0.093705318,1330.992312,67.40079437,194.6617939,1330.898606,[[0;0;0.594261724566547][0.594261724566547;0;0][0;0.594261724566547;0][0.262797391146441;0.132386655690312;0.199077677729793][...]],46.52278106,5,186531743,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 17",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,18:42.6,7015,10,10,0.063775013,1330.998019,31.52776587,70.51264561,1330.934244,[[0;0.500357832987063;0][0.500357832987063;0;0][0;0;0.500357832987063][0.100151199369505;0.150027717124026;0.250178916493532][...]],41.12506417,5,1952159147,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,21:53.2,10982,10,8,0.040774161,1330.987671,17.68765902,31.16831627,1330.946897,[[0;0;0.512040773014732][0;0.512040764858323;0][0.512040785632372;0;0][0.223757063445932;0.0322633293702542;0.256020392816186][...]],10.76663556,5,44499987,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 17",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,20:28.1,9026,10,9,0.110228428,1330.995213,105.4842311,135.085567,1330.884984,[[0.506861409517089;0;0][0;0;0.510309078682535][0;0.508620197492881;0][0.205964964999706;0.48874854445675;0.0627855316335475][...]],116.8260811,5,217988897,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 19",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,17:49.1,5983,10,10,0.270416221,1330.995879,74.20881735,201.2300441,1330.725463,[[0;0;1.11999042719085][0;1.11999042719085;0][1.11999042719085;0;0][0.170524401052875;0.579869185164997;0.369596840972982][...]],77.3642612,5,285690883,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 18",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,18:54.5,7015,10,10,0.043907806,1330.993492,76.16640812,126.1451503,1330.949585,[[0;0;0.500000002146372][0.500000002146372;0;0][0;0.500000002146372;0][0.247880438310163;0.087633861329755;0.166515443390357][...]],64.60065193,5,1353437042,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,21:55.9,10982,10,8,0.051430262,1330.995875,27.04687058,42.88632535,1330.944444,[[0;0.500010620545865;0][0;0;0.500010620545865][0.500010620545865;0;0][0.213785240416413;0.198602909643618;0.087622470485834][...]],23.18941893,5,519935543,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 20",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,17:34.5,5983,10,10,0.707360159,1330.948613,95.3930422,287.0676416,1330.241253,[[0;1.28556536203305;0][0;0;1.28556536203305][1.28556536203305;0;0][0.106059142367726;0.536723538648797;0.642782681016524][...]],55.28352677,5,1504709334,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 18",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,20:18.6,9026,10,9,0.061225725,1330.996318,52.33716591,73.96938211,1330.935093,[[0;0;0.500003157712047][0;0.500003331193987;0][0.500000313133341;0;0][0.41380978305652;0.0973999440137868;0.229107060301113][...]],65.1894318,5,1085165087,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 19",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,18:34.5,7015,10,10,0.07237756,1330.996855,54.80332774,96.82223431,1330.924477,[[0.500000001599965;0;0][0;0.500000001599965;0][0;0;0.500000001599965][0.0897157876235487;0.275365253908796;0.13491896006762][...]],80.07881264,5,1220484972,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 1",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,10:14.3,6542,3,3,0.259597334,1330.994515,4.900187722,17.61484555,1330.734918,[[0;0;1.14097704720671][1.14097706181983;0;0][0;1.14097705315778;0][0.214145365035755;0.672938984026913;0.253892662278069][...]],1.93873262,16,259848117,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,21:35.3,10982,10,8,0.049852715,1330.997999,30.10264773,47.05482678,1330.948146,[[0;0.501679063203497;0][0.50154297078323;0;0][0;0;0.501258661285686][0.0776923580770592;0.239205609083985;0.217463224669402][...]],31.14874679,5,614957400,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 19",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,20:00.4,9026,10,9,0,1330.990144,87.69941615,112.0258244,1330.990144,[[0.512362132914223;0;0][0;0;0.512891376829227][0;0.513569717870165;0][0.0540046969808369;0.204743190270325;0.265725687566223][...]],87.52931315,5,122612412,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 2",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,10:09.7,6542,3,3,1.332223365,1330.9862,10.56347071,32.4187536,1329.653977,[[0;0;2.02984277605315][2.02984277605315;0;0][0;2.02984277605315;0][0.102855643202695;0.061380497176062;1.86560663567439][...]],6.41770577,16,1267453374,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 20",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,18:21.1,7015,10,10,0.035347682,1330.990593,59.52179623,103.3762996,1330.955245,[[0;0.500000000015365;0][0;0;0.500000000015365][0.500000000015365;0;0][0.287454497592064;0.287454497592064;0.0013436942580081][...]],74.85597385,5,1996470583,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 3",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,10:12.6,6542,3,3,0.804377129,1330.974552,10.72796083,36.41383275,1330.170175,[[2.36717218540817;0;0][0;0;2.36717218540817][0;2.36717218540817;0][1.97862523833375;0.112978464591306;0.275568482483114][...]],7.740647163,16,1937041556,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 1",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,10:04.1,6385,3,3,9.787199741,1330.993366,10.78792768,37.14458982,1321.206166,[[0;4.58005501207196;0][4.5819647085212;0;0][0;0;4.57928691479897][0.438134052802705;0.74716843044873;3.41172204090022][...]],6.35511946,16,826836194,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,21:33.0,10982,10,8,0.063845474,1330.998892,21.44554786,33.86958685,1330.935046,[[0.50140332702907;0;0][0;0;0.501403327014327][0;0.501403327014327;0][0.236099817681626;0.0825561095795926;0.318655927261219][...]],14.63849613,5,97116282,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 20",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,20:04.7,9026,10,9,0.046590695,1330.999085,22.95625547,51.22551891,1330.952494,[[0.500025352908395;0;0][0;0.500025352908661;0][0;0;0.500025352908395][0.166041837402973;0.110793597359904;0.223189918145607][...]],24.88889827,5,44767127,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 4",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,10:17.3,6542,3,3,0.152928293,1330.983803,8.576936257,30.4226509,1330.830875,[[0;0;1.11628418880924][1.11628418438735;0;0][0;1.11628418697639;0][0.192605325461259;0.258479110953333;0.665199750276693][...]],5.642825107,16,1185663041,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 2",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,10:11.9,6385,3,3,0.364109382,1330.995946,15.75341559,52.77824792,1330.631837,[[0;0;1.55950911295789][0;1.55950911295789;0][1.55950911295789;0;0][0.467351774635996;0.45097837021757;0.641178968104324][...]],13.24465617,16,798484916,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 1",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,10:03.8,6258,3,3,15.0039053,1330.925224,71.17856691,183.1327187,1315.921318,[[0;0;4.70023798510005][0;4.70023806964203;0][4.70023796665152;0;0][1.12935249365919;2.57291904380155;0.987254269760532][...]],66.412421,16,130543734,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 5",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,10:19.2,6542,3,3,0.016861663,1330.999942,7.497027819,24.69686909,1330.983081,[[0;0.512522366156453;0][0;0;0.512522348348121][0.512522364203793;0;0][0.114355126083023;0.0619815679001678;0.336185691051228][...]],5.396565423,16,119707830,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 3",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,10:08.4,6385,3,3,0.16032491,1330.996238,11.7666794,30.07159694,1330.835913,[[0;0;1.09891948608959][1.09891964223571;0;0][0;1.09891965535925;0][0.11377927723635;0.626570980448751;0.358569394215497][...]],8.408603009,16,949328757,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,21:51.0,10982,10,8,0.02842606,1330.994955,23.13385182,38.32512836,1330.966529,[[0.501435248637005;0;0][0;0;0.501435248637005][0;0.501435248637005;0][0.136008517456334;0.364638771554642;0.139885673682764][...]],12.09082375,5,1492673761,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 2",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,10:02.5,6258,3,3,25.9762869,1330.968337,60.72118398,232.6852703,1304.99205,[[0;5.34765725073899;0][0;0;5.34760587173154][5.34764212967344;0;0][0.604465241768629;4.288265438364;0.454355850673089][...]],53.7538488,16,1632287901,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 6",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,10:22.1,6542,3,3,0.000541239,1330.999582,9.362555559,32.89115495,1330.99904,[[0;0.500854394661154;0][0;0;0.500854394661154][0.500854394661154;0;0][0.171118989505155;0.0495884481552799;0.280146957000719][...]],4.269085239,16,1117948346,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 4",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,10:16.1,6385,3,3,3.300807257,1330.997607,12.2804573,43.1734998,1327.6968,[[2.70330815873115;0;0][0;0;2.70330816386962][0;2.70330817432624;0][0.113740151589128;0.542545980153772;2.04706465986859][...]],9.89814377,16,337964155,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 1",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,09:29.1,5864,3,3,89.90914361,1330.381387,79.88260764,179.5820555,1240.472244,[[0;9.14626576794345;0][9.14626576839784;0;0][0;0;9.14626576708245][4.37491335082988;1.42137107413085;3.34998134344209][...]],70.11289,16,416835819,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 3",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,10:01.6,6258,3,3,10.12558587,1330.684179,59.14462889,165.1133154,1320.558593,[[0;0;5.12241907924081][5.12302541250992;0;0][0;5.12305599682775;0][0.662790069195791;2.04532758515463;2.41503806449828][...]],47.80024034,16,787353913,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 7",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,10:18.9,6542,3,3,0.041996298,1330.998775,6.392629043,18.96579835,1330.956779,[[0.767875191474065;0;0][0;0.741446752430097;0][0;0;0.764879821601038][0.242804315737624;0.0823073743946999;0.449218288619396][...]],4.269403752,16,1533805853,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 5",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,10:10.4,6385,3,3,4.550046862,1330.928353,12.19418341,39.7559787,1326.378307,[[0;3.16573879905945;0][0;0;3.16571755765437][3.16571436719971;0;0][1.26507899625131;0.662063705978315;1.23857386385454][...]],8.524859329,16,395491801,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 2",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,09:23.9,5864,3,3,23.74066527,1330.890178,76.72975931,261.9622925,1307.149513,[[0;5.1889098933109;0][0;0;5.1889098933109][5.18890989331099;0;0][1.34938972009745;1.69372543342503;2.14579506722232][...]],54.62475845,16,746193685,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 4",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,10:03.9,6258,3,3,3.557836794,1330.381387,45.38349408,153.5882821,1326.823551,[[0;0;4.09274890426002][4.09274890533863;0;0][0;4.09274890424617;0][1.02894704913962;1.52035897691348;1.54344287887945][...]],38.11634686,16,1447960793,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 8",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,10:28.3,6542,3,3,0.517413371,1330.968369,16.19886121,48.94609706,1330.450956,[[1.98108173357535;0;0][0;0;1.9808814663712][0;1.98107154349901;0][0.228053424751056;0.576227521941572;1.17672297319781][...]],9.706220784,16,1245819801,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 6",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,10:17.7,6385,3,3,9.518250616,1330.717803,10.16375997,34.76817284,1321.199553,[[0;4.53327866070118;0][0;0;4.53315737750187][4.53361100638984;0;0][0.607917712064355;2.35061798645859;1.57500585558617][...]],5.88296,16,185286523,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 3",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,09:29.9,5864,3,3,13.17287495,1330.381387,57.90682821,146.2219322,1317.208513,[[0;4.87720477470611;0][4.86369300901447;0;0][0;0;4.86369300901438][0.94245258716571;2.92923873716735;1.00551345037305][...]],37.21179092,16,1249078235,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 5",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,10:05.7,6258,3,3,0.603082008,1330.977238,81.43827845,288.5401224,1330.374156,[[0;0;1.56136238740975][1.56136513474899;0;0][0;1.56136238740975;0][0.443045119139493;0.899515847949879;0.218789551618443][...]],49.49207332,16,1988098775,32
