,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 5",50,4,5784,1170.2,00:00.0,2330.367309,5430611.796,4,44,4827.333333,4,4.416666667,4459.384615,111.3757503,-1558.505882,0.485390711
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 5",50,35,6135,1305,00:00.0,2440.203237,5954591.837,35,185,5143.333333,35,43.33333333,4750.384615,117.9063625,-1583.705882,0.496113928
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 5",50,21,6471,1620,00:00.0,2479.723693,6149029.592,21,1071,5571,21,33.5,5224.846154,133.4765906,-1650.176471,0.615690654
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 5",50,55,6955,1975,00:00.0,2632.140434,6928163.265,55,2155,6155,55,55,5847.307692,152.7010804,-1766.176471,0.715195941
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 6",50,4,5779,1168.2,00:00.0,2328.850413,5423544.245,4,44,4823.166667,4,4.833333333,4454.384615,111.2533013,-1557.505882,0.484955134
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 6",50,35,6035,1291,00:00.0,2396.886586,5745065.306,35,235,5068.333333,35,39.16666667,4681.153846,116.484994,-1562.882353,0.501884667
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 6",50,21,6471,1491,00:00.0,2525.300548,6377142.857,21,621,5496,21,21,5121,129.6518607,-1685.470588,0.560131887
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 6",50,55,6955,1945,00:00.0,2610.594584,6815204.082,55,1855,6105,55,105,5778.076923,148.1632653,-1685,0.684480611
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 7",50,4,5784,1165.9,00:00.0,2332.501042,5440561.112,9,24,4824.833333,4.833333333,4.833333333,4453.615385,111.1229292,-1556.611765,0.482305931
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 7",50,35,6135,1355,00:00.0,2418.592946,5849591.837,85,435,5185,43.33333333,43.33333333,4819.615385,120.5282113,-1597.941176,0.527728797
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 7",50,21,6471,1611,00:00.0,2492.724106,6213673.469,171,1221,5596,46,46,5259.461538,133.9735894,-1671.352941,0.613831107
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 7",50,55,6655,1795,00:00.0,2479.79591,6149387.755,355,955,5705,105,105,5339.615385,132.5330132,-1452.058824,0.606981144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 8",50,4,5764,1165.5,00:00.0,2322.631392,5394616.582,4,44,4810.666667,4,4.416666667,4443.615385,110.9471789,-1552.705882,0.484876213
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 8",50,35,6135,1351,00:00.0,2420.94264,5860963.265,35,435,5185,35,35,4819.615385,121.0084034,-1613.705882,0.530910111
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 8",50,21,6471,1671,00:00.0,2460.089595,6052040.816,171,1221,5596,46,46,5259.461538,133.9735894,-1611.352941,0.630224776
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 8",50,55,6955,1969,00:00.0,2572.778217,6619187.755,355,1555,6055,80,105,5708.846154,144.2160864,-1564.294118,0.667700415
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 9",50,4,5784,1165,00:00.0,2332.959494,5442700,4,24,4824.833333,4,4.833333333,4454.769231,111.1788715,-1558.882353,0.482601937
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 9",50,35,6135,1341,00:00.0,2423.600796,5873840.816,85,335,5168.333333,39.16666667,43.33333333,4796.538462,119.5870348,-1588.882353,0.517374425
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 9",50,21,6471,1629,00:00.0,2485.536939,6177893.878,21,1221,5596,21,21,5259.461538,135.5582233,-1692.176471,0.632077348
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 9",50,55,6955,1855,00:00.0,2634.930197,6942857.143,55,1555,6055,55,55,5708.846154,146.9387755,-1745,0.660835763
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 10",50,4,5784,1163.7,00:00.0,2333.618197,5445773.888,4,24,4826.916667,4,4.416666667,4452.076923,111.1296519,-1558.976471,0.481902564
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 10",50,35,6085,1327,00:00.0,2404.743611,5782791.837,85,285,5118.333333,43.33333333,43.33333333,4746.538462,118.0504202,-1565.235294,0.512101973
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 10",50,21,6471,1518,00:00.0,2508.05661,6290347.959,171,471,5471,33.5,46,5086.384615,126.8643457,-1590.176471,0.543705133
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 11",50,4,5779,1164.5,00:00.0,2330.692559,5432127.806,4,29,4821.5,4,4,4452.076923,111.1378151,-1558.376471,0.483184133
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 10",50,55,6955,2035,00:00.0,2561.409051,6560816.327,355,1855,6105,105,105,5778.076923,146.9387755,-1565,0.699316681
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 11",50,35,6085,1345,00:00.0,2398.63907,5753469.388,35,435,5143.333333,35,35,4781.153846,120.0480192,-1596.176471,0.532278746
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 11",50,21,6471,1578,00:00.0,2490.676697,6203470.408,171,921,5546,46,46,5190.230769,131.0996399,-1633.941176,0.58874498
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 12",50,4,5784,1167.2,00:00.0,2331.862652,5437583.429,4,39,4826.5,4,4.416666667,4455.153846,111.2609844,-1558.694118,0.483769849
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 11",50,55,6955,1855,00:00.0,2634.930197,6942857.143,55,1555,6055,55,55,5708.846154,146.9387755,-1745,0.660835763
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 12",50,35,6135,1345,00:00.0,2422.766171,5869795.918,35,385,5176.666667,35,35,4808.076923,120.5282113,-1607.941176,0.525912333
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 12",50,21,6471,1521,00:00.0,2506.318546,6281632.653,171,471,5471,46,46,5086.384615,126.7707083,-1584.882353,0.543656059
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 13",50,4,5784,1166.3,00:00.0,2332.305553,5439649.194,4,34,4825.666667,4,4.416666667,4453.615385,111.1853541,-1557.741176,0.482928915
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 12",50,55,6655,1915,00:00.0,2449.989588,6002448.98,355,1555,5805,105,105,5478.076923,138.2953181,-1473.235294,0.677088461
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 13",50,35,6035,1315,00:00.0,2385.671514,5691428.571,35,285,5076.666667,35,39.16666667,4700.384615,117.272509,-1558.176471,0.513487739
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 13",50,21,6471,1641,00:00.0,2466.427641,6083265.306,171,1071,5571,46,46,5224.846154,132.5330132,-1606.058824,0.613578765
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 14",50,4,5784,1169.4,00:00.0,2330.760986,5432446.776,4,39,4826.5,4,4.416666667,4458.230769,111.3306122,-1558.2,0.484833532
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 13",50,55,6955,1849,00:00.0,2603.718691,6779351.02,355,955,5955,80,105,5570.384615,138.5978391,-1546.647059,0.602120941
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 14",50,35,6135,1320,00:00.0,2432.879582,5918903.061,85,235,5151.666667,43.33333333,43.33333333,4773.461538,118.5762305,-1585.117647,0.504792609
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 15",50,4,5784,1167.7,00:00.0,2331.611908,5436414.092,4,39,4826.5,4,4.416666667,4458.230769,111.2746699,-1558.529412,0.483992948
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 14",50,21,6471,1485,00:00.0,2527.765005,6389595.918,21,621,5496,21,21,5097.923077,129.2629052,-1681.941176,0.555691003
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 14",50,55,6955,2089,00:00.0,2564.483478,6576575.51,355,2155,6155,80,105,5847.307692,150.0648259,-1587.588235,0.72764063
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 15",50,35,6135,1345,00:00.0,2422.766171,5869795.918,35,385,5176.666667,35,35,4808.076923,120.5282113,-1607.941176,0.525912333
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 16",50,4,5769,1165.5,00:00.0,2325.155086,5406346.173,4,44,4814.833333,4,4.416666667,4445.538462,111.0451381,-1555.105882,0.484678975
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 15",50,21,6471,1653,00:00.0,2471.753901,6109567.347,21,1221,5596,21,33.5,5259.461538,134.7515006,-1648.411765,0.631561574
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 15",50,55,6955,1975,00:00.0,2568.56984,6597551.02,355,1555,6055,105,105,5708.846154,144.057623,-1554.411765,0.668418815
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 16",50,35,6085,1350,00:00.0,2394.770024,5734923.469,35,385,5135,35,43.33333333,4769.615385,119.1860744,-1570.058824,0.526359347
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 17",50,4,5784,1168.4,00:00.0,2331.265234,5434797.592,4,44,4827.333333,4,4.416666667,4459,111.3090036,-1558.670588,0.484435711
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 16",50,21,6471,1518,00:00.0,2509.886777,6299531.633,171,621,5496,33.5,46,5121,128.362545,-1626.882353,0.555811223
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 16",50,55,6655,1735,00:00.0,2525.300548,6377142.857,55,1255,5755,55,55,5408.846154,138.2953181,-1653.235294,0.637305613
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 17",50,35,6135,1321,00:00.0,2432.455717,5916840.816,35,235,5151.666667,35,43.33333333,4773.461538,118.785114,-1589.235294,0.506749218
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 18",50,4,5784,1164.3,00:00.0,2333.307718,5444324.908,4,19,4824.833333,4,4.833333333,4452.076923,111.0931573,-1557.482353,0.481714277
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 17",50,21,6471,1671,00:00.0,2460.089595,6052040.816,171,1221,5596,46,46,5259.461538,133.9735894,-1611.352941,0.630224776
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 17",50,55,6955,2089,00:00.0,2564.483478,6576575.51,355,2155,6155,80,105,5847.307692,150.0936375,-1588.294118,0.727920062
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 19",50,4,5779,1166.2,00:00.0,2329.832516,5428119.551,4,34,4821.5,4,4.416666667,4450.153846,111.104922,-1555.870588,0.483254746
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 18",50,35,6135,1313,00:00.0,2436.64959,5937261.224,35,235,5151.666667,35,35,4773.461538,119.092437,-1604.764706,0.507622825
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 18",50,21,6471,1611,00:00.0,2494.565522,6222857.143,21,1221,5596,21,21,5259.461538,135.4141657,-1706.647059,0.626177271
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 18",50,55,6955,1783,00:00.0,2651.302337,7029404.082,55,1255,6005,55,55,5639.615385,143.7983193,-1740.058824,0.625097908
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 20",50,4,5779,1168.7,00:00.0,2328.596496,5422361.643,4,44,4823.166667,4,4.416666667,4455.538462,111.2780312,-1557.611765,0.485276568
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 19",50,35,6135,1349,00:00.0,2420.639146,5859493.878,35,385,5176.666667,35,43.33333333,4808.076923,120.1632653,-1595,0.523651404
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 19",50,21,6471,1611,00:00.0,2494.565522,6222857.143,21,1221,5596,21,21,5259.461538,135.4141657,-1706.647059,0.626177271
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 19",50,55,6955,1915,00:00.0,2630.744443,6920816.327,55,1855,6105,55,55,5778.076923,149.819928,-1755.588235,0.689192875
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 20",50,35,6135,1309,00:00.0,2438.535024,5946453.061,35,235,5151.666667,35,35,4773.461538,118.8715486,-1603.352941,0.504959771
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 20",50,21,6321,1413,00:00.0,2484.058562,6170546.939,21,321,5371,21,21,4936.384615,124.2352941,-1630.764706,0.531526913
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 1",40,182,10982,4067,00:00.0,3814.113467,14547461.54,482,7382,9182,332,332,9182,307.4859287,-1928.97561,0.888230899
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 20",50,55,6955,2035,00:00.0,2561.409051,6560816.327,355,1855,6105,105,105,5778.076923,146.9387755,-1565,0.699316681
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 1",45,26,9026,2559.333333,00:00.0,2875.049407,8265909.091,326,4526,6571.454545,53.27272727,53.27272727,6401,196.6403162,-1766.753623,0.806944383
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 1",50,15,6415,1355,00:00.0,1885.091889,3553571.429,165,1465,4006.666667,56.66666667,56.66666667,3811.153846,103.6446579,-1184.294118,0.642373667
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 1",50,3,5983,686.2,00:00.0,1786.144737,3190313.02,13,228,2653,4.25,5.5,2466.461538,68.8422569,-1000.435294,0.315671837
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 2",40,182,10982,4082,00:00.0,3843.075691,14769230.77,482,7382,9182,182,182,9182,312.3827392,-2009.463415,0.902981356
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 2",45,26,9026,2729.333333,00:00.0,3070.171745,9425954.545,176,2726,7566.909091,107.8181818,135.0909091,7163.5,208.6758893,-1861.536232,0.796908216
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 2",50,15,6915,1507,00:00.0,2046.559083,4188404.082,165,1965,4465,40,40,4272.692308,115.0156062,-1310.882353,0.671156663
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 2",50,3,5868,664,00:00.0,1754.746915,3079136.735,18,203,2603,5.916666667,6.75,2418.384615,67.29315726,-984.6823529,0.312515649
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 3",40,182,10982,4142,00:00.0,3623.767695,13131692.31,782,7382,8822,332,332,8822,294.2589118,-1596.04878,0.901158437
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 3",45,26,9026,2652.666667,00:00.0,2764.498968,7642454.545,326,3926,6762.363636,53.27272727,53.27272727,6526,192.0158103,-1571.681159,0.832204795
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 3",50,15,7015,1470,00:00.0,2142.55355,4590535.714,115,2415,4644.166667,31.66666667,31.66666667,4472.692308,119.5078031,-1457.941176,0.661131865
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 3",50,3,5983,676,00:00.0,1788.734874,3199572.449,13,223,2623,3.833333333,4.666666667,2433,68.08307323,-992.0352941,0.307854346
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 4",40,182,10982,3902,00:00.0,3762.85489,14159076.92,482,7382,9182,332,332,8822,296.1163227,-1872.268293,0.846354594
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 4",45,26,9026,2482.666667,00:00.0,2700.244097,7291318.182,326,2276,6530.545455,53.27272727,53.27272727,6176,180.1778656,-1481.246377,0.768043689
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 4",50,15,7015,1526,00:00.0,2034.881785,4140743.878,115,2265,4244.166667,23.33333333,31.66666667,4091.923077,112.8331333,-1238.411765,0.653361986
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 4",50,3,5983,669.7,00:00.0,1790.590374,3206213.888,13,118,2613.416667,5.083333333,6.75,2421.461538,67.55942377,-985.5058824,0.302509012
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 5",40,182,10982,3317,00:00.0,3492.596565,12198230.77,782,5282,8132,332,332,8132,263.3020638,-1817.390244,0.776737518
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 5",50,3,5918,662,00:00.0,1771.118348,3136860.204,8,198,2581.333333,3,3.833333333,2385.692308,66.82545018,-975.2235294,0.302515447
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 5",50,15,6665,1461,00:00.0,1917.689937,3677534.694,115,1615,4073.333333,44.16666667,44.16666667,3884.230769,105.9879952,-1135.705882,0.649105831
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 5",45,26,8726,2496,00:00.0,2772.068476,7684363.636,326,4376,6353.272727,66.90909091,80.54545455,6188.5,189.8023715,-1679.652174,0.808694446
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 6",40,182,10982,3737,00:00.0,3613.149063,13054846.15,482,6182,9002,332,332,9002,287.5609756,-1870.439024,0.865666758
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 6",50,3,5968,666.9,00:00.0,1786.354254,3191061.52,18,198,2602.166667,5.916666667,6.75,2417.230769,67.44801921,-985.5764706,0.302943862
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 6",50,15,6465,1415,00:00.0,1901.07381,3614081.633,115,1515,4098.333333,31.66666667,35.83333333,3899.615385,106.5546218,-1195.588235,0.667583449
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 6",45,26,7376,1976,00:00.0,2220.25797,4929545.455,326,2726,4839.636364,53.27272727,53.27272727,4663.5,145.256917,-1219.652174,0.738339101
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 7",50,3,5958,671,00:00.0,1782.668832,3177908.163,8,188,2642.166667,5.083333333,6.75,2453.384615,68.21176471,-1000.188235,0.311125897
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 7",40,182,7982,3632,00:00.0,2961.288701,8769230.769,782,6182,7982,332,332,7982,243.4333959,-1114.95122,0.923552138
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 7",50,15,7015,1551,00:00.0,2064.150762,4260718.367,65,2165,4477.5,44.16666667,44.16666667,4299.615385,116.6098439,-1305.941176,0.67818243
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 7",45,26,9026,2502.666667,00:00.0,2702.578735,7303931.818,326,3776,6162.363636,94.18181818,107.8181818,5963.5,180.256917,-1462.985507,0.767390232
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 8",50,3,5938,662.1,00:00.0,1778.311998,3162393.561,8,238,2613,4.25,5.083333333,2413.384615,67.33901561,-987.7058824,0.304702869
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 8",50,15,6965,1371,00:00.0,1775.330955,3151800,115,1915,3906.666667,44.16666667,44.16666667,3753.461538,98.46338535,-1041.352941,0.65365684
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 8",40,182,10982,3902,00:00.0,3765.920053,14182153.85,482,7382,9182,182,182,9182,300.2251407,-1952.390244,0.868589398
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 8",45,26,9026,2572.666667,00:00.0,2964.245267,8786750,326,4376,7048.727273,94.18181818,94.18181818,6826,203.201581,-1897.768116,0.81061567
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 9",50,3,5983,657.2,00:00.0,1794.988875,3221985.061,13,133,2622.583333,4.25,5.083333333,2421.846154,67.52316927,-997.1176471,0.300705276
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 9",50,15,7015,1493,00:00.0,2052.155661,4211342.857,165,1465,4402.5,52.5,60.83333333,4176.538462,112.2352941,-1256.764706,0.635619529
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 9",45,26,9026,2332.666667,00:00.0,2521.016209,6355522.727,326,3776,5862.363636,107.8181818,107.8181818,5688.5,165.8893281,-1316.898551,0.746921085
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 9",40,182,10982,4082,00:00.0,3843.075691,14769230.77,482,7382,9182,182,182,9182,312.3827392,-2009.463415,0.902981356
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 10",50,3,5938,671.8,00:00.0,1775.442618,3152196.49,8,208,2623.833333,5.5,6.333333333,2438,67.89435774,-991.6117647,0.310751349
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 10",50,15,7015,1338,00:00.0,2030.411891,4122572.449,115,1415,4023.333333,40,40,3738.076923,104.5834334,-1224.294118,0.563788779
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 10",45,26,9026,2769.333333,00:00.0,2866.392253,8216204.545,476,3626,6898.727273,135.0909091,135.0909091,6626,200.7509881,-1647.188406,0.846122493
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 10",40,182,10982,3954.5,00:00.0,3595.437814,12927173.08,482,6032,9332,332,332,9332,289.8968105,-1698.487805,0.888476434
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 11",50,3,5923,677.1,00:00.0,1769.037756,3129494.582,8,243,2633,4.666666667,5.083333333,2442.615385,68.13181273,-992.1294118,0.315198846
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 11",50,15,7015,1490,00:00.0,2054.02169,4219005.102,115,1915,4415,31.66666667,31.66666667,4222.692308,113.2412965,-1284.411765,0.645889984
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 11",45,26,9026,2589.333333,00:00.0,2847.814154,8110045.455,326,4076,6857.818182,121.4545455,121.4545455,6626,196.3241107,-1729.797101,0.819809768
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 12",50,3,5818,654.6,00:00.0,1740.594972,3029670.857,13,238,2563,3.416666667,5.083333333,2370.307692,66.32605042,-970.3882353,0.30855441
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 11",40,182,10982,3857,00:00.0,3833.305463,14694230.77,482,7082,9032,182,182,9032,306.7542214,-2124.707317,0.875178907
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 12",50,15,6915,1342,00:00.0,1754.155707,3077062.245,115,2015,3794.166667,31.66666667,31.66666667,3657.307692,97.33733493,-1042.764706,0.654306983
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 13",50,3,5933,661.6,00:00.0,1776.967159,3157612.286,18,183,2616.333333,4.666666667,5.5,2429.153846,67.42472989,-990.3058824,0.30594162
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",45,26,9026,2679.333333,00:00.0,2838.28133,8055840.909,326,3926,6844.181818,80.54545455,80.54545455,6601,195.8300395,-1628.927536,0.821177122
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12",40,182,10982,3902,00:00.0,3585.097359,12852923.08,482,7382,8462,182,182,8462,286.7166979,-1688.97561,0.874111163
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,15,7015,1424,00:00.0,2064.01852,4260172.449,115,2315,4273.333333,31.66666667,31.66666667,4122.692308,111.4117647,-1305.588235,0.619147126
