,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 7",6473,0,1330.998125,1119.10953,45:37.2,457.1182701,208957.1129,1255.282518,1330.960485,1330.971033,500.5666207,504.2451036,1330.964167,0.162774627,592.3708352,0.442805816
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 7",6957,0,1330.990736,1031.245058,58:29.2,529.426379,280292.2907,1133.662525,1330.415512,1330.761333,165.3032825,165.6669567,1330.728111,0.198310179,341.5222563,0.565983852
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 8",5786,0,734.0571101,73.22278473,00:00.0,146.3235702,21410.58719,0,57.55792333,275.5599755,0,0,265.8567155,0.059833827,-99.84656079,0.466568758
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 8",6137,0,1330.984556,1144.729091,49:51.0,437.348755,191273.9335,1303.004445,1327.786266,1329.704833,601.2745532,601.5912725,1328.882165,0.153196641,674.7217981,0.385162907
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 8",6473,0,1330.998798,1150.725388,04:39.9,436.9719871,190944.5175,1322.642382,1330.899081,1330.950287,614.6135015,615.3484422,1330.949286,0.143547893,686.2044053,0.376863007
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 8",6957,0,1330.996059,1006.864033,00:04.1,510.6464156,260759.7617,698.007661,1329.310055,1330.648331,149.7003346,157.8182816,1330.564517,0.204929568,294.1189965,0.649671557
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 9",5786,0,537.615702,45.36578135,20:55.9,78.14322522,6106.363648,0,43.34368937,157.780437,0,0.895742785,154.685562,0.032446421,-48.48549059,0.481062598
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 9",6137,0,1330.90554,1184.812855,14:06.1,374.815953,140486.9986,1310.339141,1329.343024,1330.090785,760.6116154,761.5153056,1329.847821,0.123313339,806.4875316,0.339770555
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 9",6473,0,1330.999896,1121.231874,58:52.5,441.4939227,194916.8837,1298.472989,1330.970149,1330.978623,496.0361302,496.5984467,1330.97455,0.161444033,598.7989822,0.466972811
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 9",6957,0,1330.999626,1069.580755,14:32.3,506.7231094,256768.3096,1320.863636,1330.965834,1330.976127,287.8972761,287.91353,1330.970807,0.180312197,442.4549345,0.510780099
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 10",5786,0,1330.445593,737.6242296,10:57.2,615.3489516,378654.3323,60.91734997,1300.447166,1309.287756,12.29332159,20.27072139,1301.81177,0.3241204,-199.8940279,0.774141712
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 10",6137,0,1330.963198,1139.509379,51:25.2,422.3029982,178339.8223,1263.664836,1329.907378,1330.236535,593.1124892,597.6913767,1330.150067,0.154535576,665.3942307,0.420349355
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 10",6473,0,1330.999649,1085.179951,18:09.9,500.3144319,250314.5308,1307.819662,1330.973223,1330.981352,349.7699058,350.0131999,1330.975597,0.185016935,486.46515,0.477566614
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 11",5786,0,1330.737473,642.7474666,27:05.3,551.9333488,304630.4215,0,1251.178571,1299.033339,0,0.720157056,1296.886127,0.312276081,-260.5110987,0.89321259
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 10",6957,0,1330.999434,1112.764082,39:14.0,476.037247,226611.4606,1319.223598,1330.971004,1330.979003,460.4833592,460.7082477,1330.975446,0.156763875,567.5393266,0.437456918
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 11",6137,0,1330.981187,1096.684585,59:37.2,462.5449773,213947.856,1217.788124,1330.109169,1330.555047,413.6550764,416.0621674,1330.439208,0.185071658,528.8847385,0.502543493
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 11",6473,0,1330.999061,1127.923045,47:09.5,432.618441,187158.7155,1200.206647,1330.929381,1330.951394,544.1160698,547.1053295,1330.942126,0.154591391,627.6653037,0.445920677
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 12",5786,0,1329.741143,965.0113844,14:31.0,538.6492138,290142.9755,1112.100116,1299.939862,1307.727005,52.4692401,54.74053226,1301.223624,0.252073483,235.8888346,0.611072768
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 11",6957,0,1330.997102,1030.965334,38:57.1,536.1254097,287430.4549,1166.007707,1330.935883,1330.966184,157.1335477,157.9540347,1330.965569,0.199159132,338.2898727,0.556663633
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 12",6137,0,1330.986204,1162.22444,09:00.2,411.3061799,169172.7736,1313.228099,1330.110729,1330.370178,661.1579518,661.6199108,1330.192146,0.141968231,726.6659073,0.373984526
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 12",6473,0,1330.997829,1111.701736,07:00.3,471.6528221,222456.3846,1323.306654,1330.821415,1330.902198,457.609552,457.9101478,1330.883609,0.168702317,565.7810384,0.446780567
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 13",5786,0,1327.513135,1006.356005,58:00.5,452.936209,205151.2094,1130.768661,1256.138917,1278.752995,328.0733545,341.4871217,1266.491626,0.198737838,431.506808,0.537202107
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 12",6957,0,1330.998234,959.290435,40:54.0,537.797816,289226.4909,396.2646073,1330.836474,1330.89204,103.8292813,118.7762464,1330.880938,0.224897959,177.0953337,0.705436849
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 13",6137,0,1330.980391,1132.812904,56:38.6,434.2334345,188558.6756,1265.688711,1327.755465,1328.615641,570.5202008,572.6225488,1328.249189,0.159062352,644.8096088,0.421201627
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 13",6473,0,1330.999582,1098.24768,17:46.3,471.663668,222466.6157,1327.508284,1330.92346,1330.949308,400.4301928,400.4306679,1330.945083,0.176468212,527.1965471,0.488838246
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 14",5786,0,1329.958999,498.6055156,41:29.9,634.2582783,402283.5636,0,1313.512353,1321.708442,0,0.066961203,1319.787778,0.32132148,-430.8168648,0.716139937
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 13",6957,0,1330.998894,1063.661811,56:09.4,527.402203,278153.0837,1327.716071,1330.973915,1330.98034,262.7225006,262.7657241,1330.974376,0.184121045,423.2888178,0.491641079
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 14",6137,0,1330.998414,1179.979581,40:38.8,384.2663501,147660.6278,1307.257559,1330.227688,1330.565684,734.2512695,734.5068791,1330.389649,0.128374438,786.1268053,0.350343578
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 15",5786,0,454.6045678,15.66939694,00:00.0,40.05477286,1604.384829,0,6.311574253,62.1650566,0,0,61.4425274,0.012892484,-21.62211405,0.289078202
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 14",6473,0,1330.999586,1137.368893,11:28.5,428.2311355,183381.9054,1318.868921,1330.976255,1330.982717,557.1364822,557.2298993,1330.976277,0.151489681,647.1482855,0.437025398
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 14",6957,0,1330.999737,1025.896726,29:02.6,540.8677908,292537.9671,1183.198395,1330.969158,1330.978472,122.0446954,122.2315623,1330.975614,0.202051886,323.1602677,0.562948619
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 15",6137,0,1330.999604,1188.839145,00:49.6,386.5950248,149455.7132,1303.715586,1329.684909,1330.031464,769.7161467,770.7323006,1329.645799,0.121676161,815.5366819,0.31095693
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 16",5786,0,668.491209,169.4717839,06:56.0,170.9362549,29219.20324,0,307.1814669,396.7496171,0,0.003331355,311.6984214,0.078824929,-58.52932306,0.593347986
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 15",6473,0,1330.997161,1126.79256,48:42.6,465.7710878,216942.7062,1324.76227,1330.745448,1330.812833,516.8255543,516.8444984,1330.777038,0.159426862,610.8872357,0.409142879
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 15",6957,0,1330.998227,1039.627654,30:37.0,494.2788275,244311.5593,1024.134759,1330.295382,1330.740611,248.5316469,252.1978211,1330.65479,0.190893112,375.7014121,0.601674603
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 16",6137,0,1330.99917,1136.98186,45:49.4,433.2047185,187666.3281,1304.689137,1330.971326,1330.978173,565.9668457,566.4035063,1330.972701,0.159491905,647.6606948,0.425493271
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 17",5786,0,818.0626553,81.32636533,07:31.7,106.1057392,11258.42789,0,128.6052374,233.8332913,0,0,200.257275,0.047723668,-56.71434308,0.564469575
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 16",6473,0,1330.999631,1155.271502,24:50.1,426.4821352,181887.0116,1286.036762,1330.959608,1330.970361,635.8023981,637.2365252,1330.961671,0.139480365,703.9130397,0.373526588
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 16",6957,0,1330.999611,987.8623165,37:55.2,569.6260073,324473.7882,311.8402361,1330.864773,1330.955116,3.687320443,3.687320443,1330.943704,0.217856903,230.1560068,0.590049185
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 17",6137,0,1330.999791,1179.082119,29:04.0,399.6683331,159734.7765,1313.446671,1330.898409,1330.927257,725.2366177,726.0287305,1330.90473,0.130515688,778.6599892,0.334755496
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 18",5786,0,1329.702627,743.3887858,10:28.3,503.8957351,253910.9119,231.7475897,1181.405805,1220.795819,45.60049217,57.31404357,1189.915323,0.273607394,-48.02060108,0.822668672
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 17",6473,0,1330.999814,1149.187572,13:14.2,433.4608767,187888.3316,1325.319032,1330.976382,1330.981789,604.1539221,604.2076405,1330.974337,0.144449369,681.7494142,0.387818519
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 17",6957,0,1330.99359,1063.142306,33:45.9,467.9162711,218945.6368,948.9127625,1330.641413,1330.735886,313.449406,322.3071348,1330.649879,0.178884241,440.9829151,0.589566846
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 19",5786,0,1314.023255,460.0426386,33:54.4,436.1350766,190213.805,0,825.4311908,1074.791547,0,0,1061.470656,0.245318708,-249.5417239,0.88281554
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 18",6137,0,1330.998932,1176.935997,04:48.0,365.6793125,133721.3596,1303.111417,1330.962146,1330.975754,719.8294692,719.8508788,1330.973995,0.128662235,782.2002586,0.388600328
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 18",6473,0,1330.999911,1144.855832,10:21.5,448.813496,201433.5542,1313.642247,1330.975927,1330.982326,587.83729,588.0740673,1330.975051,0.14781613,666.5228356,0.378799063
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 18",6957,0,1330.996845,1007.349412,46:08.6,554.6115202,307593.9383,1086.73377,1330.78919,1330.91523,68.7432262,69.84277403,1330.885058,0.210336346,275.7996011,0.580197774
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 20",5786,0,1330.050715,527.6903141,00:00.0,621.1492,385826.3287,0,1279.116064,1297.428674,0,0,1292.626835,0.3226094,-405.457376,0.752684271
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 19",6137,0,1330.974988,1172.148666,22:17.6,385.2208185,148395.079,1319.523342,1329.329632,1329.83642,708.5931434,709.200219,1329.658583,0.132454518,765.7782032,0.371121246
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 19",6473,0,1330.999951,1086.958764,48:24.4,463.5163157,214847.3749,1127.565649,1330.957033,1330.97242,384.5626181,386.6329156,1330.970104,0.180478847,502.9292151,0.529443499
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 19",6957,0,1330.99625,1009.682704,19:06.2,500.77825,250778.8557,855.8920706,1330.702047,1330.818688,199.8432057,207.4996534,1330.804449,0.202130054,306.6743749,0.657197724
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 20",6137,0,1330.988897,1180.42571,37:35.1,397.9032338,158326.9835,1324.365709,1330.233938,1330.612383,734.7920305,734.9829692,1330.537063,0.128888215,784.996667,0.32936181
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 20",6473,0,1330.999539,1163.412838,10:50.8,421.4313071,177604.3466,1325.114384,1330.974736,1330.981297,661.277185,661.522819,1330.973074,0.135083595,726.2823239,0.358796905
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 1",10984,0,1330.999133,1049.924052,01:33.8,501.5198226,251522.1325,1045.841197,1330.930708,1330.948308,237.9014017,241.8188302,1330.945446,0.11947529,393.8254975,0.5706362
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 20",6957,0,1330.996076,1031.037702,40:10.1,541.2685782,292971.6737,1257.851563,1330.564028,1330.899747,151.7125094,152.2156457,1330.877481,0.199179866,338.2901288,0.546248706
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 1",9028,0,1330.998702,1106.837833,55:58.2,479.5122184,229931.9676,1292.602188,1330.941094,1330.952315,440.890865,440.9762088,1330.944041,0.12317129,550.9042139,0.44819766
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 1",7017,0,1330.993978,1081.108142,10:50.0,503.9548315,253970.4722,1268.5536,1330.678203,1330.92519,343.1231021,345.2522211,1330.91275,0.172502279,475.9701475,0.480828323
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 1",5985,0,1330.927083,1142.802317,48:13.6,437.6744611,191558.9339,1319.203608,1330.227842,1330.357656,582.6854957,582.9559422,1330.131938,0.160319835,663.1253703,0.400582272
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 2",10984,0,1330.999161,1049.089163,33:56.6,529.7929266,280680.5451,1238.084156,1330.861396,1330.912092,217.07267,217.3953675,1330.906863,0.120671518,386.4215235,0.521646836
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 2",9028,0,1330.998625,1114.363318,59:56.3,448.6684904,201303.4143,1194.108617,1330.940121,1330.952395,501.0213679,506.3290087,1330.945351,0.117341509,584.7424157,0.464624554
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 2",7017,0,1330.997082,1019.342013,19:49.9,527.6242408,278387.3395,954.9295997,1330.931152,1330.948841,142.634111,143.4478552,1330.941118,0.200973428,314.3272258,0.595403518
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 2",5985,0,1330.90782,970.1178531,35:26.3,492.8362245,242887.5442,506.9769947,1328.684114,1329.240463,198.4563519,209.6943721,1329.068152,0.246797147,231.7007887,0.74867727
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 3",10984,0,1330.993247,1002.812376,56:22.9,540.2166595,291834.0392,945.6925247,1330.922121,1330.94371,103.4566623,107.6448091,1330.940846,0.132709651,274.0373258,0.606803964
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 3",9028,0,1330.998597,1169.194598,11:22.6,374.5615954,140296.3888,1285.948281,1330.952826,1330.962752,693.6515085,693.7145985,1330.955631,0.090823347,759.2634192,0.399391183
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 3",7017,0,1330.997945,1087.613436,03:57.9,487.6145558,237767.9551,1327.340176,1330.946031,1330.957492,359.0321949,359.0625546,1330.948149,0.1690603,494.5499026,0.493302758
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 3",5985,0,1330.901731,1047.858356,16:31.0,441.4361765,194865.8979,1090.227047,1315.994993,1319.43066,361.5266561,369.51245,1318.721374,0.199688959,450.3889901,0.610930608
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 4",10984,0,1330.996037,1028.229519,51:14.8,530.7142039,281657.5663,1158.293086,1330.930814,1330.94548,168.3134068,171.994452,1330.939594,0.126433234,333.9214155,0.570663912
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 4",9028,0,1330.999919,1070.500853,55:45.4,502.5515155,252558.0257,1199.749945,1330.946686,1330.959538,306.1073791,308.0524353,1330.951383,0.138115643,447.1158983,0.513067521
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 4",7017,0,1330.994957,1077.995981,14:27.9,473.8719716,224554.6455,1220.921968,1330.446886,1330.87332,362.4548693,364.4840858,1330.854168,0.170952852,478.2933774,0.534089758
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 4",5985,0,1330.974286,1070.283348,38:48.8,513.9305826,264124.6438,1314.622399,1330.456062,1330.555391,291.2138116,291.2203861,1330.413839,0.20926205,444.1712938,0.494984556
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 5",10984,0,1330.995595,1097.45408,34:16.6,433.4437741,187873.5053,983.0377849,1330.768722,1330.843174,449.2947356,461.396992,1330.805054,0.100697068,544.4761323,0.54268454
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 5",5985,0,1330.995928,1167.316709,02:56.5,373.2115935,139286.8935,1281.592457,1330.935636,1330.946844,687.8339862,689.5233793,1330.934858,0.138700612,752.3244782,0.412350117
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 5",7017,0,1330.997956,1099.207607,53:23.4,461.2943112,212792.4416,1160.561878,1330.927043,1330.943866,437.3957512,440.7049444,1330.938473,0.159928217,538.1794224,0.493261918
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 5",9028,0,1330.998225,1136.475313,24:58.9,441.1108154,194578.7515,1275.70796,1330.934819,1330.950088,574.5340034,575.318465,1330.942521,0.108324107,647.5544573,0.409642283
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 6",10984,0,1330.999787,987.1920928,02:29.1,562.0148442,315860.6851,434.6496398,1330.940182,1330.952199,41.53958021,43.80076844,1330.940401,0.138627955,225.9166797,0.611766086
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 6",5985,0,1330.956012,1148.086595,12:47.6,424.854307,180501.1822,1308.816023,1316.23066,1318.72718,647.6125613,649.0343829,1315.59804,0.145641838,712.3262163,0.350842237
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 6",7017,0,1330.996774,1104.324992,16:00.3,460.9757403,212498.6331,1247.328674,1330.949074,1330.959413,435.4048716,435.5974399,1330.949134,0.158598891,547.9600839,0.485766704
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 6",9028,0,1330.996236,995.0892705,19:51.8,551.0698333,303677.9611,926.7753492,1330.867239,1330.950345,56.05875595,57.27048815,1330.949866,0.165692583,247.2357972,0.614105262
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 7",5985,0,1330.999722,1023.690785,51:23.4,535.925748,287216.4073,1231.892063,1330.821936,1330.917539,122.6952187,123.786765,1330.904077,0.234396116,322.3776057,0.571098735
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 7",10984,0,1330.989743,973.3482952,16:25.5,575.5234466,331227.2376,142.1328943,1330.333208,1330.593018,12.2391299,15.51974142,1330.543692,0.142230733,192.2882243,0.614101551
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 7",7017,0,1330.998876,1021.504536,54:33.8,533.8107515,284953.9184,1035.786592,1330.94171,1330.953442,114.1929068,116.1050597,1330.94486,0.201520155,314.5718322,0.584851945
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 7",9028,0,1330.994219,1075.173426,37:07.8,485.573881,235781.9939,1244.046285,1330.928191,1330.945181,334.0080602,335.6134606,1330.942295,0.135242312,464.757253,0.526944033
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 8",5985,0,1330.962935,1158.276431,57:45.2,401.2467944,160998.99,1256.685457,1330.179332,1330.348703,673.1258826,677.2352147,1330.279057,0.144727608,725.2514267,0.388417903
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 8",7017,0,1330.993945,959.0853723,48:23.7,531.6453064,282646.7318,417.7263624,1330.396303,1330.837644,84.91954419,88.25340222,1330.82919,0.221075332,183.553106,0.709610772
