,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 31",50,4,5784,1169.5,00:00.0,2330.719923,5432255.357,4,44,4827.333333,4,4.416666667,4459.384615,111.3889556,-1559.529412,0.485358926
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 31",50,35,6135,1343,00:00.0,2421.889126,5865546.939,85,285,5160,43.33333333,43.33333333,4785,119.0444178,-1573.588235,0.513414926
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 31",50,21,6471,1296,00:00.0,2164.444831,4684821.429,21,1221,4283.5,21,21,4047.923077,101.3805522,-1187.823529,0.466203144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 31",50,55,6955,1843,00:00.0,2472.348301,6112506.122,355,1555,5605,105,105,5247.307692,130.0264106,-1342.647059,0.587763719
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 32",50,4,5784,1166.8,00:00.0,2332.053741,5438474.653,4,29,4824.833333,4,4,4455.538462,111.222569,-1558.152941,0.483356619
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 32",50,35,6135,1335,00:00.0,2426.890174,5889795.918,35,335,5168.333333,35,35,4796.538462,120.0480192,-1606.176471,0.519958503
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 32",50,21,6471,1491,00:00.0,2525.300548,6377142.857,21,621,5496,21,21,5121,129.6518607,-1685.470588,0.560131887
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 33",50,4,5784,1167.7,00:00.0,2331.607094,5436391.643,4,34,4825.666667,4,4.833333333,4455.153846,111.2352941,-1557.564706,0.483652473
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 32",50,55,6955,1585,00:00.0,2299.356609,5287040.816,55,1855,4830,55,55,4508.846154,115.3181273,-1240.294118,0.534492275
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 33",50,35,6135,1315,00:00.0,2435.620023,5932244.898,35,235,5151.666667,35,35,4773.461538,119.0876351,-1602.647059,0.508011103
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 33",50,21,6471,1491,00:00.0,2377.316271,5651632.653,171,921,5083.5,46,46,4728.692308,117.4069628,-1385.470588,0.518289864
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 34",50,4,5784,1167.8,00:00.0,2331.55124,5436131.184,4,29,4824.833333,4,4.833333333,4455.923077,111.237455,-1557.517647,0.483694439
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 33",50,55,6955,1207,00:00.0,1776.747774,3156832.653,355,955,3255,105,105,2939.615385,72.14405762,-560.5294118,0.350355149
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 34",50,35,6135,1325,00:00.0,2430.125553,5905510.204,85,185,5143.333333,43.33333333,43.33333333,4761.923077,118.1272509,-1569.117647,0.502113276
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 34",50,21,6471,876,00:00.0,1522.861498,2319107.143,21,1221,2533.5,21,21,2432.538462,60.03601441,-594.8823529,0.330264449
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 35",50,4,5784,1167.1,00:00.0,2331.897031,5437743.765,4,24,4824,4,4.833333333,4454,111.1565426,-1556.235294,0.482847798
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 34",50,55,6955,1543,00:00.0,2428.120967,5895771.429,55,1255,5055,55,55,4716.538462,116.3985594,-1308.764706,0.488330114
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 35",50,35,6135,1345,00:00.0,2421.502317,5863673.469,85,335,5168.333333,43.33333333,43.33333333,4796.538462,119.5678271,-1584.411765,0.518105056
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 36",50,4,5784,1166.6,00:00.0,2332.149582,5438921.673,9,24,4824,4,4.833333333,4453.615385,111.1418968,-1556.376471,0.482616025
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 35",50,21,6471,1521,00:00.0,2506.318546,6281632.653,171,471,5471,46,46,5086.384615,126.7707083,-1584.882353,0.543656059
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 35",50,55,6955,1129,00:00.0,1661.055725,2759106.122,55,1855,3130,55,55,2847.307692,72.82112845,-655.1176471,0.408418437
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 36",50,35,6135,1315,00:00.0,2435.620023,5932244.898,35,235,5151.666667,35,35,4773.461538,119.0876351,-1602.647059,0.508011103
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 37",50,4,5784,1167.5,00:00.0,2331.694499,5436799.235,9,24,4824,4.416666667,4.833333333,4454,111.1459784,-1555.576471,0.482839893
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 36",50,21,6471,1347,00:00.0,2274.733445,5174412.245,171,771,4571,46,46,4278.692308,105.2917167,-1232.647059,0.455288123
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 36",50,55,6955,1507,00:00.0,2162.787317,4677648.98,55,1855,4405,55,55,4208.846154,107.697479,-1131.588235,0.526917207
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 37",50,35,6135,1345,00:00.0,2421.923675,5865714.286,35,335,5168.333333,35,35,4796.538462,120.0480192,-1596.176471,0.522093188
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 38",50,4,5774,1163.6,00:00.0,2328.612585,5422436.571,4,24,4815.666667,4,4.833333333,4446.307692,110.9541417,-1554.776471,0.482449088
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 37",50,21,6471,1296,00:00.0,2164.444831,4684821.429,21,1221,4283.5,21,21,4047.923077,101.3805522,-1187.823529,0.466203144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 37",50,55,6955,1141,00:00.0,1416.089758,2005310.204,355,1855,2705,105,105,2639.615385,64.43697479,-437.7058824,0.439994914
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 38",50,35,6135,1365,00:00.0,2413.736201,5826122.449,35,435,5185,35,35,4819.615385,121.0084034,-1599.705882,0.534085009
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 39",50,4,5784,1165.5,00:00.0,2332.703663,5441506.378,4,24,4824,4,4.833333333,4454.384615,111.1310924,-1557.211765,0.482293
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 38",50,21,6321,1173,00:00.0,1983.836728,3935608.163,21,1221,3771,21,21,3574.846154,90.90036014,-1054.058824,0.446147321
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 38",50,55,6955,1657,00:00.0,2545.302997,6478567.347,55,1255,5530,55,55,5155,132.2304922,-1582.647059,0.573512893
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 39",50,35,6135,1312,00:00.0,2436.860015,5938286.735,85,235,5151.666667,43.33333333,43.33333333,4761.923077,118.4273709,-1589.470588,0.501882378
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 40",50,4,5784,1170.6,00:00.0,2330.163662,5429662.694,4,44,4827.333333,4,4.416666667,4459.384615,111.3791116,-1558.188235,0.485504861
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 39",50,21,6471,1401,00:00.0,2406.11466,5789387.755,171,471,4971,46,46,4624.846154,116.6866747,-1457.823529,0.499768435
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 39",50,55,6955,1351,00:00.0,1952.179316,3811004.082,355,1555,3805,105,105,3447.307692,81.65186074,-649.4705882,0.371750613
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 40",50,35,6135,1349,00:00.0,2421.503159,5863677.551,35,435,5185,35,35,4796.538462,120.6194478,-1606.176471,0.527258423
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 40",50,21,6471,1509,00:00.0,2374.579662,5638628.571,171,1071,5121,46,46,4717.153846,121.3829532,-1464.882353,0.555265698
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 21",40,182,10982,3542,00:00.0,3625.041114,13140923.08,482,7382,8822,182,182,7742,253.6210131,-1403.609756,0.668970852
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 40",50,55,6955,1405,00:00.0,2015.880827,4063775.51,55,1855,3980,55,55,3816.538462,97.65666267,-987.5882353,0.498692668
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 21",45,26,9026,2339.333333,00:00.0,2476.856512,6134818.182,326,3626,5589.636364,53.27272727,53.27272727,5276,161.3043478,-1209.362319,0.731609861
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 21",50,15,6915,1317,00:00.0,1838.282251,3379281.633,165,1615,3702.5,56.66666667,56.66666667,3457.307692,95.82713085,-1030.764706,0.577446186
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 21",50,3,5933,670.9,00:00.0,1774.047917,3147246.01,8,203,2615.5,4.666666667,5.5,2429.923077,67.83121248,-990.9647059,0.310661477
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 22",40,182,10982,3752,00:00.0,3457.967389,11957538.46,482,6482,8282,182,182,8282,273.9962477,-1590.926829,0.858044963
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 22",45,26,9026,2326,00:00.0,2374.509519,5638295.455,476,3776,5876,135.0909091,135.0909091,5551,158.5177866,-1161.391304,0.768771489
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 22",50,15,7015,1315,00:00.0,2038.782149,4156632.653,115,1915,4040,31.66666667,31.66666667,3876.538462,105.0420168,-1258.529412,0.564083495
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 22",50,3,5933,673.1,00:00.0,1773.646794,3145822.949,13,198,2635.5,5.5,5.5,2443.769231,68.0972389,-995.2823529,0.313244652
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 23",40,182,10982,3549.5,00:00.0,3476.39568,12085326.92,482,4382,8672,182,182,8672,268.8461538,-1693,0.817357128
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 23",45,26,9026,2209.333333,00:00.0,2501.726676,6258636.364,326,3776,5862.363636,53.27272727,53.27272727,5201,157.6284585,-1258.492754,0.684823472
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 23",50,15,7015,1208,00:00.0,1564.432805,2447450,165,1815,3381.666667,60.83333333,60.83333333,3261.153846,84.06482593,-851.5882353,0.613583599
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 23",50,3,5968,666.7,00:00.0,1786.366398,3191104.908,8,178,2590.5,4.25,5.916666667,2398,67.3092437,-982.3764706,0.301694417
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 24",40,182,10982,3639.5,00:00.0,3425.237218,11732250,632,7382,8462,332,332,7742,260.2345216,-1435.073171,0.788880296
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 24",50,15,7015,1262,00:00.0,1713.791893,2937082.653,165,2415,3565,60.83333333,60.83333333,3388.076923,88.54021609,-907.2352941,0.567183935
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 24",45,26,9026,2179.333333,00:00.0,2340.706964,5478909.091,326,3926,5316.909091,53.27272727,53.27272727,4901,148.2213439,-1081.536232,0.691697965
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 24",50,3,5963,662.7,00:00.0,1786.634451,3192062.663,18,188,2621.75,5.916666667,6.75,2434.538462,67.78127251,-997.9411765,0.305848927
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 25",40,182,10982,3632,00:00.0,3344.110782,11183076.92,482,7382,8102,182,182,7742,260.7129456,-1451.902439,0.830666092
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 25",50,15,7015,1342,00:00.0,1874.920679,3515327.551,165,1565,3819.166667,60.83333333,60.83333333,3645.769231,98.7394958,-1077.117647,0.589352251
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 25",50,3,5958,550.8,00:00.0,1612.27598,2599433.837,13,178,2104.666667,3.833333333,5.083333333,1956.461538,53.69219688,-764.6588235,0.23566903
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 25",45,26,9026,2352.666667,00:00.0,2660.434004,7077909.091,476,3776,6339.636364,135.0909091,135.0909091,5826,169.9604743,-1386.463768,0.70401188
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 26",40,182,10982,3677,00:00.0,3503.547653,12274846.15,482,7382,8462,182,182,8102,272.0262664,-1627.512195,0.823888092
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 26",50,15,7015,1307,00:00.0,1808.239645,3269730.612,115,1965,3898.333333,31.66666667,31.66666667,3749.615385,98.71788715,-1111.588235,0.633342547
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 26",50,3,5973,562.1,00:00.0,1614.540337,2606740.5,18,203,2161.333333,5.916666667,6.75,2010.692308,54.96302521,-784.4941176,0.24626483
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 26",45,26,9026,2449.333333,00:00.0,2345.246643,5500181.818,476,3626,5589.636364,135.0909091,135.0909091,5426,160.1383399,-1073.710145,0.804271533
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 27",40,182,10982,2822,00:00.0,2792.186901,7796307.692,482,5282,6422,182,182,6422,204.1463415,-1158.853659,0.730561588
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 27",50,3,5893,663.8,00:00.0,1762.66622,3106992.204,13,198,2592.583333,4.25,5.5,2404.153846,67.15822329,-981.5764706,0.308473007
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 27",50,15,6465,1257,00:00.0,1775.610272,3152791.837,115,1865,3765,31.66666667,31.66666667,3545.769231,93.83913565,-1042.058824,0.593514912
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 27",45,26,9026,2366,00:00.0,2352.527654,5534386.364,476,3776,5712.363636,135.0909091,135.0909091,5551,159.6640316,-1146.608696,0.794573007
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 28",50,3,5973,682.2,00:00.0,1783.738724,3181723.837,13,173,2635.5,4.666666667,4.666666667,2446.076923,68.39855942,-993.5647059,0.312457075
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 28",50,15,7015,1402,00:00.0,2026.02481,4104776.531,115,1215,4056.666667,31.66666667,31.66666667,3838.076923,104.30012,-1153.352941,0.563169378
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 28",40,182,10982,3557,00:00.0,3265.731159,10665000,482,7382,8102,182,182,7742,247.9362101,-1277.756098,0.787737752
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 28",45,26,9026,2282.666667,00:00.0,2506.097111,6280522.727,476,2276,5916.909091,135.0909091,135.0909091,5338.5,157.3715415,-1179.507246,0.680214218
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 29",50,3,5968,665.7,00:00.0,1787.196873,3194072.663,3,193,2620.916667,3,3.833333333,2429.538462,67.87010804,-997.1176471,0.306458184
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 29",50,15,6965,1360,00:00.0,2020.488171,4082372.449,165,1465,4044.166667,56.66666667,56.66666667,3845.769231,105.0780312,-1214.411765,0.574738333
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 29",40,182,10982,3264.5,00:00.0,3608.315716,13019942.31,632,7382,8462,332,332,8462,261.641651,-1837.512195,0.718567059
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 29",45,26,9026,2279.333333,00:00.0,2565.292824,6580727.273,326,4526,5753.272727,53.27272727,53.27272727,5651,168.0632411,-1418.057971,0.740390225
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 30",50,3,5983,670.6,00:00.0,1790.543823,3206047.184,13,168,2615.916667,3.416666667,4.666666667,2427.615385,67.99567827,-995.2941176,0.306444369
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 30",50,15,7015,1420,00:00.0,1895.382413,3592474.49,165,1215,4115,60.83333333,60.83333333,3745.769231,101.0108043,-1054.764706,0.603532831
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 30",40,182,10982,3939.5,00:00.0,3470.083683,12041480.77,782,7382,8462,332,332,8462,277.4577861,-1470.926829,0.873728574
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 30",45,26,9026,2166,00:00.0,2650.763183,7026545.455,326,4226,5971.454545,53.27272727,53.27272727,5526,169.4071146,-1560.956522,0.704547909
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 31",50,3,5978,679.2,00:00.0,1786.511125,3191622,18,243,2632.583333,4.666666667,6.333333333,2448.769231,68.45858343,-998.0352941,0.312034993
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 31",50,15,5865,1149,00:00.0,1573.097815,2474636.735,165,1965,3265,56.66666667,56.66666667,3080.384615,82.67947179,-876.6470588,0.58700644
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 31",40,182,10982,3182,00:00.0,3110.280719,9673846.154,482,3782,7742,182,182,7022,226.9418386,-1243.365854,0.727599788
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 31",45,26,9026,2436,00:00.0,2503.329601,6266659.091,476,3626,5916.909091,135.0909091,135.0909091,5726,166.5810277,-1228.782609,0.763843001
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 32",50,3,5983,690.9,00:00.0,1784.569087,3184686.827,18,243,2656.333333,4.666666667,5.916666667,2465.307692,68.81128451,-994.9764706,0.315945034
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 32",50,15,7015,1142,00:00.0,1635.923567,2676245.918,115,1665,3002.5,31.66666667,31.66666667,2761.153846,77.1452581,-748.0588235,0.472553941
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 32",40,182,10982,3759.5,00:00.0,3547.949028,12587942.31,482,7382,8462,182,182,8462,277.5140713,-1652.02439,0.836137836
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 32",45,26,9026,2299.333333,00:00.0,2402.120276,5770181.818,326,3626,5589.636364,53.27272727,53.27272727,5201,155.4940711,-1121.536232,0.722815189
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 33",50,3,5883,658.1,00:00.0,1761.16424,3101699.48,8,198,2588.416667,4.25,5.5,2404.538462,66.85018007,-979.7294118,0.306171231
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 33",50,15,7015,1064,00:00.0,1500.934743,2252805.102,115,1415,2910.833333,31.66666667,31.66666667,2711.153846,73.74069628,-742.6470588,0.512920175
